venue_name,date,review
Rickshaw Stop,"Mar 29, 2019","Cool venue, I guess. I like the couches. Not sure why the bartender charged me $13 for my $5 bottle of beer, though (and the bar was WAY too loud and crowded to try and argue/discuss my tab, so I just paid and left). It also took forever to get in. Doors opened *after* 9:00 + just one ID checker for a fairly long line of people + a wristband + a wrist stamp... I remember enjoying a show at Rickshaw Stop in 2010, but I might avoid it from now on. :/"
Rickshaw Stop,"Mar 29, 2019",Great vibes and comfy upstairs area with great view!
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Great club with great live music
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Great small venue with awesome sound quality. Unfortunately no cell service inside
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Wonderful, small performance venue. Coat check and very informal seating in the loft. Bar and snacks."
Rickshaw Stop,"Mar 29, 2019",awesome little venue.  fantastic lighting and sound.  great bar.  balcony with couches.
Rickshaw Stop,"Mar 29, 2019",A great intimate music venue w/ a bar and top notch musicians always lined up to perform! Lighting is also amazing for it being a smaller venue! Definitely a great place to catch a show!
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Excellent drink service! Good sized venue with easy street parking available.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Good food, nice place"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Best small concert venue in SF. Great atmosphere and sound
Rickshaw Stop,"Mar 29, 2019","Rickshaw Stop has an awesome lineup of bands--both well-known and lesser-known--which is awesome! It has a fun, small-venue feel. Because it is relatively long and narrow, though, the stage can be difficult to see. Also, Im not sure if its a general rule or just the concert I saw (Im leaning towards the latter), but the crowd seemed more rude than average. There were chains of people pushing their way through the crowd mid-concert into pockets that didnt exist. I wasnt even halfway to the stage, either! Anyway, good music but not great building layout."
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Ok venue. Very small.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Intimate music venue. Great acoustics. Came to see Little Hurricane and Peach Kings. Excellent.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","I love all bars that have the foresight to implement a POS system that allows patrons to open tabs and immediately get back their credit cards. No more having to go back the next morning to pick it up with a hangover! If you happen to forget to close your tab, they tack on a 20% tip, but Im okay with that because I appreciate their work."
Rickshaw Stop,"Mar 29, 2019","Very cool venue, but also very crowded and expensive drinks"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",20 minutes waiting at the bar is just a bit too much.
Rickshaw Stop,"Mar 29, 2019","GREAT VENUE! Intimate but with reasonably beer on tap. First time I was there.  It was to see Emma Ruth Rundle and 2 other acts. WOW. Also sound not overly loud. Loud but not kill you ears loud.  Good mixes on all the acts.  Has upstairs lounging area with tables, chairs and a few couches. Parking is interesting. I managed a mere 3 blocks away further down Fell St where I found a nice Thai place to eat dinner before the show"
Rickshaw Stop,"Mar 29, 2019",Cool music venue
Rickshaw Stop,"Mar 29, 2019",Great small concert venue. The drinks are extremely strong! DO NOT GET A DOUBLE. Trust me haha.
Rickshaw Stop,"Mar 29, 2019",Perfectly
Rickshaw Stop,"Mar 29, 2019",Awesome music venue!
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Intimate space to hear new and upcoming acts. Cheap drinks and friendly crowd and waitstaff keep me coming back for more.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Small. Cheap-ish. Gurd.
Rickshaw Stop,"Mar 29, 2019","I went for a lecture series. Worked out well for that purpose, looks like a good place for up close experience with bands too.  Not so sure about sofas in a bar, but folks seemed to dig it."
Rickshaw Stop,"Mar 29, 2019","A lovely little venue easily traveled to by public transportation or by personal vehicle. Parking isnt easy but it is not impossible, and it is walkable from Muni."
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Very nice venue! Intimate with a nice bar.
Rickshaw Stop,"Mar 29, 2019","Saw Peach Pit there, was amazing, but water from their air conditioning kept dripping from the ceiling on me and my girlfriend"
Rickshaw Stop,"Mar 29, 2019","Awesome venue, small but thats what makes it so cool no matter where you are you are super close to the band"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Great place to catch a small show. Friendly bartenders.
Rickshaw Stop,"Mar 29, 2019",Great place for live music
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Great service, live music and atmosphere!"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Great shows. Nice place. Well designed and run.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Great place,"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Great little bar and stage to see independent bands. Holds about 400 people and love the little snack bar on the second level. Place has really good air conditioning when filled up which is always nice.
Rickshaw Stop,"Mar 29, 2019",What a night... Horrible horrible night
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Went there for a concert and enjoyed the venue. Its smaller which was nice and you are super close to the artist. Theres also an upstairs area with comfy chairs where you can watch the show from if you dont want to be standing and jumping around.  Overall had a good experience.
Rickshaw Stop,"Mar 29, 2019","RONALD WATSON JR. PRESS ITS UP THE DUMMM,WAY"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Fun place to experience live music and affordable drinks.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Please bring I Dont Know How But They Found Me back!!! Such a fun spot to have a show.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Mellow hip place! Awesome performances
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Absolutely love this venue! So much fun and so great! Makes my little LA heart flutter every time I come up and DJ for emo Nite Such a great crowd, venue, environment, sound, & bar!!"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",They need more air ventilation otherwise it gets really hot in there and you get sick from the heat.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",We went to this venue to see Larkin Poe. We love this Duo and were pleasantly surprised how up close and personal we were able to get. The Acoustics were wonderful and everybody could see well especially from the floor. It took a while for the bar to open but that probably was because we did the early bird tour which cost a little bit extra but we got to meet the musicians in person and got a signed poster. There was beer on tap that was passable and mixed drinks which we theres also self-serve water which was excellent and I think every venue should have. I couldnt believe how inexpensive the tickets would have been otherwise. The main difficulty for me was finding parking but I wouldnt expect otherwise in a big city. So Id say find a show you like and go!
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Went to a concert here a few days ago and I didn t have a great experience. The venue is small and the space felt very white and kinda phony. It may be more fun for a 21+ crowd but for people who are underage- just go somewhere else. Two stars instead of one because there are nice couches on the second floor
Rickshaw Stop,"Mar 29, 2019",real long time ago but was lots of fun there. played D like a champ.
Rickshaw Stop,"Mar 29, 2019",Pretty cool small venue. Great staff.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Points are for booking great bands. Points off are for always being unbearably hot unless you are standing under one of the few vents. Drink prices are on the high side. Sound can be good to lousy but at least that means they have the right equipment to be good.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Always great, underrated musicians play here"
Rickshaw Stop,"Mar 29, 2019","Small venue but always has good music. Decent priced drinks/ specials and good sangria. Theres always hood music coming through here, probably one of my favorite venues in the city."
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Helpful staff, great little venue for live shows"
Rickshaw Stop,"Mar 29, 2019",tip your bartender well! decent acoustics and an initiate atmosphere with an under-used balcony and large dancefloor.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Has excellent beverages and provides earplugs. A+ time
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Another amazing music venue of the San Francisco Bay Area. The beer selection is a bit minimal, but Tecate is only 3 dollars. It can get a bit crowded because it is small, but makes any show a bit more intimate. The upstairs part is amazing, with couches to sit and watch and listen. Easy 5 star venue."
Rickshaw Stop,"Mar 29, 2019",One of my favorite venues in SF for seeing both local and touring musical acts. I m a big fan of the divey feeling of the venue and a bigger fan of the affordable ticket prices for great musical acts. They have decent beers on tap and always have a themed cocktail for each show.
Rickshaw Stop,"Mar 29, 2019","On the third Saturday of every weekend, it hosts Gameboi nights for queer folks. 18+ and is super good for people who like music and dancing!"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",Great small with friendly staff and affordable drinks.
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Cozy, intimate setting for seeing some seriously cool indie bands. Cheap drinks. Friendly staff."
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Small and cute venue, even has a balcony!!"
Rickshaw Stop,"Mar 29, 2019","Its a really awesome indie venue, it has great sound and is overall just really cute and cool."
Rickshaw Stop,"Mar 29, 2019","I took my teenage daughter and her friend to see a band they liked. Security was very firm, but respectful and organized. The venue was a great size! There was a good view of the band even if you weren t right in front. There were couches and seating upstairs and a few seats to the side on the main floor. We dubbed that the  Moms club  as there were about 8 moms sitting waiting for their teens. We took BART in to SF and walked to The Rickshaw Stop. It was quiet late when we got out so we called an Uber to take us back to the station. Was only $10. It was a really fun night."
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019","Great venue, but could use ventilation upgrade"
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2019",
Rickshaw Stop,"Mar 29, 2018",Smaller music venue..very eclectic variety Of bands..a good night out!
Rickshaw Stop,"Mar 29, 2018","Definitely appreciate this venue, but my last visit was a disappointment as there were discrepancies between the organizer and its ticket management... cluster f-."
Rickshaw Stop,"Mar 29, 2018","Great venue! Cheap drinks, great sound, and good vibes!"
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","Awesome bands, nice small venue, and even a signature cocktail named after the band of the evening!"
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","Great sound, great bands, great crowds"
Rickshaw Stop,"Mar 29, 2018",Had a blast the staff is great and very good priceing on drinks
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","Great sound, great visuals, fun crowds"
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Great small venue so you are so close to the band.
Rickshaw Stop,"Mar 29, 2018",One of SFs (2) finest venues
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Great venue with the perfect size and really good events. Drinks are reasonably priced and the staff is friendly
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Too small with low stage hard to see performance. Boxy layout with no comfortable areas
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",cozy
Rickshaw Stop,"Mar 29, 2018",Beautiful and intimate venue
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","The Rickshaw stop has managed to keep bringing in some of the coolest touring acts while punching way above the weight of a venue its size. Its probably because the staff are cool, the door prices are fare and the drinks stiff. The sound is also damn good. Oh and there arent any serious obstructions between the stage and audience, how cool is that?!"
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Great vibe! Always a pleasure here!!!
Rickshaw Stop,"Mar 29, 2018",I catered an event at this place and its vintage and cool inside.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","Solid concert venue, crowds great"
Rickshaw Stop,"Mar 29, 2018",Great music venue
Rickshaw Stop,"Mar 29, 2018",Super fun venue. Went here for SF Nerd Night and had an awesome time.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","I love this venue. Came to see mild high club, great, very comfortable . Nice couch section upstairs. Dim lighting. Coat rack, no one is watching your stuff, Im sure it would have been safe to use but I dont trust my favorite jacket to be safe in San Francisco. I walked up and down the stairs many times. One of my favorite shows!!!!!!!! As an introvert, this is one of the few venues I felt at ease at. Definitely one of my favorite venues in San Francisco."
Rickshaw Stop,"Mar 29, 2018",Came here for my 18th birthday and had the best time with my friends! The music was great and everyone was really friendly.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",I come here for GAMeBoi night with a variety of current hits and Asian pop music. Music is always good and drinks are strong
Rickshaw Stop,"Mar 29, 2018","Great venue, crowd, staff and bands."
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Love this venue! Its pretty cozy and intimate. The drinks are also very reasonably priced.
Rickshaw Stop,"Mar 29, 2018","Great bar, good stage, lights and potential but the engineer had the levels up so high that the band Id waited months to hear just sounded like an unintelligible roar. Super disappointing. Just because the gain goes to ten doesnt mean it belongs at ten."
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Great venue for shows
Rickshaw Stop,"Mar 29, 2018",The Rickshaw Stop is an enjoyable place to see music. The sound is decent for the size of the club. The balcony gives a good  view if youre in early. Lots of terrific shows at reasonable prices.
Rickshaw Stop,"Mar 29, 2018",Nice place with nice programmation - usually pretty chill crowd.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Cool venue but I was pretty turned off on my recent visit that the box office was cash only and the bar has a $20 credit minimum. I spent all my cash on my ticket but wasnt going to drink enough to charge any drinks so I just didnt get any (more their loss than mine).
Rickshaw Stop,"Mar 29, 2018",Great show venue and fairly priced drinks
Rickshaw Stop,"Mar 29, 2018",Small Club
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",I deliver there and the staff ROCKS
Rickshaw Stop,"Mar 29, 2018","Super rude employees. Good shows though, but can get difficult to tolerate the minimum interaction required to get in or get a drink."
Rickshaw Stop,"Mar 29, 2018","Great venue to get up close with artists. However, the bouncer was exceedingly rude to me and made me pull up my facebook, a credit card, and an insurance card JUST to prove my id. Ive never gotten trouble like this at other concert venues."
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018","Cozy, community vibes"
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Nice place
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Great intimate venue
Rickshaw Stop,"Mar 29, 2018",Fun Trapeze show at Rickshaw Stop.
Rickshaw Stop,"Mar 29, 2018",Great venue! Good bar!
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Fun venue with great acts coming through regularly.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Intimate size venue with great music.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",One of the best alternative venues of SF. Go there if you want to discover new indie bands in a cozy location.
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",Great venue with always great up and coming acts. Its also cheap... I dont think Ive paid more than $25 for a concert ticket. Drinks are cheap is well. Good in n out policy as well. Popscene nights are the best time to come to this venue.
Rickshaw Stop,"Mar 29, 2018",Great place for small venues.  We saw Raleigh Ritchie and it was total awesomeness.
Rickshaw Stop,"Mar 29, 2018","Great, intimate venue"
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2018",
Rickshaw Stop,"Mar 29, 2017","Great space, groovin music"
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",Has a nice little bar. Great atmosphere. Hosts awesome music events.
Rickshaw Stop,"Mar 29, 2017",Good music venue.
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",Small intimate space with great up and coming bands
Rickshaw Stop,"Mar 29, 2017","Good venue, but a bit too loud."
Rickshaw Stop,"Mar 29, 2017",Ive been to Nerd Nite a few times and had a great time. It would be nice if they put out more chairs during such shows. There doesnt seem to be any reason not to have a few more to prevent forcing people to sit on the floor. Otherwise a great venue. Looking forward to checking out music shows as well.
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017","Great small venue in San Francisco. The good sound system and competent sound techs here make for a high quality live music experience. The drink prices are reasonable and the staff is friendly. Great place, go see a show here!"
Rickshaw Stop,"Mar 29, 2017",Such a fun place to be for NYE
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017","The perfect little venue for indie music. If you want a more laid back, indie club experience this is the place."
Rickshaw Stop,"Mar 29, 2017",Horrible experience. Worst venue Ive ever been to.
Rickshaw Stop,"Mar 29, 2017","Great staff, and a fantastic venue in the city. Check out the actual Rickshaw and random panel of flips and switches. Nice couch seating area up above."
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",It gets kind of hot inside but the staff is pretty nice.
Rickshaw Stop,"Mar 29, 2017",sooooo much funnnnnn
Rickshaw Stop,"Mar 29, 2017",Cozy club with interesting historical decorations on the inside. Cab be a bit too snug at times
Rickshaw Stop,"Mar 29, 2017",Too small and the air quality is bad
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017","Super cute and cozy venue that frequently feature independent artists. The bar has great pricing. The line can get so long some days as there is only one person doing the check-ins. You may get a rude person working the ticket booth on certain days, as well."
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017","One of my top five venues to catch a live show. Plus, Aaron Axelsen spins here all the time so its also a great place for (alternative, electronic, indie) dancing. People are cool, theres never drama, and no one is ever looking you up and down or judging your outfit."
Rickshaw Stop,"Mar 29, 2017","Best place to see up and coming bands in a intimate venue,. Excellent programming."
Rickshaw Stop,"Mar 29, 2017","Up close and personal venue without a lot of clutter.  Place could be cleaner, but Ill blame the crowd on the night of my concert for that.  Decently priced drinks with interesting specials"
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017","Relaxed atmosphere, a good beer selection, interesting concerts and events."
Rickshaw Stop,"Mar 29, 2017",Cool place to see a concert.
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",Great venue good drinks
Rickshaw Stop,"Mar 29, 2017",Great atmosphere with usually electronic acts. Id pay just to hear the DJ between sets.
Rickshaw Stop,"Mar 29, 2017","Old school music venue, good value"
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",Ping pong beer nights are great
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",Interesting
Rickshaw Stop,"Mar 29, 2017",Nice venue.
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",
Rickshaw Stop,"Mar 29, 2017",nice place for a party or a fashion show
Rickshaw Stop,"Mar 29, 2017",Interesting venue but obnoxiously loud.
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016","Great place, probably the best of SF"
Rickshaw Stop,"Mar 29, 2016",Nerd Nite Nuff Sed
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016","Great staff and events, standard venue bar but with bartenders with heavy hands."
Rickshaw Stop,"Mar 29, 2016","This place is crazy. If its your scene, Im sure youll love it. We always seem to end up here on 18+ nights and teens are just too much. Ive literally seen people having sex while dancing in the middle of the crowd and while thats impressive, I dont want to see it. Most people here dance around in their underwear or less, and again thats fine if youre into it, but it wasnt what I was expecting. I just want future patrons to have a heads up about what they might experience here."
Rickshaw Stop,"Mar 29, 2016","Great venue with fun special events. The venue has a stage, main floor area, a bar and bathrooms on the first floor. There is also a second floor with another bar and coat check area, along with a balcony overlooking the first floor ."
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016",Love this place for various different artists especially club 1994
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016",
Rickshaw Stop,"Mar 29, 2016",Cool bar and event space.  Nerd nite here is awesome.
Rickshaw Stop,"Mar 29, 2016",Great club!
Rickshaw Stop,"Mar 29, 2016","Fun, cozy venue."
Rickshaw Stop,"Mar 29, 2016",I saw a band here and the place was packed even though it was Tuesday. This place is small and bare bones but the bartenders are NICE and even the bouncers are NICE.  I dont know if this is normal for San Francisco because I am used to Vancouver bars where the staff are complete douches. They also had decent food which is unusual for a bar.
Rickshaw Stop,"Mar 29, 2015",
Rickshaw Stop,"Mar 29, 2015",
Rickshaw Stop,"Mar 29, 2015","It might have been because Rickshaw was spacious and I had the ability to walk around without bumping into anyone or the fact that all 51 of me got to stand on a table so I could get an unobstructed view of the headliner (something Im not used to at all), but Im a fan of this place!  Its got a backyard patio feel to it with the lights hung on the ceiling and an upstairs balcony with adequate seating if you dont want to deal with the mosh pit that downstairs will eventually become. My only gripe about it was that it got very stuffy and hazey.  But I guess thats to be expected when everyones jumping up and down, dancing.  Overall, a good time!"
Rickshaw Stop,"Mar 29, 2014",
Rickshaw Stop,"Mar 29, 2014","Between Nerd Nite and live music, Ive been at Rickshaw quite a bit lately.  Its a great little place, awesome for live music, good (strong) drinks, and sometimes pop-up food options upstairs."
Rickshaw Stop,"Mar 29, 2014",sort of funky layout but they usually have great bands on the bill that are sort of on the fringe of success. Not the best view from upstairs but they do have skee-ball and a foosball table if you are not quite feeling the opening acts.
Rickshaw Stop,"Mar 29, 2014","The bar area takes quite a bit of time to get a drink, the venue is pretty small. Its best to come early so that you have a good spot somewhere in the front if youre like me. Other than that, this venue is quite small, the sound is amazing, and theres a meet and greet after shows."
Rickshaw Stop,"Mar 29, 2014",Awesome music venue. Perfect size to see a semi famous band.
Rickshaw Stop,"Mar 29, 2014",Saw Robert Delong here and the atmosphere was great. Smaller venue but great staff and decent amount of top level seating. One of the better smaller venues I have been to for bands.
Rickshaw Stop,"Mar 29, 2014",
Rickshaw Stop,"Mar 29, 2013",Nice club. Intimate vibe and they usually book well known artists. Lighting and production needs help though. Bar is ok...
Rickshaw Stop,"Mar 29, 2013","This review is for the Cockblock event on 2nd Saturdays This place is fun until it becomes makeout session after 1am. By that time, I am ready to go. * Also, watch out for slippery floors. It seems to be a common thing to drop your drinks on the dance floor, especially in the MIDDLE of the dance floor. Avoid wearing open-toed shoes."
Rickshaw Stop,"Mar 29, 2013",
Rickshaw Stop,"Mar 29, 2013",Went to a show two nights ago (The Knocks) and really liked the venue. Its has a really nice size for semi-popular bands and artists that dont attract the huge masses. There is a balcony area which is open to anyone (at least this was the case at the concert I went to). Would love to see another show there.
