venue_name,date,review
The Starry Plough,"Oct 10, 2016",They have almost 300 reviews. This place is a land mark. Service was just a bit slow and it wasn't that busy the last time we were there but they were apologetic and really made up for it  the service staff was great and live music is a huge plus. We come here of ten and will continue.
The Starry Plough,"Oct 4, 2016",Great place to catch quality local music. Good friendly staff. A nice place to meet with friends over a beverage and some music.
The Starry Plough,"Sep 16, 2016","TLDR:People are really nice, It was a funk night, the music was awesome,food wise, I had a burger and french fries, one of the best I ever had, and the beer selection is amazing."
The Starry Plough,"Aug 31, 2016","If you are looking for a place to take a very odd profile picture, this is the place for you!"
The Starry Plough,"Aug 29, 2016",Stopped by in the middle of a Sunday afternoon to find a great band called These Wiley Coyotes playing. Good beer selection. Great diverse crowd. Nice sound system. Thoroughly enjoyable. I'd heard a lot about the place over the years and it didn't disappoint.
The Starry Plough,"Aug 8, 2016","Quite frank, place brought some disappointment impression from the minute we've stepped in, HOWEVER, polite and responsive service, deliciously cooked food, good tap and friendly party Irish atmosphere made me enjoy my time and want to come back. Thank you, guys, for being there since ..... 1972!Cheers.""Many will call me an adventurer - and that I am, only one of a different sort: one of those who risks his skin to prove his platitudes"" - Che GuevaraSorry, but unfortunately change my mind to single star after visiting the place yesterday, Sunday, August 7 at 2:00 pm for delicious lunch, placing an order and waiting for one hour without that order even reaching to the kitchen. Left at 3 PM hungry and angry. No more! Done with this place. Let the revolution begin!"
The Starry Plough,"Jul 24, 2016","Friendly neighborhood bar with surprisingly good food. They offer pitchers of beer and a comfortable place to bring babies, kids, dads, soccer coaches (hey Art). They cut their own French fries and cook them to a crunchy dark brown. The burgers are actually cooked to order. Salads are more than iceberg or romaine with shredded carrots. Highly recommended."
The Starry Plough,"Jul 23, 2016","This is either my second or third visit as I have been here previously for other Brazilian music events.  So when a friend asked me to join her, I jumped at the chance to go back to this cozy, intimate place for music, food and dancing.We got a great table with a great view of the stage (as I like to take photos/videos of the bands) and the prices for the drinks of beer and wine are reasonable.  Ordered a pear cider and Lagunitas IPA for $12.  Then I forgot to check in on YELP before ordering the drinks and discovered there is a discount upon check-in which I will save for my next visit.  I noticed they have food here ranging from appetizers to burgers to sandwiches to pizza at reasonable prices but all I wanted tonight was a bag of chips.  Luckily they had one plain bag left for $2 at the bar.  I will have to try the food next time too!"
The Starry Plough,"Jul 23, 2016","Liars and thieves!! After taking money out of their ATM (which only gives 20's) I paid to get in ($10) and the door person said I gave them a ten, I said it was a 20, I just took it out of your ATM, they refused and so I spoke with the manager about the discrepancy and he told me they would only check the cameras if I filed a police report.  Unbelievable!! what terrible customer service... and so wasting public time and funds I have been bullied into filing a police report in order to verify that I was short changed when they could have easily checked themselves, what a waste of time.  Avoid this place like the plague, find an honest dive bar or just drink at home"
The Starry Plough,"Jul 23, 2016","The Starry Plough is a great pub to hit any night of the week for a beer and some comfort food (their Ultimate burger is killer). Plus they have my favorite dessert: Guinness floats!Wheelchair accessibility notes: The entrance is a flat, low-grade ramp. Tables are at normal height but there's also a bar. Bathroom is a single-person bathroom that's large enough for any wheelchair. The absolute best parking spot is the handicap one right outside the door."
The Starry Plough,"Jul 14, 2016",Great food. Great people.  Always awesome service.  I wish they carried more organic and local beers like Rasputin's Stout and Ninkasi Brewery!  I love this place. Especially tuesday open mic night and the darts (still learning).And Sunday night's Celtic music is the best in the area!  Ask Michael Tsarion about how the Irish gave the world Civilization! He knows!
The Starry Plough,"Jul 5, 2016",Unfriendly and un-attentive staff.  I went here looking for what I thought would be good irish food.  That is only on Sun and Mon.  Only have beer and wine.....If you are not a regular which means local as there is no parking except for on the street.  the décor looks 50 to 60 years old which was an early age for the clientele that was there.  Im not your but sure felt it in amongst this crowd.  Definitely no a place I can recommend or will go back to.
The Starry Plough,"Jul 2, 2016","If I lived here, I would be a regular. The staff was so helpful and kind and the food was amazing! My husband and I split a blue cheese and jalapeño burger and a corned beef sandwich. Both were exceptional! The food was so fresh and the pickles on the burger were like homemade. The selection of beer on tap was great. You can taste the beer for no charge! If you have a chance, be sure to visit this pub, it's brilliant!"
The Starry Plough,"Jun 16, 2016","This is THE hang.  Great atmosphere, wide selection of music.  Staff is kind, welcoming and friendly.  The manager especially is really a great guy.  If you're in Berkeley, this is THE place to be.On great music nights, place can be packed and rocking and you'll meet all kinds of great people.  Great food too, and the beer and wine is priced fairly.  Can't say enough good things about The Starry Plough.  It's a Berkeley institution, and absolutely deservedly so."
The Starry Plough,"Jun 13, 2016","The Starry Plough seems like it has been around since as far back as I can remember. It took me leaving the Bay Area to finally come and try it though. After spending a great weekend with my best friend we ended the trip with a beer at the Starry Plough. The beer selection here was really solid. Not the best I've come across, but a solid B at least. There is enough of a variety to please everyone. The food was where they started to loose me. I ordered a nice salad, and it was meh. I know salads aren't generally seen as very sexy or fun, but we are in CA which is known for produce. The salad was also supposed to be seasonal, so I had high hopes for some fresh flavors. Everything just felt sort of flat and drab. Again, I know it is a salad and a poor choice to make, but it just did not live up to the potential I saw on the menu. The service was friendly enough and the atmosphere was very kid friendly. There were kids running around and dancing on the stage. Not super relaxing for the adults, but great for them. Overall it was an ok stop. 42/100"
The Starry Plough,"May 9, 2016","Ego ruins a fun night. A friend and I went here recently for an Irish dance event that they hold on Mondays. We hadn't been in something like 8 years. Apparently the guy that organizes the event (John) didn't like how we were dancing or something and had us kicked out. Apparently, if you're not part of the in crowd, you're not welcome. Don't bother unless you already know people or want to be told exactly what to do. Beer selection was all right, food was ok, but the organizer ruined our night. What a jerk."
The Starry Plough,"May 5, 2016","Yo, The Starry Plough is the best bar near ashby Bart! The people are kind. The people are welcoming. It's a Irish bar that welcomes every race that you may be. Give it a chance and you won't be disappointed. There's great food and good beer and wine at fair prices. They have the most important sport's games on so don't worry about that. Enjoy yo self and relax. Bless !!James Pow"
The Starry Plough,"Apr 20, 2016","This is a funky neighborhood bar with a friendly (and occasionally very odd) group of regulars and alright bar food. As a venue the sound is pretty bad, but the open mic was kind of a bay area legend. I met amazing folks there over the years, lived three doors down, absolutely dreaded going there at times, and was always glad that it survived being a slightly divey bar in a rapidly gentrifying neighborhood (houses there don't really sell for less than seven figures now). Family run, which is nice. The staff in general is pretty rad."
The Starry Plough,"Apr 11, 2016","The food looks really good, but only one star because the kitchen closes three hours before the establishment does. Too bad....."
The Starry Plough,"Apr 3, 2016","This was our first time and absolutely not our last the burgers were incredibly fresh, flavorful, completely delicious! Perfect portion sizes and the beer selection on tap was the perfect addition to our meal, service was great very personable although we came in too soon to enjoy the live music we definitely enjoyed the atmosphere and good vibes, cant wait to come back we will definitely be recommending this to our friends."
The Starry Plough,"Mar 29, 2016",I'll start off by saying the bartender was kind and they do have a great selection of beers. However the food service was not so nice.  It took an offensive amount of time and they were rude to us for asking any questions including for ketchup :\ My recommendation is if you're going for beer and/or show go for it and have fun.  Don't go there expecting a nice meal.
The Starry Plough,"Mar 25, 2016","I would not have loved beer if it weren't for this pub. Through music, dance, and a warm pub atmosphere here in early 2016, I would not have thought I could enjoy beer so much. I mainly go for the stouts but for some reason when one of my friends shared with me the pale ale here, it felt... Good. A word I usually don't associate with beer because my Chinese palate has averted my taste for a long time until this pub made me truly taste happiness.I rate this pub 5 for the social warmth and the fondness of tasting beer here.The food is okay... Sometimes it gets flat and there's too much of it, so I would t come here just for the eats."
The Starry Plough,"Mar 24, 2016","All you would expect from a pub. Good pub food and nice selection of beer. The entrance feels a little tight, but it opens up as you enter."
The Starry Plough,"Feb 29, 2016","The food was good, people friendly - did not go for the music. But having gone in when they opened at 2pm, we only ordered  a couple of sandwiches and they took over 30 minutes. Either put up a sign that the kitchen isn't ready until 2:30 or be ready when you open the place. Then the band began to tune up at 3pm and the squeaking/ volume testing was really hurtful on the ears. Liked the food but there's a lot of good competition out there."
The Starry Plough,"Feb 25, 2016",Great relaxed pub. Friendly staff. Good food and on occasion some really chilled but awesome music and entertainment. Definately stop by.
The Starry Plough,"Feb 17, 2016",I was on Arnold Palmer all the time on Tuesday Open Mic night..Some amazing set of talents right there in Berkeley.. Loved the Original composition.. some folks ran out of chairs to sit.....Will go there again..
The Starry Plough,"Feb 15, 2016","I thought the food was excellent. We had chicken wings, fish and chips, and slaw. The fires were delicious. The apple cider was really excellent. The bar tender was great. The bathroom was old but very clean- we were there on Valentine's Day, early evening. I didn't much like the live music that night which I guess is the reason for 4 not 5 stars. But that's maybe not fair of me. I would return and hope I liked the music more."
The Starry Plough,"Jan 8, 2016","Great bar wherever you are in the bay. Awesome food, and the best pizza I've ever had. Always a good time, especially when there's live music, which is often!"
The Starry Plough,"Dec 29, 2015","I have lived next door to this charming bar and restaurant for the last 5 months. There is always packed with people and the place has a nice atmosphere. Every night there is some kind of event whether it is stand up comedy, Irish folk dance or Thursday funk nights. I have most frequently been there on Thursdays where there is an excellent live band and a good crowd. Come on Thursdays if you like to dance. The beer selection is also good and prices are low. Haven't had the food but it looks deliciously greasy :)"
The Starry Plough,"Dec 28, 2015","Really love this place. The atmosphere is great, staff is super nice and they have a good selection of draft beer. Haven't tried the food, but it looks delicious! Definitely recommend this."
The Starry Plough,"Dec 6, 2015","I'd heard about this place for years. It has a long history. It sounds like it used to be an interesting place. Unfortunately, I can't say much good about it now."
The Starry Plough,"Nov 28, 2015","Incredible food. Excellent service. Great music. Drinks. What more could you want from a bar??  Great place to eat, drink, and be merry. Had the mushroom Swiss burger and Bacon cheddar burger. If you are a burger fan you must check this place out! Also - great fries and dessert (brownie). The rotating tap always keeps things different and interesting!"
The Starry Plough,"Nov 11, 2015","Went here for a show and decided to get dinner here as well. The gentleman who took our order was extremely sweaty, kinda twitchy, and kept scratching his butt. We kept an eye on him to make sure he wasn't preparing our food. Turns out he was and we didn't see him wash his hands... ever. He cooked our pizza and then cut it into tiny quadrilaterals and triangles. Eating this pizza was one of the most awkward dining experiences I've ever had. To make matters worse, the pizza wasn't even good. The dough was undercooked and tasted like it was from a can.Prior to getting our food, we had to go to the bar to order drinks because drinks can't be ordered with food. We also had to wash the plates which were provided because they were dirty. The bands did an excessively long sound check 2 hours prior to the show - like they each played a few songs in their entirety. It was super loud and we were not able to talk during dinner."
The Starry Plough,"Nov 1, 2015",Fun little place to get beer and great pizza. They also have big salads that are good. I enjoyed watching people Irish dance.
The Starry Plough,"Oct 29, 2015","*Bad management, bad system for the open mic, unaware of their own actions, uncaring and unapologetic.*After emailing the manager, I see why my evening was such a bust: he did not know what was going on or care. (Good) He bothered to reply, however, (BAD) he did not apologize or make any attempt at reconciliation. His ""advice"" was to try what we already had done, which he would have known had he read the complaint. He was unaware of the MC's methods even though they were described for him. (See previous review).Asking him to take another look at the original complaint he was more than a little rude in his second reply. No apology, no ""I'll look into that""; only swearing and ""advice"" that was not applicable.Also, after talking with the other two in my group, their food was bad unlike mine, so that's a gamble too."
The Starry Plough,"Oct 19, 2015","Good old fashioned pub food choices like corn beef and cabbage and new ""pub"" food choices. Good wings, fish and chips and burgers, pasta and much more. Live music with ever changing groups.  Nice people and a happy clientele.  Enjoyed everything we ate and drank.  I'd improve the buffalo wings and tartar sauce. A bit yucky."
The Starry Plough,"Oct 9, 2015","They have a very solid beer selection, nice bar atmosphere which seems to be conducive to the live bands they regularly host, and the best burger I've had in the East Bay."
The Starry Plough,"Oct 4, 2015","I had a benefit show at this venue with three separate acts a bit stressful. The staff at The Starry Plough were so helpful and nice, they made sure everything went so smoothly. And it was very much a success. Also the whole vibe at this venue just makes you want to come back. I also had a chance to have some food, it was very good. I would definitely recommend going. Good music, good food, good vibes, nice people."
The Starry Plough,"Oct 1, 2015","Seeing that The Starry Plough is rated well in Berkeley, I expected more. I should probably go back when they are having an Irish Music Night. My three roommates came out with me and I got excited because they have many of my favorite beers there, but the service was poor. I'd go back but I wouldn't drive far to do so."
The Starry Plough,"Sep 22, 2015","Let's begin with their food. Their bacon cheeseburger was just a little messy, but it was the kind of messy that means ""this burger is good"" and it really was. They have a nice beer selection but the bad news is that they don't have any booze that I could see. The atmosphere was ok. They had a stage that was slightly bigger than other Irish pubs that I've been to. But if you like food and beer, you'll like it here."
The Starry Plough,"Sep 15, 2015","Everything about this place makes it my favorite hometown pub. Fantastic Open Mic on Tuesday nights, the employees are always warm and welcoming, food is always spot-on, and has two dart boards that are not usually too crowded. Love it!"
The Starry Plough,"Aug 17, 2015",Sunday night Irish music is the best!The bar also has good food and draught beer
The Starry Plough,"Aug 10, 2015","I'm not sure how many other places you can get great beer, great food, listen to live Irish music, amateur rap, AND get a great dance workout but...this is my favorite one."
The Starry Plough,"Jul 16, 2015",Cozy classic bar great burgersgreat musicyou haven't been to berkeley till you go to the starry plough
The Starry Plough,"Jul 13, 2015","Sunday and Saturday nights here is amazing, live Irish music and dance , lots of warm people and one of the best burgers you can taste, juicy and delicious with that roasted onions and black pepper. ..uuuhShawn is awesome,  he's a great chef and a sweet guy, gives you one of the best burgers in the world.Everybody here is doing their best to bring a smile on your face :)have fun and enjoy lol"
The Starry Plough,"Jul 13, 2015",Master chef Shahin whips up a bomb diggity burger.  Great beer and the best dart boards in town.  Be sure to stop by on open mic night for sick freestyles and awkward comedians!  Shout out to my man Alan Hewitt!!
The Starry Plough,"Jul 6, 2015",Love this place. They have free celtic dancing and the environment is really pleasant overall. You do need to be aggressive to get a drink though. But a lovely neighborhood spot. They do lots of fun alternative entertainments so it never gets boring.
The Starry Plough,"Jun 30, 2015","Great local Irish pub with music and different events on different nights of the week. Definitely a nice change of pace from the 'regular' bar scene. You can come here and have a bite and hang out, or just drink a few beers and chat with the bartenders. Has a nice, homey feel, but can definitely get crowded and louder on Thursday-Sat nights."
The Starry Plough,"Jun 20, 2015","This place is amazing and everything I could ask for in a local pub. The vibe, the people, the food, and the music are all fantastic. Their burgers are to die for, and I've always received great service at the bar and kitchen. I usually stop by on Thursday nights for funk night. The band that plays there continues to deliver quality jams. Glory!"
The Starry Plough,"Jun 16, 2015",I LOVE the Starry Plough!  The burgers are amazing. The beer selection great. Friendly and welcoming place. I always feel at home! So happy to have this place in the East Bay!
The Starry Plough,"Jun 15, 2015","I drove past this corner irish pub as I was slipping my way out of Berkeley after enjoying a wonderful weekend packed full of things that CAL has to offer. Remembering how ppl often ask how I find such cool places, I must be honest and say that often times it is the energy that will pull you in. I visited on a Monday aka Dead-day (in the night life industry). Surprised to see a full house at 8pm. They were hosting Irish dancing lessons- How clever!- and fun. I enjoyed their Rotating Taps which included a number of local brews. (+4pts). They also have the standard Irish-bar beers on taps for those whom have married their brands.In efforts to see if this place was legit I ordered the ""Shepherd's Pie."" The place operates an ""open-kitchen operation,"" which allows patrons to see the chef prepare, and cook the meals (+2 pts)""Samoe"" was my bartender and I felt she was informative and provided others at the bar with quick and friendly service. (+2pts) Off back home to OC. Till next time Bay Area. Go Golden State Warriors!"
The Starry Plough,"May 30, 2015",We stopped by this place on a Sunday afternoon a few months ago because we were in the area and starving. The staff was not very eager to help us and it took a few minutes to get a couple of beers and find a different person to take our food order. We ordered a couple of burgers and sat down to wait. We regretted placing that order less than a minute after sitting down. There was a young man on stage setting up to play. As soon as he began sound checking it was clear that this was his first live gig and the 10-12 people there to see him were obviously his family. When he actually began playing everything got much worse. The food seemed to take forever but that could have been because the torturous sound coming from the stage. Or food finally came and we ate the mediocre fare quickly so we could end our pain by leaving this establishment. Would not go back after this experience.
The Starry Plough,"May 18, 2015","DO NOT GO HERE!!!!!!!!!!!!!!!I went to this place for dinner and drinks and it was great the first time. Went there a second and it was not nearly the experience. My girlfriend and I went there at about 6 pm not knowing it was slam night but we got there went in, grabbed a table and ordered food. Then when our food was served the door man came up to us and asked for 7 to 10 dollars for a cover charge. We politely told him we were just there for dinner. So he walked away. Then 5 minutes later he came up and asked us again for the 7 to 10 dollar overcharge and we politely told him that we were eating dinner then we were planning on leaving. Every 5 minutes after he would proceed to ask us for the cover charge. So we finished our food and left. When we got to the car I realized I had left my card on tab so I went back. The doorman was joking with his friend and noticed I was walking in when he asked me again for the cover charge. I just politely told him I was there to close my tab and be on my way. So I did and started walking back to my car. Then I noticed the guy that was hanging out with the doorman was following behind me. I got to my car and quickly turned around and went down the street but not before I saw the door mans friend reaching for something in his belt. I assume he was trying to intimidate me but 2 days later I was charged 22$ to my card from The Starry Plough. I called and the manager argued with me, yelled at me and refused to refund my money and to boot told me to f**k off. This place is shady. DO NOT GO HERE."
The Starry Plough,"May 15, 2015","Tastiest bar food in the east bay, great vibes, and beer!  Amazing Wings!"
The Starry Plough,"Apr 27, 2015","I have come here multiple times for shows and it is always a great crowd. The owners are truly invested in supporting local artists. I recently shot a music video in their space, and Shahin went above and beyond to make sure we had everything we needed. Good people, great vibes."
The Starry Plough,"Apr 19, 2015","Very cute little place, although it is not the place to go if you plan to have a lot of conversation. The music is very loud, but a very enjoyable experience! The Guiness tasted a little off, but the food was delicious and the portions were generous!! Love the authentic pub vibe the place gives off. Definitely recommend grabbing a friend or two and checking this place out!!"
The Starry Plough,"Apr 10, 2015","Visiting from out of town and had a great time here!  Everyone was really friendly, and as a Chico(CA) resident, it's refreshing visiting a bar with no tension or bad vibes!  Owner is very nice and went out of his way to make sure I was having a good time after meeting me.  I always try to support local businesses when I visit places so this was a great place to get the Bay Area experience! Food was good, and entertainment was fun!  Place for all kinds of kinds, everyone got along and was nice, and I normally frequent country bars!  Thanks for having me, I'll be back!"
The Starry Plough,"Apr 8, 2015","This place is pretty sweet. Irish music every month, shepherd's pie, beer. Yeah, not much I don't like here. The floor can be a little sticky and seating on the music nights can be a wee bit sticky, but that adds to the whole experience."
The Starry Plough,"Apr 8, 2015","I love this place.  I hadn't gone for a long time for the Sunday evening Irish music jam, and I don't know why it took so long to go back.  Everyone is very friendly, the music is great, and they have the usual fare of tasty pub food."
The Starry Plough,"Mar 29, 2015","We had the fish and chips and I really enjoyed the chips. The fish was too rich for me at the time, but moist.The buffalo wings were good but the ranch sauce seemed to be missing something and my husband agreed. We used the tartar sauce that came with the fish fry instead. I also would have liked more meat on the wings. Overall they were satisfying.Oh the Guinness though! Winner! Looking forward to coming back to try other items!"
The Starry Plough,"Mar 28, 2015","We waited an hour to be served. Multiple parties ordered and were served while we waited. Staff was not apologetic, excuses excuses."
The Starry Plough,"Mar 9, 2015","Fish & Chips battered in Anchor Steam beer, Swine Burgers dripping in Pork goodness and the Quinoa Black Bean burger is off the chain!!!Come for the beer, slam poetry, folk dancing and friends. Stay for the radical commitment to leftist ways of life!!!"
The Starry Plough,"Feb 26, 2015","I've been coming here for a couple of years now, and with good reason! Consistent genuine service, awesome live music, and the owners of this establishment sincerely care about the atmosphere and overall customer satisfaction. If you're in the area, the Starry Plough is a must!"
The Starry Plough,"Feb 14, 2015","Fantastic lamb sandwich as one of the daily specials. Friendly service, home cut fries, and great beer selection on tap. My one big complaint is that the music is always way too loud! I feel like I can't wait to get out of there just to hear myself think again. I'll be back though, great pub food is needed in this area!"
The Starry Plough,"Feb 8, 2015","I love how lively this place is.I recently went on a Wednesday for the Berkeley Slam Finals and had a great time laughing with everyone. I just loved the chill laid-back feel of the place. It was really interactive and the MC was hilarious.I was also hungry though so I ordered the Jalapeño stuffed bleu cheese burger. OMG it was SO juicy and SO delicious. It was definitely messy trying to eat it with my hands but OH SO GOOD. The fries were a bit salty but they were still really tasty. All the food that I saw around me looked really yummy too.This really is a great place to hang out. They have two dart boards, a HUGE collection of board games, and a stage for live music/poetry. What more could you ask for?I definitely want to come back on a Tuesday for the open mic though!"
The Starry Plough,"Jan 31, 2015",Food was outstanding. The spicy fish sandwich and fries were yummy.  The music was some of our favorites.
The Starry Plough,"Jan 30, 2015","Love this place! Great scene, super quirky, and really good food!!"
The Starry Plough,"Jan 30, 2015",Awesome fish & chips at a very reasonable price. Sunday night music featured a Scottish tune amid the all the Irish! And the Guinness Float - a delight!
The Starry Plough,"Jan 28, 2015",I am made to feel comfortable here. The staff are pleasant and outgoing as well as professional. I feel right at home. Good eats are very inexpensive. I love the house salad.
The Starry Plough,"Jan 21, 2015","Great local joint, LOVE the poetry slams! Nice sense of community, not pretentious. Nice beer selection, but the food left much to be desired... it's at least well priced, but I'd prefer to pay a couple $$ more for something outstanding!"
The Starry Plough,"Jan 12, 2015","Smack N Cheese- amazing smoky sweet bacon and garlic on big cheesy shell pasta. SO GOOD.Also great tunes. What a delight, going to listen to good musicians jamming together, and lovely singing as well, in English and Gaelic!"
The Starry Plough,"Dec 16, 2014","Live music/performance just about every night and there's just enough beers on tap to make the night enjoyable. I actually came on a night when there was a decent country band, though the crowd wasn't  very lively. Personally, I'd only come by if there was a band I wanted see because the this is what they do best; live music, beer and greasy food."
The Starry Plough,"Dec 6, 2014","Awesome buffalo wings, it is lemon ish i believe and after being over you are just craving for more. Great selection of bands and beers. The crowd is energetic and accepting of new company. Love all the revolutionary signs on the walls!"
The Starry Plough,"Nov 28, 2014","Starry Plough was needed. Enjoying my Lagunitas, stuffed from the delicious Fish n Chips, and melting into the sound of the bands playing tonight is therapy (Otto + Moaners, Robbie Dunbar, TV Mike + Scarecrows). Hard to find a place and crowd like this in Berkeley."
The Starry Plough,"Nov 20, 2014","I LOVE this place! Great burgers, cold beer and fantastic music. The vibe is really chill. Staff is always really nice. Musicians set up around tables and jam for hours. People come in and out to play. It's great! Hometown feel in the big city!"
The Starry Plough,"Oct 11, 2014","Holy crap this place is the best. Mushroom swiss burger with the garlic fries. If I could eat that for the rest of my life I would die happy. They make my favorite burger in the bay area! And its my favorite happy-hour drinking hole, so they get 5 stars.They have great open mics, too! So many talented people and a lot of familiar faces that come back every week. I have never been disappointed with any show I've seen here, though sometimes I do wish the sound guy was more on-top of things or people would shut up and actually listen to the music. The Possum Family was always a blast, though, such great energy."
The Starry Plough,"Oct 5, 2014","Found this gem thanks to yelp! Was instantly amazed once I walked in! Super friendly//helpful staff, awesome menu with healthy and local food//very peaceful//upbeat atmosphere//tables in front of the stage and my favorite of all.... Christmas lights hanging, a very simple addition but beautiful touch :) I also loved that my friend and I were told we could choose between $8-$15 dollars tonget in anf that part of it would go to the musicians. Score. The music we heard here tonight was ne of a kind and the hard apple cider was scrumptious.  Can't wait to come back!"
The Starry Plough,"Oct 2, 2014",Bacon cheeseburger w/side salad = heaven on a bun. 510 Burger ain't got shit on Landis & Donnie.This is definitely Berkeley's pub equivalent of Cheers. Everyone is super friendly and the regulars know your face even if they don't know your name. ;)
The Starry Plough,"Sep 21, 2014",Love this place. Cool vibes. Went with my friend Kelsie for the food on a Sunday and the servers were awesome. What we didn't know is that it was youth singing day. The kids did a kick ass job. I wish I would have paid attention fully but it was hard because the Seahawks were playing the Broncos and Peyton Manning scored a touchdown and a two point conversion with 58 seconds left. I love the kids but they gotta understand that peyton manning is a balla.
The Starry Plough,"Sep 17, 2014","Sorry Plough. You are no longer starry.My wife and I came back after a few years of absents. This place really has gone down hill.  It is NOT the food, service or music lineup. It is your patrons. The Plough was a place to go have a pint and listen to some good music. That was then. Now, you cannot even hear the music anymore with the crowd shouting over the musicians. After most every band we would talk to the band members. We will tell them we came to hear them play but could not hear a note. They were sadden too that they were voiced over by all of the rude people. Like many other places in the Bay Area it get taken over by Hipsters and Techies.  They do not come to places like the Starry Plough for what makes them cool and unique. They come and invade a place because it is a ""cool"" and hip place without caring on why.  Sorry Starry Plough...  You no longer shine"
The Starry Plough,"Aug 3, 2014","Ok. I tried the veggie chili. $4 for a generous ""bowl""--a great deal! I took it to go and it was a lot of food, especially since I had it with a big piece of toast and a whole avocado. I could have saved half of it for another meal but I pigged out. So, if you're on the fence, jump off and get yourself some of their veggie food!"
The Starry Plough,"Jul 6, 2014","Plus: delicious garlic fries and burgers.Big minus: the $8 buffalo wings gets you 4 wings. That's right. After tax and tip, you're looking at THREE DOLLARS PER CHICKEN WING. I thought this was a bar for the working class ;p"
The Starry Plough,"Jul 5, 2014","The most character filled, lively heartwarming pub ever! Great food! Great service! Open mic night is the place to be on Tuesday"
The Starry Plough,"Jun 17, 2014","I'm leaving a review for the sole reason (as usual) that multiple people have give a terrific place poor reviews.  First off, the food is amazing.  It's not necessarily healthy, or incredibly varied (and there pizza can be hit or miss), but the many burgers and fries are truly exceptional and a massive improvement on the previous options (5+ yrs ago).  The people who work here are not surly or mean and the bartender and head cook are both incredibly nice guys (the bar tender must have been having a bad day or something when those below came to visit).  The music and Irish-themed dancing and jam nights are one-of-a-kind in the east bay and deserve praise by themselves, but on top of that they give bands that are just getting into the bay area music scene a place to showcase their talents and provide a venue for poetry (really, you didn't like the poets, so you bashed the bar!).  Open mic usually draws a large and young crowd, so avoid Tuesday nights if you're into a more intimate setting and thur-sat band nights often has a cover.I will agree with a couple reviewers that its difficult to get a table on a busy night, but I recommend playing some darts (rarely being used) until one opens up.  The decor is awesome (if you're into Ireland) and the prices are very reasonable.  The only other thing I will concede is that a whiskeyless Irish bar is a bit laughable, but this is one of my favorite bars in berkeley and not to be missed."
The Starry Plough,"Jun 8, 2014","Seen all the pics from prior patrons. Everything looked delicious, but we were sadly disappointed. We were in town and wanted to experience the pubs atmosphere and food. As we entered the establishment we were greeted by a very kind drunk gentleman. When we mentiomed to him we were there to eat and listen to the musicians, we realized that all the seating was taken by people not eating or drinking.There were empty tables with no chairs. Too bad, you lost 8 customers who are supporters of local businesses."
The Starry Plough,"Apr 26, 2014",I came up and visited my friend who lives down the street from this awesome pub. When I walked in there were musicians playing live music which is always a treat! The food was amazing!! I had the Reuben Sandwich with garlic fries and I was not disappointed! I'm a big time snob when it comes to Reuben's. I also had an excellent Kona Brewing Co. Porter to wash it all down! Excellent and quick service in all. This Irish American girl is super happy that I had my dinner here!
The Starry Plough,"Apr 24, 2014",Great selection of beers and live music. Plough burger was amazing. Nice crew behind the bar too!
The Starry Plough,"Apr 18, 2014","Lovely neighborhood bar. Found myself chatting with the owner/founder randomly during the World Series last year. Stories of revolutionary roots and clandestine trips to Nicaragua in the 80's. Great place to watch a big sporting event, and some of the live acts are amazing, although it can be hit-or-miss depending on the night. Food is decent for bar food, but don't expect gourmet quality. Just glad this place is here and continues to be an anchor in the community."
The Starry Plough,"Mar 10, 2014","The Ploughman Burger has redefined what a burger can and should be. Most of the time meat is diminished by grinding, but this is a patty that remembers that it used to be steak . . . juicy, tender, delicious steak.The Plough is also a great venue for live music, and I've seen some of my favorite local bands perform, while enjoying their extensive beer selection."
The Starry Plough,"Mar 4, 2014",An Irish pub that doesn't serve whiskey makes me want to weep.That is all.
The Starry Plough,"Feb 18, 2014","Amazing hidden gem! Great food, live music and darts! I got the best salad and mac and cheese i have ever had in my whole life! Not to mention the beer is awesome. Loved the feel of this pub! would definitely make this a weekly meal spot!"
The Starry Plough,"Feb 8, 2014","So. I ended up on a late Friday night. Hungry and not ready to end my Friday at home alone. I chose starry plough instead, hoping for burgers, beer, and live music. What did I get instead? Beer, burgers, and new local spot. Burger is delicious. Homemade pickles, pickled for only 24 hrs, the sesame seed bun adds a great flavor and grease to the bun. Fries are good, I am guesisng also house-made.  Also they have root beer on tap. Where did my burger go? Oh. My stomach! Service is great. Kitchen closes at around 10:30."
The Starry Plough,"Jan 19, 2014","Amazing bands. Awesome service. Cool place to enjoy a pint with a friend and listen to funk, jazz and whatever else happens to be on its way through. Shaheed and the other bartenders are some of the nicest people I have met. Great all around place"
The Starry Plough,"Jan 18, 2014","Who'd a thought anyone could have this much fun in Berkeley.  This is a great venue to listen to music and they offer great pub food too.  The preformances are eclectic, so check out their schedule of events, there's something for everyone, just choose a night."
