place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,f048bc1836234aed7f5b5750f29c066f,5,,a year ago,2023-03-29 13:01:54.732218,,,,0,8,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,eaf3c6e4e3741ae3b1d6135cae0a004e,5,Awesome comfy venue. Easy parking and good drinks!,a year ago,2023-03-29 13:01:54.735271,,,,0,6,,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,82a741375d27db658f3bb4aa00fddd7e,5,"very laid back, good drinks",a year ago,2023-03-29 13:01:54.738646,,,,0,108,40,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,3f73420e692bd8365e7aa5d8d201845d,5,Great location,a year ago,2023-03-29 13:01:54.741519,,,,0,408,1948,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,b2179d5327db24594e63cb74312cc1e4,1,"Staff was really rude.The short one with tattoos and short brown hair is extremely rude and strict. She would just chill in the bathroom waiting to get someone in trouble. I was dancing on stage with a huge crowd, they came up to me personally and said I needed to get down and cannot be up there right now then left. Everyone else stayed on stage. Later in the night people started to get on stage again and so I went up to her and asked and she said oh yeah they are letting them do that now. Ridiculous and rude. Literally go to any other club.",a year ago,2023-03-29 13:01:54.744280,,,,1,3,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,91419e432af6a662812c27c81765101f,5,Excellent small venue to see Bands.  Ill definitely be back to see more here.,a year ago,2023-03-29 13:01:54.746787,,,,0,409,196,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,1d0230d109315b6e92ab7c88f20aea07,5,"Superb! So inclusive, brainy and fun!",a year ago,2023-03-29 13:01:54.749583,,,,0,64,326,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,faa57367c3a20b4bcc96de746b2cba5d,4,Emo Nite,a year ago,2023-03-29 13:01:54.752171,,,,0,7,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,0d9ed83f817a3d0fe528e293617a14aa,5,,a year ago,2023-03-29 13:01:54.754410,,,,0,6,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,d3257821e68ca5c892f6b8b4d8cc35bc,5,Fun place!,a year ago,2023-03-29 13:01:54.756427,,,,0,159,43,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,a579b4f280c44c667c3eab9f4a746402,5,Solid venue! Caught Kid Francescoli at Popscene and it was great. The bar is located so you can still watch the show while you order and theres a balcony for a smallish crowd to watch up top.,a year ago,2023-03-29 13:01:55.279517,,,,0,64,15,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,c754981f5b41e793f9c644aa19eb99f9,4,"Very small venue, but solid sound system and cheap drinks!",a year ago,2023-03-29 13:01:55.283308,,,,0,265,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,270f43abc836f1d0fa2153a2222e997a,5,Awesome venue! With a bar too!,a year ago,2023-03-29 13:01:55.286637,,,,0,220,78,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,2ccb77959326ab9d8347dae3e97a8bec,5,Most best concert venue,a year ago,2023-03-29 13:01:55.289471,,,,0,55,8,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,137d58113accd2de70a412387d4c4633,4,All in all its a cute venue to see live performances. It has a bar and an upstairs with chairs and sofas.,a year ago,2023-03-29 13:01:55.292386,,,,0,80,21,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,57344cc43be5b6996e87acd9bbcd32c0,5,,a year ago,2023-03-29 13:01:55.295178,,,,0,2,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,4ceef0d1f571067b1e73ca798bc6c016,5,"Love this venue. We hit it up every couple of months for an event called Emonite. The place has a neat little balcony area and two bars, cant complain about where its located either. The staff are always chill and the events are a blast   great sound system, lights, aesthetic. It does get humid like crazy in there with enough bodies, only downside, and even then its ignorable with in/out access.",a year ago,2023-03-29 13:01:55.297236,,,,0,43,18,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,1346a253ca9e7dd897936507e155b803,5,,a year ago,2023-03-29 13:01:55.299566,,,,0,7,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,1d7a9cdbf8a23820a1efbee084f06b3b,5,,a year ago,2023-03-29 13:01:55.301576,,,,0,3,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,b296047d0087c6e200de548ce72a64bd,5,,a year ago,2023-03-29 13:01:55.303562,,,,0,79,325,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,77010fb17fd95c9edecaec480455d16b,5,,a year ago,2023-03-29 13:01:55.889586,,,,0,18,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,f6a007d8124674987ccf5dc9844d87a2,5,,a year ago,2023-03-29 13:01:55.891562,,,,0,1,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,6fdfea2ae5722bf1f31bc8badec3073e,5,,a year ago,2023-03-29 13:01:55.893391,,,,0,52,600,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,8efed5d4578fbaa80e405855b038a6d4,5,Cute local venue for interesting concerts,a year ago,2023-03-29 13:01:55.895409,,,,0,273,352,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,037761fc7386b13b96e40569a44af5e6,5,"great spot,good staff,nice and friendly",a year ago,2023-03-29 13:01:55.897553,,,,0,4,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,2487593f2fb89cb7460a1ca623992235,4,,a year ago,2023-03-29 13:01:55.899527,,,,0,126,258,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,f47d63fb936b17356b68a7378c8291af,5,,a year ago,2023-03-29 13:01:55.901365,,,,0,7,8,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,857929c9dbc69db82d418b1dff68d1f7,5,,a year ago,2023-03-29 13:01:55.903198,,,,0,150,984,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,6cabaa85f1b1400a50d841900a79fe34,5,"Terrific venue. Great sound, good sight lines to the stage. Bartenders and staff are friendly.",a year ago,2023-03-29 13:01:55.905075,,,,0,116,108,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,30f28b70be0c51712baf54d18a579295,5,"great venue bringing up and coming artist to the spot light, vibes are immaculate, crowd is always a good mix, sound system doesnt disappointment and there are few different nice areas to hang and enjoy performances. Reminds me LA",a year ago,2023-03-29 13:01:55.907153,,,,7,47,497,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,c1e27c76c8f4f23d2d4656b367258172,5,,a year ago,2023-03-29 13:01:56.451444,,,,0,8,231,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,2b80be49361b273ad887c7323be9b67a,4,Its a cozy concert room but doesnt have good ventilation. They do church the vaccination card but one person in our party got Covid after the concert. I was wearing a mask and tested negatif.,a year ago,2023-03-29 13:01:56.455036,,,,0,459,2846,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,8f3b9c1f73e0e6f4b6ea19ea088859f6,5,,2 years ago,2022-03-29 13:01:56.457464,,,,0,,,,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,373d93df00ecdfc8d46bd5f45ae89aa4,5,"This spot is rad. Caught some incredible shows here. Great sound and lights!  It is run pretty loud, heads up. They have comfortable chairs and couches upstairs. Overall very welcoming, great acts, and Ill definitely stop in again next time Im in town!",2 years ago,2022-03-29 13:01:56.459404,,,,0,263,385,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,6d197e9b377d4c6a0b8b584ef08ac984,4,,2 years ago,2022-03-29 13:01:56.462075,,,,0,11,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,235dcaba433ef24699ba45939e952a42,5,,2 years ago,2022-03-29 13:01:56.464094,,,,0,3,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,d2f7ce55adf3f160d85a6c8e6d5eff6e,5,,2 years ago,2022-03-29 13:01:56.466564,,,,0,28,12,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,825f517e4333161a821c5470442ebfca,5,Great place to see love music,2 years ago,2022-03-29 13:01:56.469480,,,,0,77,414,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,244274f35f94140d617b27013bd074fa,1,"Tried calling to find out ticket prices at the door, staff couldn t tell me and hung up. Extremely rude, will take my business elsewhere.",2 years ago,2022-03-29 13:01:56.471569,,,,0,23,8,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,a14a7e28cea0d2c47cfa65118753033b,5,"One of the best music venues on the West Coast. I am doing amazing Sound system, stage and wonderful staff.",2 years ago,2022-03-29 13:01:56.473457,,,,0,132,747,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,a786d6f011705a954e8a0f67184ee4a3,5,,2 years ago,2022-03-29 13:01:56.974710,,,,0,245,2316,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,8ba7b1fd2e435fc0e4a97aff24aeaff1,5,Love this spot for a good quirky show,2 years ago,2022-03-29 13:01:56.979116,,,,0,180,191,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,a5a4f1e5e5b067f3d8fdd44c71dd1ca6,5,,2 years ago,2022-03-29 13:01:56.983063,,,,0,115,110,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,f0aa5823a7cee2be00c35cdf57a78fed,5,It was fun. A small venue to see some good music.,2 years ago,2022-03-29 13:01:56.986216,,,,0,136,61,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,8b4e82427aca5b3877bc5afe10ae0828,5,,2 years ago,2022-03-29 13:01:56.989447,,,,0,39,16,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,75fa0a40da269a47800ac2f8308370d6,5,Great dance and concert venue. Loads of fun at Robert Delong concert.,2 years ago,2022-03-29 13:01:56.992089,,,,0,118,116,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,f60b66f4b49af480fef22ed44f24da23,5,,2 years ago,2022-03-29 13:01:56.995018,,,,0,9,4,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,883d1e4a734b09e758dbd40c12a45143,5,This was such a cute venue! They have an upper level with couches and comfy seating,2 years ago,2022-03-29 13:01:56.997413,,,,0,20,,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,d5aee2a8eb830ebac972923f66e13591,5,Cool venue with a great staff!,2 years ago,2022-03-29 13:01:57.000169,,,,0,101,26,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,8ba5d2c8b005a71e69e1b6f436a2f9b1,5,Great venue and great show! It was my first time there and I will definitely go back in the future,2 years ago,2022-03-29 13:01:57.002659,,,,0,69,26,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,37ca73f669f28c08fb8112c3e36f0b83,5,Great live music venue.,2 years ago,2022-03-29 13:01:57.502246,,,,0,164,15,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,996c1075c5a7e5a1039af2dd4adbe594,4,Small intimate place to see a rock show. Acoustics weren t great but overall a good time.,2 years ago,2022-03-29 13:01:57.505871,,,,1,52,6,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,d3a3c64a3a8edc77e3db237501b5a289,3,,2 years ago,2022-03-29 13:01:57.509155,,,,0,56,66,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,004e40ff23ac41219031a62fe6f8e60e,4,,2 years ago,2022-03-29 13:01:57.512184,,,,0,175,1947,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,79b255a211e67a027480a150014b9bf8,5,"I had a blast. Great atmosphere and the staff was amiable, professional. We need more punks to run independent businesses. Too bad, not enough hardcore and experimental metal shows at this spot. But, Im glad SF has a spot for bands to perform in the future.",2 years ago,2022-03-29 13:01:57.514679,,,,1,5,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,986d0f0b2fe9950e95b4b7f8afb3a9e4,5,,2 years ago,2022-03-29 13:01:57.517475,,,,0,152,6511,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,85f8f28791ed0fa6a2564df4cedcfadc,5,Killer club for live Metal show,2 years ago,2022-03-29 13:01:57.519994,,,,0,43,,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,880e3312aaf17ad5eb239c18ffae17f5,5,,2 years ago,2022-03-29 13:01:57.522754,,,,0,12,9,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,525c6e9640f7821ddfaa5bed05470a11,5,,2 years ago,2022-03-29 13:01:57.524904,,,,0,47,,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,be95d45d4c2c341d36b8025b1ae0438b,5,Des Rocs was amazing. The lights were great,2 years ago,2022-03-29 13:01:57.526981,,,,0,35,4,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,9b081e3c666f78da5218eff313f7ebce,5,Cozy but accessible venue with friendly and attentive staff. The lighting and sound was AMAZING,2 years ago,2022-03-29 13:01:58.013709,,,,2,82,313,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,eec487874e44c1f57b4f52fde2ddca06,1,Not a great experience. Staff was way too strict and made everyone feel unwelcome from the second we stepped in line. Made the experience super stressful and not fun and took away from the music. Seemed like they wanted to make it hard to have fun. Wouldn t recommend going here pick another concert somewhere else!,2 years ago,2022-03-29 13:01:58.016188,,,,3,1,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,c989a5c5eca371b1db39b27e32d92ad2,5,,2 years ago,2022-03-29 13:01:58.019480,,,,0,2,17,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,97ba2d2cbea6d40d944407d3bda0129b,5,,2 years ago,2022-03-29 13:01:58.021263,,,,0,5,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,2c738642cad19ffbfe1fccfe08059efa,5,,2 years ago,2022-03-29 13:01:58.022855,,,,0,2,28,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,a5ccee356896c632228ed016890d65d1,5,"Popscene, emo night, there are plenty of really unique events that allow you to see amazing bands in an intimate space. Many of these bands have gone on to become very famous, and some of my fondest memories are that I got to see them before they were famous here =)",2 years ago,2022-03-29 13:01:58.024979,,,,1,37,6,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,6a39447c87394fdc6a26e41ff7220030,5,,2 years ago,2022-03-29 13:01:58.027874,,,,0,106,35,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,f8459d551894e7a06d4156f75390c54f,5,,2 years ago,2022-03-29 13:01:58.029352,,,,0,13,2,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,43bee31e9889491263700c0e985b1640,5,,2 years ago,2022-03-29 13:01:58.030891,,,,0,3,18,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,b490d6180e15ae924f9f2241d66d0d81,5,,2 years ago,2022-03-29 13:01:58.032263,,,,0,10,23,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,368de0ee93db11c103056cabc23a5140,5,,2 years ago,2022-03-29 13:01:58.581071,,,,0,12,3,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,29ae8c3f79d202fefd55e77a79a275ec,5,Probably my favorite music venue in SF,2 years ago,2022-03-29 13:01:58.582716,,,,0,57,1095,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,17067ab84ef3e760fdaa5440ad6e2968,5,A small but great venue. Saw meg and dia. Cant wait for them to come back with concerts.,2 years ago,2022-03-29 13:01:58.584389,,,,0,342,1298,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,af41d88d4085409af2e9c4b8b598bfdb,5,,2 years ago,2022-03-29 13:01:58.586118,,,,0,37,23,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,56ebae9a8e3863185bbad3b8d236550a,5,"The employees, music, and crowd were great. They know what they re doing and this is a place where good times are had. Go.",2 years ago,2022-03-29 13:01:58.587630,,,,0,38,9,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,229db77936cc111f351e80bc2ca0d8bb,5,,2 years ago,2022-03-29 13:01:58.589517,,,,0,14,2,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,db9501b8e82dd72d248bff4b38c5b66b,4,,2 years ago,2022-03-29 13:01:58.591093,,,,0,13,,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,26e2841b505b9ffbfc21ebaec1922a3b,5,,2 years ago,2022-03-29 13:01:58.592579,,,,0,63,70,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,0b2cd95b4635dc870bb43313b774f2da,5,"Ive been to dozens of venues in cities around the world and this is one of my top 2 or 3 faves. The vibe has been super convivial every time Ive gone there, the sound is excellent, the stage lighting is low key, staff is courteous and professional, bar selections arent trying too hard, the balcony area is a comfy place to chill   the whole place is pretty ideal for a night of indie music.",2 years ago,2022-03-29 13:01:58.594050,,,,0,31,2,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,17ef35aa1cd936661a8de27a33e47a4f,5,I had a great time there last night!,2 years ago,2022-03-29 13:01:58.595595,,,,0,19,4,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,9e5b7d618f949801ac555013c2aad71d,5,Very comfortable vibe.  The Sanctions are an coming pop group with lots original talent.,2 years ago,2022-03-29 13:01:59.104385,,,,0,27,29,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,d810ec8868a0183acec4f9539bd66844,5,,2 years ago,2022-03-29 13:01:59.105725,,,,0,10,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,3441885d03ad0a357a6a351edcd2a948,5,Great little venue for live shows. Hope to go back again...someday!,3 years ago,2021-03-29 13:01:59.106763,,,,0,83,8,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,991d76ebc66f2cc5aa99369451952d35,5,Loved it,3 years ago,2021-03-29 13:01:59.107945,,,,0,9,20,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,a21329d9a08681ba52686f0c1a345839,4,,3 years ago,2021-03-29 13:01:59.109128,,,,0,30,189,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,bec5f75167b3a158d120d182895675e1,5,,3 years ago,2021-03-29 13:01:59.110207,,,,0,1,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,8a0efc22aca9cd20d2ae62a326166b1f,5,,4 years ago,2020-03-29 13:01:59.111232,,,,0,11,7,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,537bb273abe4dfb477874d5a0c0a276e,3,"I saw a band there, it was alright.",4 years ago,2020-03-29 13:01:59.112280,,,,0,44,20,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,c51b2263adf4ece429786fafb02598cd,5,,4 years ago,2020-03-29 13:01:59.113416,,,,0,12,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,cc47e9563dde581844c494e4e2327a60,3,,4 years ago,2020-03-29 13:01:59.114402,,,,0,11,20,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,9150aa3cb07c1d9127e075c08cd72442,5,Cute little venue to see metal and punk (and probably other) bands.  The Interior is nice but nothing special. What IS special is the effort they went to baffle the room for acoustics. The sound is great though they might look at boosting PA power to compensate. My new fave venue,4 years ago,2020-03-29 13:01:59.592451,,,,0,65,238,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,66418ddc0f50cf33cfdc1b989eed8852,5,,4 years ago,2020-03-29 13:01:59.597178,,,,0,55,167,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,ac38c9252c2b3c2619be2d68953567a9,5,,4 years ago,2020-03-29 13:01:59.600795,,,,0,71,2340,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,b6fa5ca482909f523eecb55704a66a45,4,,4 years ago,2020-03-29 13:01:59.603859,,,,0,21,165,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,c523ff4b8e5f0d14213dca02596ef673,5,,4 years ago,2020-03-29 13:01:59.607072,,,,0,38,52,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,9ea9cf9a37c3d176972e33b74ab1104a,5,One of the best local midsize venues.,4 years ago,2020-03-29 13:01:59.609603,,,,0,26,26,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,96ea5365626d65919623003659bb5048,5,I love this SF venue. Great space to enjoy live music without the overbearing crowds.,4 years ago,2020-03-29 13:01:59.612429,,,,0,42,86,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,b481c06cf79fbbc00fc8e64f9dde7339,5,,4 years ago,2020-03-29 13:01:59.615221,,,,0,1,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,cfa22990956e3c4a94677fda8f2df048,5,,4 years ago,2020-03-29 13:01:59.617228,,,,0,3,6,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,0c3d51eaa1dab82789792c37a58551db,5,,4 years ago,2020-03-29 13:01:59.619642,,,,0,,,,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,bcaf856e4339b9f2f6c8418563f4f3ae,5,,4 years ago,2020-03-29 13:02:00.127516,,,,0,14,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,bc7ed1d8854eb3c7fc2bb15b9b97fd79,3,,4 years ago,2020-03-29 13:02:00.130847,,,,0,244,1117,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,cb90d2299353311ad4b5bf91bd3a8385,5,,4 years ago,2020-03-29 13:02:00.133923,,,,0,42,16,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,e36191b66955f8c5db926f3b7e64c92f,5,,4 years ago,2020-03-29 13:02:00.136821,,,,0,2,5,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,1e6b260ce5305d79f2140e28d14aea88,5,,4 years ago,2020-03-29 13:02:00.139219,,,,0,19,,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,320bab4e766bc4b4a26dad57c6eddf92,5,"Very chill space, even when fairly crowded. The double balcony is really nice for making multiple places to hang back or come in for your favorite set, especially for short folks and those who prefer sitting down. Strong affordable drinks with nightly specials. Great supporter of local acts and local causes!",4 years ago,2020-03-29 13:02:00.141541,,,,0,28,48,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,3728959385fd484ed94a538d892f47a6,5,,4 years ago,2020-03-29 13:02:00.144924,,,,0,31,98,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,c862f68a963098c5014cfe824f90bc77,5,,4 years ago,2020-03-29 13:02:00.147442,,,,0,14,10,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,97e03a0b1e7a9b62837a97ff1500176f,5,First time at this venue incredible place great staff great place to see music in a small venue smallest venue. Ive been to in San Francisco with the biggest heart.,4 years ago,2020-03-29 13:02:00.149663,,,,0,369,110,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,7653558d423a1725221d634de741cc87,5,,4 years ago,2020-03-29 13:02:00.152073,,,,0,35,57,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,ad3181f74044929478a241dda8718024,5,,4 years ago,2020-03-29 13:02:00.657937,,,,0,173,514,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,1944ad1b6d218072b570e8255f835fa1,5,,4 years ago,2020-03-29 13:02:00.661191,,,,0,3,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,345bd75f805a08543901147006728057,5,,4 years ago,2020-03-29 13:02:00.664131,,,,0,15,2,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,84de18470ac3195885eb9d6385814e15,5,"Classic San Francisco music venue. Whoever books this place finds the best bands and artists first, before they blow up.",4 years ago,2020-03-29 13:02:00.667239,,,,0,69,10,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,bec582f886050d69f6d68340b860471b,4,,4 years ago,2020-03-29 13:02:00.670105,,,,0,122,2605,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,0ea8a017052c2d16ae8266f30d14121b,4,,4 years ago,2020-03-29 13:02:00.672585,,,,0,54,71,True,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,077b5d14b13b877e686181d43fc5d5e4,5,,4 years ago,2020-03-29 13:02:00.674728,,,,0,2,1,False,,
ChIJ7-1fxZ6AhYARmP0wJXXZ9nQ,Rickshaw Stop,2f230718235aed3a7618046b60d5d223,5,,4 years ago,2020-03-29 13:02:00.676780,,,,0,5,32,True,,
