place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ee88e14124b4df8caab59499f93e7cb8,5,"Great local pub with lively community spirit! I stumbled into the Monday Irish dance class, and it was just awesome happiness all around :) I felt so lucky that my Airbnb was just minutes away and I decided to stop by. I was told later that its Tu Night Open Mike was also a well-known community activity.",a year ago,2023-03-29 13:04:17.999198,,,,2,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,90a804ed7dccca1047cf1fb244f7bb2a,5,"A nice pint of Guinness, and a bit of folk music",a year ago,2023-03-29 13:04:18.001200,,,,0,33,13,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,63868b4e91e6486ca6386b532d816ba9,4,,a year ago,2023-03-29 13:04:18.003275,,,,0,20,4,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a428967ecdf1254230a772f6ba59dd2e,5,,a year ago,2023-03-29 13:04:18.005121,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,12eb2e2aa35c24170db2139d237bc09a,5,"Great atmosphere, great live music. Good drinks menu (sad for me only one cider on the menu). Food available and darts too",a year ago,2023-03-29 13:04:18.006860,,,,1,115,156,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9562bda3e41bbc4712df1dd3a3f8a1dc,5,This place is awesome.  Must order garlic fries.,a year ago,2023-03-29 13:04:18.009021,,,,0,50,56,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f154ac3de1750cfc694a39ca0d082977,5,,a year ago,2023-03-29 13:04:18.528195,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,ec5cf6efa8c2cbce9dbdfa859f5d917c,5,,a year ago,2023-03-29 13:04:18.530808,,,,0,9,10,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,70e4486ef66200d91df9e99fcf7d8c33,5,,a year ago,2023-03-29 13:04:18.532962,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,19c9cdb8f9203f49a584141740494491,1,"I normally love this place however with that being said, I would suggest if you go here that you bring cash... this is the 3 or 4 time that my card has been charged more than once for dinner.. it seems like they need more training on how to use there POS system. It is quite upsetting to have money clear your bank that wasnt spent $73 is a good amount of money to have charged someone twice by accident.. so now I got through the process again on disputing charges with my bank.... la-sigh. I really do like this place though just will never use a bank or credit card here again..",a year ago,2023-03-29 13:04:18.535305,,,,3,8,3,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5a8fa0902afacdffb78110bc5846875b,5,This place is so cool. Very inviting and fun as hell. We also enjoyed the garlic fries and wings as we waited for the show to start. We are definitely going back.,a year ago,2023-03-29 13:04:18.537305,,,,3,5,15,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5038965e571ed085aad1acdb56b4bbff,5,Very Irish,a year ago,2023-03-29 13:04:18.539469,,,,0,169,1253,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d051ad3f9e93f9c1579964c7f0b535aa,4,"I miss the old slab of corned beef.  The meat is still tasty, just sliced thin and kind of dried out.  More like corned beef jerky.",a year ago,2023-03-29 13:04:18.541889,,,,0,194,38,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,cac2576431242f1a3d7c2d569f098d82,5,Fantastic fish and chips and wonderful service,a year ago,2023-03-29 13:04:18.544309,,,,0,17,4,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,14da3ffeef0d69ad8b5edd6f841697d9,5,St Patricks Day was wonderful I love the corned beef and hash and the bread the black bread so good,a year ago,2023-03-29 13:04:18.546682,,,,1,23,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,51e42487641d1cd9923f44a363bfcd9b,5,Loved this place. Great bar food well prepared and a fun place for music and socializing. Does anybody know if they will reopen?,2 years ago,2022-03-29 13:04:18.549007,,,,1,26,18,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bec482b89308e7d5a9d14ec2dc55de9d,5,"Very cool place. Met and befriended a physicist there who went by the name of Photon. Miss you, guy...I think you were on the right track with your mathematics. Hope to come back to The Starry Plough one Thursday and dance to funk, once its finally possible again.",2 years ago,2022-03-29 13:04:19.160231,,,,3,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,23c7a55553135674c6ab4e30e6c4bff5,1,"I hate to have to leave this safe space a terrible review, especially if it s the only one star review. Not saying that the behavior of an employee defines the business, but my experience there was terrible when I went there with my older sister and some friends back in June 2015. I have been having trouble finding the bar, but I remember how it looks like and I just found it, so here it goes: I am a vegan, and employees in this restaurant won t give a single hoot accidentally fooling a vegan. Hecks, they didn t even apologize! I asked for a vegan burger, and then I either asked if the cheese or if everything is vegan, and the lady said yes. Then I noticed mayonnaise. I asked the male employee if the mayonnaise in the vegan burger is vegan and if the cheese and bun is vegan, he said no. Then they were taking a while to remake it, and then the guy just jumped to saying that they don t swap it for another order and that they give no refund, and that they re not like McDonald s giving the refund and it seems like they reserve the right to refuse checking for the ingredient. Safe space? When they fool someone with food allergens, they will be shown to not be that much of a food allergen friendly area on the news. Maybe they already did, which is maybe the reason why they are temporarily closed! Vegans, do yourself a favor and do not come to this restaurant when they reopen. They will most likely not give a single hoot about your diet and will fool/fraud you. Just because this place is a safe space for LGBTQ, it doesn t give them any more right than others (not the special exemption) to fool vegans. Just a note, veganism is not the same exact same thing as vegetarianism, and chances are if someone is trying to order something vegan, they are vegan, so don t play any bets with feeding them non-vegan stuff. Is Berkeley not supposed to be a progressive city? This business has shown that it doesn t belong in Berkeley, nor in California, nor in the United States, nor in any republic or democratic nation.",2 years ago,2022-03-29 13:04:19.164255,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0139ea21e6a95c6350bdeb9755bd0d5e,5,"My ex used to work here and its awesome. The thing I miss about my ex, is when she worked here!!! Lamo",2 years ago,2022-03-29 13:04:19.167656,,,,0,2,3,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3b4ebe714ea5ad64f35b9fc545758c3d,4,,2 years ago,2022-03-29 13:04:19.170381,,,,0,51,18,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3386c83c2c037e0963f8131655cead76,5,good friendly neighborhood tavern.,2 years ago,2022-03-29 13:04:19.172931,,,,0,40,76,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,71054cdf28091c1ee9fe28dd0d0e1c38,5,,2 years ago,2022-03-29 13:04:19.175782,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a5d2eb9441da31a35bed3ffa51b644f1,5,,3 years ago,2021-03-29 13:04:19.178053,,,,0,20,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a91bfd9fa25528f1b959a8acdbdd6f66,5,,3 years ago,2021-03-29 13:04:19.180240,,,,0,10,6,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d908cb93bedcef2cbfd3f786f30f8661,5,"Great vibe, great people, great food",3 years ago,2021-03-29 13:04:19.182554,,,,0,6,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4ca983d966d242731728494a5bd67d9b,5,"Great place for community vibes, open mic, live music, folk, world music shows, latin dancing, and generally a place for good people. Local as it gets. Support them through this COVID crisis!",3 years ago,2021-03-29 13:04:19.184880,,,,2,130,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3450c3c4dccca5d9ad5d75002bf0dbee,5,"I saw the Nels Cline Singers/Scott Amendola here a few times back in the early 2000s. Cool, intimate venue to watch amazing artists do their thing. Nels Cline even signed a The Giant Pin poster for me and I didnt even ask him to do that! How cool is that? Ive tried to add a photo of the Nels signed poster but its not letting me. Oh well.",3 years ago,2021-03-29 13:04:19.699270,,,,1,28,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b13abaa0cb00464386e54d6a45a78a16,5,,3 years ago,2021-03-29 13:04:19.702797,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,29c1d4721377f0a90537b85cd1751bae,5,Beautiful people,4 years ago,2020-03-29 13:04:19.705581,,,,0,40,401,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9011100154af44b054f4e7a83b859730,5,,4 years ago,2020-03-29 13:04:19.709113,,,,0,15,75,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,286fd0e6ae8f0cada96b8ebb37e65372,5,,4 years ago,2020-03-29 13:04:19.711876,,,,0,13,14,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2089e55aee96b44fdb421e35cd4ef4ae,5,,4 years ago,2020-03-29 13:04:19.714472,,,,0,156,224,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,609d366300b513af005bb71e6be91e18,5,,4 years ago,2020-03-29 13:04:19.717346,,,,0,21,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6fbdc7d3acf64395c657babe2293b7a5,4,Pretty Kool vibe.,4 years ago,2020-03-29 13:04:19.719942,,,,0,188,51,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,60bd0a97facefa5173e42da510a2cd9c,5,,4 years ago,2020-03-29 13:04:19.722942,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6ff3690164270c7eef539553511de70b,3,,4 years ago,2020-03-29 13:04:19.725035,,,,0,31,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bac0a0e6fbcc3522d329036e929e9c14,5,,4 years ago,2020-03-29 13:04:20.246481,,,,0,43,32,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2b79d42495c431db8c6251f949f3607f,5,Never been until tonight.   We found it on a whim.  Great food fantastic ambiance.  Coming back for sure!,4 years ago,2020-03-29 13:04:20.248764,,,,0,18,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,852feed1e0fc3e6e6a1894b1f1f9fd95,5,Sunday night Irish music brings me across the Bay to Starry Plough. I look forward to it every time!,4 years ago,2020-03-29 13:04:20.251062,,,,1,23,3,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0d7ce42558e5774cd9125faf22ce1954,5,Great food,4 years ago,2020-03-29 13:04:20.253284,,,,0,315,7068,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,2a933dce8bda11527c8618fc5352d5ab,5,,4 years ago,2020-03-29 13:04:20.255595,,,,0,8,45,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,345f907ad13739beb6846e3e82ce7ed7,5,Great local pub with open mic.,4 years ago,2020-03-29 13:04:20.257820,,,,0,133,867,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,add46dcd469523a4d5f0eeb656386357,5,,4 years ago,2020-03-29 13:04:20.260008,,,,0,49,8,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4dcb8cfd54442013aac9564aab5f8798,3,,4 years ago,2020-03-29 13:04:20.261745,,,,0,1,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d0380a0115088877382ec24156adc10d,5,Funky,4 years ago,2020-03-29 13:04:20.263423,,,,0,15,3,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,717b269a6102d7fff974285d439fc21d,5,,4 years ago,2020-03-29 13:04:20.265356,,,,0,14,,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4188bdfda19323e06d6a5a71bea48e6b,5,,4 years ago,2020-03-29 13:04:20.806820,,,,0,7,2,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f75090bb14f3cdacb275b8e4b420868d,5,,4 years ago,2020-03-29 13:04:20.810172,,,,0,10,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0afdb658adf00099a2f4abdbbc5cbd92,4,,4 years ago,2020-03-29 13:04:20.812551,,,,0,40,8,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bfb6f11ca17169f6bed326b507a6d954,4,,4 years ago,2020-03-29 13:04:20.815052,,,,0,227,288,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d929b48903116592e6e3aff50672615d,4,Saw a friend play a show here.  Cool place,4 years ago,2020-03-29 13:04:20.817544,,,,0,243,6,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f7b47d0132a0045468c7796ea80c3742,4,,4 years ago,2020-03-29 13:04:20.820532,,,,0,42,14,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f28201bd6f74f21b5e7eb8768630c926,5,"Perfect bar with perfect people, poetry night is always fun. Met a fairy there last week",4 years ago,2020-03-29 13:04:20.822897,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c06914cf60a9bfeca4bde13a7f4a9da0,5,,4 years ago,2020-03-29 13:04:20.825189,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c27f6a206d1d3b375e5ed4aae9c2d798,5,,4 years ago,2020-03-29 13:04:20.827178,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,611b23cc9a8ede3681698e3b7ff14732,4,,4 years ago,2020-03-29 13:04:20.829175,,,,0,10,21,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a0cd52b4df93513d456bd8a1dff154f3,5,,4 years ago,2020-03-29 13:04:21.348623,,,,0,25,17,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e352ca0b820f89392d523d2a710d0875,5,,4 years ago,2020-03-29 13:04:21.351135,,,,0,30,10,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,8b968d143509be76fb97889cd48ea012,5,Awesome night at the Starry! Wow!,4 years ago,2020-03-29 13:04:21.352926,,,,0,11,3,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,cd1d301d103db35506f0f51657e9a2a0,5,Tasty food. Fun dancing. Definitely recommend it,4 years ago,2020-03-29 13:04:21.355002,,,,0,56,3,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bd95d4c21a3e6ffd7a366876732b3062,5,Mac and cheese is my favorite.  Add bacon or mushrooms,4 years ago,2020-03-29 13:04:21.357056,,,,0,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,338e7d1a73245716cee078ca6664a526,5,,4 years ago,2020-03-29 13:04:21.358841,,,,0,19,45,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9eac9e9461137cf3316475033e1d4c45,5,"Best Pub in the Bay Area, yummy food, great IPA selection, warm and friendly atmosphere...and much more",4 years ago,2020-03-29 13:04:21.360393,,,,0,25,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1759e8f17debf6dce3ee0cc418c6ed50,4,,4 years ago,2020-03-29 13:04:21.362240,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b6558c81eb3738ab6374c3422d7d65b6,5,,4 years ago,2020-03-29 13:04:21.363924,,,,0,14,2,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0eb83bf4b580bdb9d6e5a3ac7a931d72,4,Good food good energy,4 years ago,2020-03-29 13:04:21.365830,,,,0,81,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,da31a86ad69cc1e3def77a5bf138d072,5,"One of my favorite bars! The food is great, the people that work there are too. Its a warm friendly vibe that feels like community. Part of me doesnt want to recommend it because I dont want it to get overun haha but this place deserves all the recognition. And theres live entertainment every night!",4 years ago,2020-03-29 13:04:21.854711,,,,1,31,7,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5bed4509f051c62bcc413f380f199154,5,"Live music and they have a great selection of beer, wine, and cider.",4 years ago,2020-03-29 13:04:21.858614,,,,0,29,8,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,577f66c2333a1b092ece63c106904d0a,5,,4 years ago,2020-03-29 13:04:21.862334,,,,0,2,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4ee6c3475e675896dc9b9cfb4e41c39b,5,,4 years ago,2020-03-29 13:04:21.863932,,,,0,18,49,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,6433bd3a6a03b11372e4449c35ba5cd9,5,Great place for open Mic and good food.,4 years ago,2020-03-29 13:04:21.865577,,,,0,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,fda7cd9f0e86ee8f89bc107d5f10dd63,5,,4 years ago,2020-03-29 13:04:21.867371,,,,0,3,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d300be723682550e87e0a752bb770c9f,4,,4 years ago,2020-03-29 13:04:21.868940,,,,0,23,85,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d501d6fb909009440968a5843ff3434c,5,,4 years ago,2020-03-29 13:04:21.870659,,,,0,5,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3dc4f65c779e0bf4ff54fbbfa66d3d48,4,,4 years ago,2020-03-29 13:04:21.872245,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,505c927b6321d97fbf7ed1542e4574fa,5,"Great selection of drinks, great dancing on Mondays. I love coming here to the irish music sessions and ceili. This is the pub that inspired me to proliferate the music and dance. I come back here whenever Im in the Bay Area and would recommend coming with friends to the Sunday or Monday night music and dancing.",4 years ago,2020-03-29 13:04:21.873779,,,,1,157,27,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,bd39dc2130ba91fad5651bcc92dd541f,5,,4 years ago,2020-03-29 13:04:22.397955,,,,0,28,3,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,e947463e4c35ada6d116b2e92b501df5,5,,4 years ago,2020-03-29 13:04:22.401480,,,,0,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,3e015d0f0e28163a3e0a644170883676,5,,4 years ago,2020-03-29 13:04:22.404667,,,,0,15,39,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,305c624580b92119f5522a3f292382a1,4,Shepherds pie was soooooo good but they only server it on Sunday & Mondays,4 years ago,2020-03-29 13:04:22.408800,,,,0,129,174,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,4b36575892dc817eea710749b5964f11,3,"Attended a Balkan music show with 15 dollar cover. Nice cheap place to grab beers and wine- no other liquor Serves nice bar food, enough parking on the streets",4 years ago,2020-03-29 13:04:22.412339,,,,0,18,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,16675cde14d0763c627b5ee3d7fc1095,5,,4 years ago,2020-03-29 13:04:22.415561,,,,0,19,8,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,5302fb13f8081cfa781871e91fac4c3b,4,,4 years ago,2020-03-29 13:04:22.418035,,,,0,1,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,fbdcbf5d669615bee35ac650ad573f75,5,Good service and nice people,4 years ago,2020-03-29 13:04:22.420352,,,,0,148,49,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,54ec9e8a9c4600832f03cd7dad1af015,5,,4 years ago,2020-03-29 13:04:22.422997,,,,0,17,3,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,94414a8cbda85179caa8cd44a1daeadd,3,,4 years ago,2020-03-29 13:04:22.425130,,,,0,9,6,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,659fee790612ccd43ca738123f67e3f4,5,"Very cool pub, with space to dance and good music! It is worth checking!",4 years ago,2020-03-29 13:04:22.937242,,,,1,230,1124,True,"Pub muito massa, com espaco pra dancar e musica boa! Vale a pena conferir!",
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c9c2efcdb72d9d15ea5cff0a587bef29,5,"Great fun, great food, great entertainment, great staff",4 years ago,2020-03-29 13:04:22.941370,,,,0,10,1,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d39c3c725c7a7c7b5ece486f4e437fc8,5,,4 years ago,2020-03-29 13:04:22.944671,,,,0,17,10,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,f965567febcc97b7b64d33f32561bb42,4,,4 years ago,2020-03-29 13:04:22.947456,,,,0,97,21,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,119d611990188819a2b3b5cad18f9363,4,Fun Irish style pub. Live music and folk dancing ?Monday? Nights. Food is great!!,4 years ago,2020-03-29 13:04:22.949986,,,,0,40,5,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,82fb91d3741b8db2a7e24c5da554cec1,5,,4 years ago,2020-03-29 13:04:22.952778,,,,0,67,23,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,46f9d2ee37b91289a112b2b468ea55f2,5,"Friendly bartenders, excellent food and interesting music! And the beer is wonderful!",4 years ago,2020-03-29 13:04:22.955304,,,,1,206,5495,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,236d9a46dbc96d39a8fb04b330bd0d45,5,,4 years ago,2020-03-29 13:04:22.958170,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,977ae45159daafa2d258ef30102707f6,2,,4 years ago,2020-03-29 13:04:22.960133,,,,0,12,13,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,90bfb3ae012872d7ec0b1f2e36147e51,4,,4 years ago,2020-03-29 13:04:22.962253,,,,0,17,7,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,0d08eaacb510995ce28b629324847c3e,5,,4 years ago,2020-03-29 13:04:23.527307,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,c9785252cd943defb8bd2fd09562f695,5,,4 years ago,2020-03-29 13:04:23.531113,,,,0,6,7,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,a9c6fbd70806b5d38939d283b7070330,5,"Legit, authentic, iconic. Entertainment every day of the week and a killer cook in this kitchen. Go.",4 years ago,2020-03-29 13:04:23.532416,,,,0,47,85,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1254b81ded237ba547edceb99cabc031,5,My home because I usually dont go to bars but this place is community. I first discovered the live Irish music sessions on sundays and later the Irish ceili dancing. I dont miss a week of dancing when i have time. Great selection of drinks. Im not much of a drinker but it goes great with the pub and social atmosphere. The food here is okay. There was only one time when the corned beef sandwich had enough vinegar and it was bliss. All the other times it was a bit off. Other foods like the mac and cheese is nice and same with the potatoes. My palate gets tired and theh put a lot of salt where I usually am minimal with salt,4 years ago,2020-03-29 13:04:23.533610,Thank you James! Were working on getting our food more consistent and appreciate your support!,4 years ago,2020-03-29 13:04:23.533610,0,10,3,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,43f4437aaaf3b6f507e841c485f6f32b,4,"Friendly but very slow staff. Food is serviceable. Music performances are lovely. 2019/09 update: - the staff is still very friendly and I like them quite a bit. +1 more star for their world class vegetarian burger. The chef that created it, Alura, is a local. The aioli is stellar, and the patty definitely craveworthy.",4 years ago,2020-03-29 13:04:23.534918,Appreciate your feedback Raymond!,4 years ago,2020-03-29 13:04:23.534918,3,640,1717,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,58280cef7842f5ce4488e59f33461134,5,,4 years ago,2020-03-29 13:04:23.536245,,,,0,30,43,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,d48da32bc387d1ff6ade69667ce9a172,5,Dancing good,4 years ago,2020-03-29 13:04:23.537326,,,,0,9,4,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,241a093afa6123b26d5a40a2b84bed74,4,,4 years ago,2020-03-29 13:04:23.538498,,,,0,51,61,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9418ffe0f9173824e4f6952192b2583f,5,,4 years ago,2020-03-29 13:04:23.539535,,,,0,3,13,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,33506f59ab8bc1c7c899fb3116a27821,5,,4 years ago,2020-03-29 13:04:23.540549,,,,0,37,51,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,df2a670a3b2e9642116351fe17ea4b65,4,,4 years ago,2020-03-29 13:04:24.050432,,,,0,13,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,1246ce7cd0b4a601b47463ea130645c0,5,,4 years ago,2020-03-29 13:04:24.053813,,,,0,35,1,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,36896cd9f9da4238d7a0e3dc70c0b50d,5,,4 years ago,2020-03-29 13:04:24.056882,,,,0,,,,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,9f9674632b2c6a4563ccd196b515edba,5,"This place has held onto what has made it great for many years. No nonsense pub with a huge selection of beers and cider. Great kitchen staff, love music almost daily. And who can forget the best of all, the Berkeley Poetry Slam on Wednesday nights! A great place to grab a pint, relax, and enjoy life.",4 years ago,2020-03-29 13:04:24.059216,,,,4,54,459,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,018a61a6f6afe3c4aea29e9005467b49,5,My FAVORITE SPOT! Period!,4 years ago,2020-03-29 13:04:24.062048,,,,1,4,,False,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,236d2dca4fd093f5b93386d4c31cbfdc,5,"Low key Irish pub, great food!",4 years ago,2020-03-29 13:04:24.065201,,,,0,31,48,True,,
ChIJWYBpOYJ-hYARHM-pU3PMre4,The Starry Plough Pub,b242193778e0c01171d34991dfca15bb,5,"Had garlic fries and mac n cheese with some ales. Food was excellent, good vibe, pretty solid selection of beers.  Id go again for the mac n cheese tbh",4 years ago,2020-03-29 13:04:24.067641,,,,0,1,,False,,
