,star_rating,review_title,review_content,date_of_rating,date_of_experience,reviewer_name,num_reviews,country,review_link,profile_link
634a37af377e522e314f89b8,1,No customer service support.,"The customer service on this website is completely unhelpful to non-existent. I'm always forced to deal with any issues myself and sort out the situation by myself, as their agents never reach out to you or if they do, they eventually stop responding after the second email. Also, it seems like they only have one customer service agent, as the same guy always reaches out. There's never anyone new that responds to my issues, which is very weird. Neither can I reach out to them via phone call. I'm still sadly waiting on a response.",2022-10-15T06:31:43.000Z,"October 10, 2022",Michelle P.,46,DE,https://www.trustpilot.com/reviews/634a37af377e522e314f89b8,https://www.trustpilot.com/users/598608300000ff000ab7e751
633fa3ae350baeeabe631ebe,5,Production & Art Work,I have been working with one particular producer for the past 2 years. He introduced me to your site as his preferred option for payments and keeping in touch. I have found it easy to use both in ease of payments and keeping a record of our correspondence.My experience has included Production of my songs and art work.,2022-10-07T05:57:34.000Z,"August 22, 2022",Lois Jones,1,NZ,https://www.trustpilot.com/reviews/633fa3ae350baeeabe631ebe,https://www.trustpilot.com/users/633fa398f08a6b00140a7cf6
633f8a15350baeeabe631a1d,4,Used for Session Players and Planning on Continuing,"I've hired several session players for my recordings and all have been very skilled, professional and accommodating.  I was able to inexpensively find orchestral players for my recordings and the set up for the most part worked quite well.  I will continue to use this site, though the web designers could make a few site improvements, both technical and informational,  which is why I did not give 5 stars.  Hopefully they'll get there...",2022-10-07T04:08:21.000Z,"October 03, 2022",Greg Host,1,US,https://www.trustpilot.com/reviews/633f8a15350baeeabe631a1d,https://www.trustpilot.com/users/633f89ed64bd5f0011d03a67
633f7e33b67840c2ab2a6c2b,5,Looking for a Producer/Engineer to UPDATE my sound!,"Looking for a POP Producer/Engineer to update my sound. I looked at several producers and decided to give Kevin Cho a try. I had never used this platform before, but it has a lot of the right elements that built helped me make a decision quickly.The producer is very responsive, professional, talented, and cares about the best outcome for my project. I will use this platform and Kevin Cho again in the very near future!",2022-10-07T03:17:39.000Z,"October 03, 2022",Roni Nash,1,US,https://www.trustpilot.com/reviews/633f7e33b67840c2ab2a6c2b,https://www.trustpilot.com/users/633f7e17702ffa0013e05166
633f519a350baeeabe630b6c,5,Soundbetter is an amazing platform that…,Soundbetter is an amazing platform that brings the music industry to the locals in a way.,2022-10-07T00:07:22.000Z,"September 20, 2022",Curtis  Brantley,3,US,https://www.trustpilot.com/reviews/633f519a350baeeabe630b6c,https://www.trustpilot.com/users/58d0a83b0000ff000a83c058
633f4e3ab67840c2ab2a5e61,5,SoundBetter helped me take my song to the next level,"SoundBetter helped me take my song to the next level. I found some amazing vocalists and instrumental musicians to work with through this site, some have worked with big name performers, and all were very professional. This site helps both sides collaborate and simplifies the payment with confidence in that the the artist gets paid, and I get my professional tracks.",2022-10-06T23:52:58.000Z,"September 30, 2022",Gary Sutcliffe,2,AU,https://www.trustpilot.com/reviews/633f4e3ab67840c2ab2a5e61,https://www.trustpilot.com/users/633f4e0ef08a6b00140a5d9f
633f25a1b67840c2ab2a3fed,5,The Produce Aisle,"My EP project is ""in the can,"" ready for final tweaks and polishing. Lorene Anderson (The Produce Aisle) was quick, efficient, and highly creative in making my songs come alive, working with me every step of the way. I highly recommend The Produce Aisle!",2022-10-06T20:59:45.000Z,"October 06, 2022",Eugene,2,US,https://www.trustpilot.com/reviews/633f25a1b67840c2ab2a3fed,https://www.trustpilot.com/users/5b50024c4de5666d34b74d7f
633f22fcb67840c2ab2a3d38,5,"Excellent site, easy to use, amazing musicians","SoundBetter has worked very well for me, I'm found multiple musicians and engineers to work with and the system is easy and straightforward. Support responded fairly quickly when I needed to adjust my account profile. The providers on there are very high quality.",2022-10-06T20:48:28.000Z,"October 01, 2022",Jamey Creates,1,US,https://www.trustpilot.com/reviews/633f22fcb67840c2ab2a3d38,https://www.trustpilot.com/users/633f22f164bd5f0011d0078e
633f1b3d350baeeabe62e0ce,5,SoundBetter Is a Great Service,"I have worked with Artists through SoundBetter about 4 times now. Each experience has been happy and productive. The quality of talent represented by SoundBetter is top notch. Finally, an average Producer like me has access to world class musicians at a reasonable cost. I don't have to pay for studio time, Engineers, cartage, Assistants or Spouses. The website is very straight forward and easy to navigate and the Artist's page is detailed and informative. I think this is the best musical service to come along since Starbucks. Do not hesitate to dive in.",2022-10-06T20:15:25.000Z,"September 29, 2022",Ron,1,US,https://www.trustpilot.com/reviews/633f1b3d350baeeabe62e0ce,https://www.trustpilot.com/users/633f1b1b6c9655001285ea94
633f19e4350baeeabe62df5c,5,Its the best available and talented…,Its the best available and talented group of musicians I've meet. In person I've had musicians that aren't always focused and will give you the run around but soundbetter is always such professionalism and the people take the time to understand what your trying to accomplish. The work is always done in a minimal turn around time and with excellence. I've gotten so many projects done from working with Artist on Soundbetter. I love the platform.,2022-10-06T20:09:40.000Z,"September 20, 2022",customer,2,US,https://www.trustpilot.com/reviews/633f19e4350baeeabe62df5c,https://www.trustpilot.com/users/62277c2d4b2082001295d939
633d825a3d107cfdfcd39ad6,1,I am trying to become a Premium Member…,"I am trying to become a Premium Member for more than 2 years now in order to be able to get hired from people on SoundBetter. For some reason they say that they do not accept new professionals and that the profile page needs improvements, but they never say which type of improvements I need to make. Total waste of time. Not worth it",2022-10-05T15:10:51.000Z,"October 05, 2022",ILIAS,10,GR,https://www.trustpilot.com/reviews/633d825a3d107cfdfcd39ad6,https://www.trustpilot.com/users/578df6930000ff000a330f89
63321f935871ff1ef90b24c9,1,Horrible Customer Service & Service Providers,Garbage. The customer service is trash and people claim credentials that are supposed to make them appear good… then they suck and you’re of your money.,2022-09-26T23:54:27.000Z,"September 28, 2021",Ike Nnanabu,3,US,https://www.trustpilot.com/reviews/63321f935871ff1ef90b24c9,https://www.trustpilot.com/users/5e3c82d5bef4a4d35169c04b
632a38147f7a8621ee60f68a,1,Scammed out of $600,"I never received a finished project. 'Alan' in customer service does not respond until you copy in the primary 'info' SoundBetter email and is continually refusing my refund, will not inform me of the company's formal complaints procedure and also is refusing to pass the issue onto anyone else at the company that I would hope are better at complaints handling than him. Currently looking into legal action to take against this company.",2022-09-21T00:00:52.000Z,"September 20, 2022",Ap,4,GB,https://www.trustpilot.com/reviews/632a38147f7a8621ee60f68a,https://www.trustpilot.com/users/632a37fc0a8830001289fa7c
6322dc946a3e1ed2c3d34be9,1,They do not return a high amount of money which has accidentally been sent via PayPal,"My husband is a French-Caribbean musician. A few days ago he has accidentally sent a high amount of money to one employee of the SoundBetter company (Luis Cancion) via PayPal. Currently I am in contact with them explaining the problem again and again and that I want them to return my husband's money because there has been no order, he just wanted to listen to a song and has accidentally typed in a really big amount of money on the PayPal website.The company ignores the problem, instead they tell him that the re-recording of one of his own songs which he is not interested in and which he did NOT order, ""will be ready soon"". We are talking about the total amount of $2.500,00!!!! There is no such thing as a contract existing. I have already contacted PayPal and a lawyer is informed.Update:The PayPal company has refunded my husband's money.SoundBetter did not even apologize.Never again.",2022-09-29T11:08:41.000Z,"September 15, 2022",Jeannine Estelle Venance,1,DE,https://www.trustpilot.com/reviews/6322dc946a3e1ed2c3d34be9,https://www.trustpilot.com/users/6322dc7e15b0d100125485e2
631a1fa96a3e1ed2c3cda938,1,They either sell stolen beats or improper licenses,I was sold an exclusive buyout track that had already been released by another artist. Complete scam of a site. Either they stole the beat and sold it as a new one or they sold me a buyout license that was already invalid.,2022-09-08T19:00:25.000Z,"April 08, 2022",David Green,2,US,https://www.trustpilot.com/reviews/631a1fa96a3e1ed2c3cda938,https://www.trustpilot.com/users/6318dbc69c69470012db0382
62d87cef8000af4a88462b30,5,Ara Sarkisian is an awesome mixer,"Prompt service, great mix!!! Very pleased with the sound!!",2022-07-21T00:08:47.000Z,"July 21, 2022",Tony P,1,US,https://www.trustpilot.com/reviews/62d87cef8000af4a88462b30,https://www.trustpilot.com/users/62d87cda0c328400130e4458
62d5d25a4c35e69ec512f4fb,5,I am happy with the service I received,,2022-07-18T23:36:27.000Z,"July 18, 2022",Marlon Baksh,3,US,https://www.trustpilot.com/reviews/62d5d25a4c35e69ec512f4fb,https://www.trustpilot.com/users/62d5d2463ffbd70012c1e423
62d590ac8000af4a8843c1cf,5,Great experience,Great experience! I was looking for a session musician and a lyricist and I found exactly what I was looking for. I am definitely going to be using SoundBetter for my next projects.,2022-07-18T18:56:12.000Z,"July 18, 2022",Carlos Herrera,2,US,https://www.trustpilot.com/reviews/62d590ac8000af4a8843c1cf,https://www.trustpilot.com/users/62d5909f3ffbd70012c1c348
62d5682c4c35e69ec5128597,5,Great experience!,"Although it took a little while to deliver, I feel like it was worth it, as here at Soundbetter it's the only place I've been able to get the quality of top artists.",2022-07-18T16:03:24.000Z,"July 18, 2022",Tiago Martínez,1,EC,https://www.trustpilot.com/reviews/62d5682c4c35e69ec5128597,https://www.trustpilot.com/users/62d5681ad07d1e00127931c7
62d524064c35e69ec512332a,5,Using Soundbetter was better than expected,"Soundbetter enabled me to source collaborators for my music project. Not only did the artists I worked with exceed my expectations but using the platform was very smooth. I was able to have the lyrics I wrote transformed into my first song, which sounds far better that I dreamt possible, in collaboration with professionals that I would've struggled to find without this service!",2022-07-18T11:12:38.000Z,"July 18, 2022",Deidre,1,ZA,https://www.trustpilot.com/reviews/62d524064c35e69ec512332a,https://www.trustpilot.com/users/62d523ee9339d60012b81670
62d471a38000af4a8842e9bf,5,You should use Soundbetter,Every time I contacted a professional through Soundbetter I had incredible experiences. I've only met topping musicians and some of them have become my friends.,2022-07-17T22:31:31.000Z,"July 17, 2022",Leonardo Machado,1,BR,https://www.trustpilot.com/reviews/62d471a38000af4a8842e9bf,https://www.trustpilot.com/users/62d471991fa1db0014dbf693
62d45e594c35e69ec511d7a9,5,I've had great experiences with all of…,I've had great experiences with all of the service providers since I became a customer of Soundbetter.  I'm still looking forward to future projects that will involve the Soundbetter roster of professionals.,2022-07-17T21:09:13.000Z,"July 17, 2022",JCraig,1,US,https://www.trustpilot.com/reviews/62d45e594c35e69ec511d7a9,https://www.trustpilot.com/users/62d45e2de62eae00126e916b
62d455a34c35e69ec511d18a,5,Great experience,Great experience! Michael Vail is super professional and always gets the sound I'm expecting.,2022-07-17T20:32:03.000Z,"July 17, 2022",Santiago Ordoñez,1,MX,https://www.trustpilot.com/reviews/62d455a34c35e69ec511d18a,https://www.trustpilot.com/users/62d45596e62eae00126e8c50
62d454778000af4a8842d54e,5,Love the services that SoundBetter…,Love the services that SoundBetter provide - always get what I need from a 100% professionals ...,2022-07-17T20:27:03.000Z,"July 17, 2022",Niclas Anker,2,DK,https://www.trustpilot.com/reviews/62d454778000af4a8842d54e,https://www.trustpilot.com/users/5e7a59028cd2bc3bda07d394
62d43d2b4c35e69ec511bea2,5,Best websites for musicians.,,2022-07-17T18:47:39.000Z,"July 17, 2022",Tarmo Vassilenko,3,EE,https://www.trustpilot.com/reviews/62d43d2b4c35e69ec511bea2,https://www.trustpilot.com/users/621f74c5d1a8dc001289f371
62d43b964c35e69ec511bd85,5,Outstanding Talent,"I've been using SoundBetter for several years and dozens of projects and I've always been thoroughly satisfied. The ability to reach out to world class talent is a game-changer for independent artists, and more than that, it's a SAFE way to work for both clients and providers, both in terms of copyright protection and project funding. I've always found support from Alan or Jordan to be prompt and responsive on the few occasions when there's been a glitch. PROS: It's a premium platform, so you know the providers have been curated. Everyone I've worked with has been professional and dedicated. There's full visibility - from ALLMusic credits listed on the profile page to links to recent work or media appearances in the blog sidebar, SB tries to give us all we need to get a useful overview of the providers. Their search algorithm seems pretty good too, I've always found it to correspond closely to my experiences and I think they've made at least some effort to promote less visible talent who would otherwise get buried in the rankings. CONS: It can be time-consuming to find someone initially, in some categories there a LOT of providers, and besides the ""dead"" profiles (where someone appears to have signed up years ago and then abandoned it or moved on) there are a lot of incomplete or lazily-made profiles, sometimes just cut-and-paste from someone else's, or lacking proper samples we can listen to, for whatever reason. Do your research! It's often easy to find them with a quick Google search and discover more, or just reach out and ask if they can send a link to more samples. Sometimes a provider will be working under an alias for their personal projects and they can steer you to that. Lastly, the ""contact for pricing"" can be a little intimidating, but don't be afraid to get in touch anyway. I've always found everyone pretty reasonable, and you can usually negotiate too.",2022-07-17T18:40:54.000Z,"July 17, 2022",Saud,1,CA,https://www.trustpilot.com/reviews/62d43b964c35e69ec511bd85,https://www.trustpilot.com/users/62d43b8485bfd6001252a127
629f8b796d54f921070ef2d4,1,Proceed with Caution,"Up until recently, I had excellent experiences on Soundbetter. I am a singer and I had 12 jobs, receiving 5 star reviews from lovely clients. This week I accepted a job from a client. I should have been suspicious because the pay was too good to be true. I spent a day recording the vocals and sent them to the client. They didn't thank me for my work, but just abruptly asked if I could make some changes. It was very unprofessional and I became worried. I made the edits they asked for and quickly sent them back. Again, they didn't respond to thank me or acknowledge receipt of files. Looking closer, I see the client has no reviews. Clearly it's someone dodgy.I have written to Soundbetter asking for support but I haven't heard back from either party in days. It looks like I've been scammed, and I won't get paid for hours of hard and conscientious work. Word of warning: be very careful when accepting jobs from users with no reviews! It seems as though Soundbetter are not there to support you when things go wrong. It's a real shame as it's affected my trust in the site going forwards. It's very stressful when something goes wrong, because it seems as though there isn't much framework in place to protect you.",2022-06-07T19:31:37.000Z,"June 07, 2022",katherine evans,2,GB,https://www.trustpilot.com/reviews/629f8b796d54f921070ef2d4,https://www.trustpilot.com/users/61c2362185b93e001297aebc
626c1d95f03a9893e97f0c2f,5,Soundbetter,"The process through Soundbetter was as seamless as ever.  However, what I'm increasingly finding is that the singer-songwriters either do not want to have their official artist name to be featured on the release or that approval is needed from their management company, which sort of defies the object really.  I realise that this is not an issue with Soundbetter per se, but something that I need to become increasingly aware of.",2022-04-29T19:17:09.000Z,"April 29, 2022",SRJ,1,GB,https://www.trustpilot.com/reviews/626c1d95f03a9893e97f0c2f,https://www.trustpilot.com/users/626c1d84655a190012f0c79e
626ac3df7b2618e9fea8c6ba,5,The Best Artist Ecosystem on the Planet,"SoundBetter is an absolutely awesome platform. It gives an Artist such as Myself the freedom and opportunity to connect with Great talent from around the world without even leaving My home or studio. The quality and professionalism that I have received from the artist that I have worked with is second to none. Without the environment that Soundbetter has provided, I don't know how I would have gotten the sound that I needed for My project. The workflow, the security, and the customer service is superb. Soundbetter is hands down the absolute best ecosystem on the planet for artists like Me. You can not go wrong if You want Your sound/project to Sound Better.",2022-04-28T18:58:44.000Z,"April 28, 2022",Royce Bradley,2,US,https://www.trustpilot.com/reviews/626ac3df7b2618e9fea8c6ba,https://www.trustpilot.com/users/60db3fbe43eff60012535ede
626ac2a37b2618e9fea8c561,5,No complaints at all abt…,No complaints at all abt Soundbetter.com.  I've hired at least 6 different mixing engineers for projects and each one has been top notch.,2022-04-28T18:36:51.869Z,"April 28, 2022",Pzamynd,1,US,https://www.trustpilot.com/reviews/626ac2a37b2618e9fea8c561,https://www.trustpilot.com/users/626ac29306fade0012eff190
626a75437b2618e9fea86d01,5,I'm very satisfied with SoundBetter,"I'm very satisfied with SoundBetter. I use it at least once every month. Always happy. And in the one case I wasn't, the support was great.",2022-04-28T13:06:43.539Z,"April 28, 2022",Rasmus Sorensen,5,DK,https://www.trustpilot.com/reviews/626a75437b2618e9fea86d01,https://www.trustpilot.com/users/55e020d30000ff0001d76c62
626a44ca0c4813f76bf6e3ee,5,The sound better is a team of people…,"The sound better is a team of people who are musically talented, helping anyone dreaming of his/her career in music industry to actualize. Trust me on this!!!!",2022-04-28T09:39:54.296Z,"April 28, 2022",by Simons One.u,1,KR,https://www.trustpilot.com/reviews/626a44ca0c4813f76bf6e3ee,https://www.trustpilot.com/users/626a44bf27e64c0012e4bb14
623f77e4843a1a3bf6c76bf4,1,These People are Scammers,These People are Scammers. I never got paid once for a job that I did and when the client marked the job as complete the payments stayed as the “funded “ status on the platform. This is absolutely unacceptable. I tried to reach out to them multiple times and I have not gotten a response back the past few weeks. Screw Soundbetter.,2022-03-26T20:30:28.000Z,"March 26, 2022",Natalie Gonzalez,1,US,https://www.trustpilot.com/reviews/623f77e4843a1a3bf6c76bf4,https://www.trustpilot.com/users/623f777b69f17900122c49d8
623f7527843a1a3bf6c76a1e,1,Haven't Gotten Paid In the Past Three Months,"Alright so here's my experience with this company. I'll start from when I first started working with them, I was looking for a freelancer page meant for engineers. After working with them for about a year now I can say that they have gone to crap since Spotify dropped the company. Ever since that has happened I have not been getting paid for any of the jobs I've COMPLETED and the clients have been SATISFIED this is purely a middleman issue not the clients fault so of course I'm not going to tell the clients. I just kept working in hopes Soundbetter would eventually pay me (keep in mind this is how I make a living). I truly had faith in the company and the vision, but now I have lost all that and my respect. During this 3 month process they have completely been ignoring my emails, Instagram Dms, Intercom messages, and they have closed their phone line probably due to have an astonishing garbage customer service and drop of costs. If you're curious the amount of money they owe me is over $500 but to be honest it's not about the money anymore I just feel lied to, disrespected and completely blind-sided. Not to mention I also have an issue where there is about 2 of my clients that have ignored me after completing the job for them and then being satisfied and then never pressing marked as complete. (I was already aware that this was a fatal flaw of the website, but I didn't know they ignored emails.)  I received ONE email back saying they were automatically marking the jobs as complete in 10 days for the people that were ignoring me but COMPLETELY IGNORED the fact that that wasn't my only issue. I haven't gotten paid from even when the job has been marked as complete! And when the 10 days passed, nothing happened. NOTHING. After sending over 100 emails I have yet to receive ONE response back. And of course no money back either. I'm in contact with my lawyer about this company and the BBB. I come on here still in hopes that this business can do better and strive and of course want the damn money I worked for. If you're curious to learn more about me, send me a message on Instagram @813rico. Stay away from this company at all costs right now. What these people are doing is just pure SCAMMING.",2022-03-26T20:20:07.000Z,"March 26, 2022",Juan Romero,1,US,https://www.trustpilot.com/reviews/623f7527843a1a3bf6c76a1e,https://www.trustpilot.com/users/623f670547517c0013cc7995
623e50def144199fc9ca8360,1,I was never paid,"I was never paid. I am still waiting, and there has been no help for WEEKS. I am reporting to BBB and consumer protection agency, and my lawyers. RUN!",2022-03-25T23:31:42.000Z,"March 25, 2022",Nicole Heller,1,US,https://www.trustpilot.com/reviews/623e50def144199fc9ca8360,https://www.trustpilot.com/users/623e500569f17900122ba987
623c1f64d9248a7b46c8e07c,1,Terrible back end,I recently funded a project on this platform. The guy I was going to work with send me a draft version of what he intended to produce. It sounded terrible and in my opinion there was no way to get a decent result. I asked soundbetter to pay back the funds but I get 0 response from soundbetter. My messages on the customer service chat are being read but 0 response. My emails are not being answered as well. Very unprofessional.,2022-03-24T07:36:04.000Z,"March 24, 2022",Peter Koudstaal,3,NL,https://www.trustpilot.com/reviews/623c1f64d9248a7b46c8e07c,https://www.trustpilot.com/users/53eae40b0000640001844772
62324d1a4842703252b17224,1,DO NOT USE SOUNDBETTER LIKE I'll NEVER AGAIN,"DO NOT USE SOUNDBETTER LIKE I NEVER WILL AGAIN. If I could give SoundBetter less than 1 star I would. I have even left a similar review on the Better Business Bureau already. As far as booking a musician or professional, I had great experiences and would support the freelancers using the site. However, this platform has the worst management, back end, and customer service I have ever experienced. I put in a request to upgrade my account to premium sometime in the fall of 2021, and waited a long period before hearing back. Towards the end of February (2022), Jordan from SoundBetter reached back out to me, informing me that SoundBetter was considering to upgrade my account to premium and that my account needed several adjustments before upgrading. If you didn't know, upgrading to premium means you can respond to jobs posted and find more work, as well as show up better in the platform's search engine. Nevertheless, I told him doing that was okay, but asked if I can use another account I had with them which was already updated and had three great reviews. When I finally heard back, he completely ignored my mention of the other account and reminded me to upgrade the account he reached out about. So, like any person I did as he asked and completed it to its fullest. This time, after waiting for a reply, he emailed me and informed me that I was not upgraded to a premium account and it was on a ""rolling basis"" and I should wait for another time in the future. THIS IS NOT PROFESSIONAL, AND I FEEL TOTALLY LED ON. Times are hard right now especially for musicians, and for Jordan to lead me to believe I will finally start making money while doing what I love most, only to tell me after doing everything he said, you are not considered any more and have to wait... what the hell? Very disappointing and I just say to anyone reading this and considering using SoundBetter, the artists and engineers are awesome, wish I could say the same for the ones running it.",2022-03-16T20:48:26.000Z,"March 16, 2022",Brandon Coleman,2,US,https://www.trustpilot.com/reviews/62324d1a4842703252b17224,https://www.trustpilot.com/users/60ef54140fb16f0011cf1d74
61b9f57f0430e828ebd3a4cf,2,"Good musicians, terrible back end","Some great musicians on the site, I've had generally good experiences. However, the back end in terms of getting a response from customer service or if you need an invoice is completely useless. Puts me off using the site",2021-12-15T14:02:53.000Z,"December 15, 2021",Roger Sause,5,GB,https://www.trustpilot.com/reviews/61b9f57f0430e828ebd3a4cf,https://www.trustpilot.com/users/6193c9428bd2370012a40813
61a7fd8f0b7cbbcbfefd3363,5,Finding trusted collaborators,"I have two objectives for any new project I begin:        (1) try to work with people who are better than I am (2) give talented people an idea and let them run with it.  SoundBetter helps me do that.  I have successfully used this site for several years.  It has become a trusted resource for me to quickly find other artists to collaborate with.  At this point I have a core group of musicians that I call on frequently for my projects. But I also like to periodically explore for new musicians, particularly when a projects requires a new sound or approach.",2021-12-01T22:56:15.000Z,"December 01, 2021",Bob A.,1,US,https://www.trustpilot.com/reviews/61a7fd8f0b7cbbcbfefd3363,https://www.trustpilot.com/users/61a7fd68b1578500124b5a0d
61a67837c75e48ca58680f07,5,Mastering from Soundbetter,"I'm guitarist/producer Carlos Who.I use a Mastering engineer from SoundBetter for all of my releases. Consistent high quality and great communication. Thanks, SoundBetter.",2021-11-30T19:16:19.000Z,"November 30, 2021",David Ferrara,1,MX,https://www.trustpilot.com/reviews/61a67837c75e48ca58680f07,https://www.trustpilot.com/users/61a67828bed7c00013345474
61a59444bd63dda4826963fb,5,Great service,Great service. No issues. Will use again.,2021-11-30T03:02:28.000Z,"November 30, 2021",Cameron,1,ID,https://www.trustpilot.com/reviews/61a59444bd63dda4826963fb,https://www.trustpilot.com/users/61a594139004ca0012164a2b
61a550c78931a330873b23c4,5,SoundBetter is one of the best music resource for finding talented musicians,"SoundBetter is one of the best music resources you can find today.  I was in the process of recording an album and couldn't find any local players.  I stumbled across SoundBetter and it saved my project.  I was able to look up players, read about their experience and hear samples of their playing.  Not only did I find the best players for my project but they charged so little for their services I offered them more.  This website is a total game changer in the way you can record music.  Whoever came up with this idea is a genius.",2021-11-29T22:14:31.000Z,"November 29, 2021",Chris Young,1,CA,https://www.trustpilot.com/reviews/61a550c78931a330873b23c4,https://www.trustpilot.com/users/61a550bb9b73e60014036351
61a53fb88931a330873b14a4,5,Soundbetter is a great place to find…,Soundbetter is a great place to find talented musicians,2021-11-29T21:01:44.000Z,"November 29, 2021",Alec Ferguson,2,US,https://www.trustpilot.com/reviews/61a53fb88931a330873b14a4,https://www.trustpilot.com/users/61a53fb0f4c63000129d3a3d
619864e08931a3308730e64b,1,DO YOUR RESEARCH,"I was very optimistic when I funded a hefty amount of money to get a song mixed and mastered by a “Grammy nominated engineer” only to have no communication or questions on how I wanted the song to be mixed, a whole 6 weeks without one mix sent back to me and when they finally did send something is was nothing but a terrible master of the mixing FX stems I had done myself and sent over for reference! Absolutely awful, look up who you’re hiring, if they don’t have a huge social media presence and credits in the artists work who they claim to of worked with then go somewhere else! Do not waste your time!",2021-11-20T03:00:48.000Z,"November 20, 2021",Suki,1,GB,https://www.trustpilot.com/reviews/619864e08931a3308730e64b,https://www.trustpilot.com/users/619864d568c623001706b525
617bcb98234f1b1fe5683aec,1,I feel like if you're an engineer who…,"I feel like if you're an engineer who is just starting out, this website is not for you. Only somewhat established engineers who PAY for premium are likely to get clients. Your profile probably won't even be seen.",2021-10-29T10:23:20.000Z,"October 29, 2021",Muffinboom,9,GB,https://www.trustpilot.com/reviews/617bcb98234f1b1fe5683aec,https://www.trustpilot.com/users/5de8e8ccae77582a93b7a05f
616d804075069a4da4889c52,1,Lists a 100% post guarantee but doesn't…,"Look at the number of INVITED reviews on Trustpilot. Go a bit deeper into the reviews and you will see a line of discrepancy.SB has a 100% post guarantee but doesn't enforce it.  I've had to reach out to my bank. Also, please screenshot your agreement with a provider for this very reason. Your bank will request this information. Paypal also.The site is such a gamble. Many providers do not have the skills that they advertise. They will say they worked with big stars, but are not credited contributors.Many hire out the jobs to people on Airgigs and Fiverr, for a profit. It's very LOW quality work. Beware whenever you see DAILY reviews or multiple reviews in a day. They are sending your work out to unknown persons (exposing your IP and delivering your stems) to outside parties. It's very hard resolving a dispute that is supposed to be in the client's favor. (Sound better's guarantee is just words). There is a ton of pressure to pay for low quality work.",2021-10-18T14:45:02.000Z,"October 18, 2021",Randa Kelley,2,US,https://www.trustpilot.com/reviews/616d804075069a4da4889c52,https://www.trustpilot.com/users/611ea155cc86920012e88197
615f775ab873f1f75f59c65a,5,Excellent!,"Excellent!Lots of options and quick responses.I'm very impressed!Thanks, Al",2021-10-07T22:40:26.000Z,"October 07, 2021",A.P.,1,US,https://www.trustpilot.com/reviews/615f775ab873f1f75f59c65a,https://www.trustpilot.com/users/615f771f7e29500012b67426
615e2be8b873f1f75f58b234,5,I talked with someone who was willing…,I talked with someone who was willing to talk to me in a conversation over the phone. I told him my story behind my writing. I shared with him my ideas. He shared with me what his ideas were. We agreed on doing a project together. That he would complete the music by the end of the week. I would listen to the tracks and approve it. He mentioned doing a voice over of my voice reading my poems while in the background he would develop the music and work with the wording to the song and mix everything together in four songs. I liked what he was saying and went with it. I got the review from sound better and it was good you liked my lyrics. We should come up with something good overall.,2021-10-06T23:06:16.000Z,"October 06, 2021",Angela Brown,1,US,https://www.trustpilot.com/reviews/615e2be8b873f1f75f58b234,https://www.trustpilot.com/users/615e2be2e0eb6a0012eff713
615e245fd12ab8ef515fa153,5,Perfect professional artist,The artist I worked with understood exactly what to do. I am very happy with SoundBetter.,2021-10-06T22:34:07.000Z,"October 06, 2021",Anselme Pau,2,LU,https://www.trustpilot.com/reviews/615e245fd12ab8ef515fa153,https://www.trustpilot.com/users/5f5be7f478b85388150dea0b
615e22f0d12ab8ef515fa0ae,5,Easy,"Easy, if you want to hire true professional people, use soundbetter",2021-10-06T22:28:00.000Z,"October 06, 2021",Alberto España Jimenez,2,ES,https://www.trustpilot.com/reviews/615e22f0d12ab8ef515fa0ae,https://www.trustpilot.com/users/602c17c496e4670019b19175
615bd21b1a17d94a400736b4,5,An incredible platform for professionals,"To say SoundBetter changed my life is an understatement. It has been the most incredible platform to connect with other creative humans from all around the world. Obviously a steady income is beneficial to anyone creating music for a living but just to wake up everyday not knowing if i'll be working with Ben in Iceland, Corrine in LA, Jaques in Paris... is thrilling. I work on a variety of projects in all genres. From epic, emotive trailers for film and tv to little lullaby ditty's for children and everything in between. I wake up excited to start the day and connect with amazing people - the exchange of creativity and vulnerability between two humans makes life magical in ways I could never have imagined. I'm profoundly grateful and feel privileged to be one of the top singer/songwriters on this platform. Thank you SoundBetter! Shelleysoundbetter.com profiles 120538-shelley-h",2021-10-05T04:18:35.000Z,"October 05, 2021",Shelley Harland,1,US,https://www.trustpilot.com/reviews/615bd21b1a17d94a400736b4,https://www.trustpilot.com/users/615bd1c913ff6e00121084c7
615b444dd879345cc7b9f697,5,Soundbetter is brilliant!,"Soundbetter is brilliant!It’s a platform that enables me to connect with musicians and artists from all over the world, in different continents and time zones, and create music together. It’s a safe and reliable marketplace that I completely trust, and highly recommend!",2021-10-04T18:13:33.000Z,"October 04, 2021",Sefi Carmel,3,GB,https://www.trustpilot.com/reviews/615b444dd879345cc7b9f697,https://www.trustpilot.com/users/60e07bb34e94fb0012b4e2e7
615b3f00d879345cc7b9f005,5,A great creative community :),"A great community of creative musicians, writers and producers whom I’m delighted to have be a part of for several years. Nothing but positive experiences, with around 90 tracks produced to date, and counting! Clients and providers both have peace of mind that the Soundbetter team are with them throughout the process to assist if needed.",2021-10-04T17:54:10.000Z,"October 04, 2021",String Arranger,1,GB,https://www.trustpilot.com/reviews/615b3f00d879345cc7b9f005,https://www.trustpilot.com/users/615b3ef9b0b11e00127ab306
