,CompanyName,ReviewDate,ReviewContent,StarRating,ReviewType,Metadata
60c51c6ff9f4870a44d2b77c,reverbnation,2023-01-30 11:37:13,"Don’t waste your money on Reverbnation: Three songs from my debut music album Fractured, were selected by Reverbnation Curators, over five years ago. I have heard nothing since.I have been the number 1 music artist, in every music category, for the whole of the United Kingdom, many times, in those six years.I have been, the number 1 songwriter in the world, on Reverbnation.And still, I don’t have a song good enough, for a crowd pick on Reverbnation🤔.The songs I tried for crowd picks were songs called, Pride Comes Before The Fall, You Say We’ve Lost Our Touch, Political Correctness. The songs scored 7.3. You need 7.5. Check the songs out for yourself. Search for 1Spike😘Kind of makes you wonder, if the number 1 artist in every music category in the United Kingdom, and the number 1 songwriter in the world, hasn’t got a song good enough for a crowd pick on Reverbnation, then what chance has anyone else got?Also, when you check out a lot of the artist being selected for crowd picks and opportunities, on Reverbnation, the profiles look very, very, suspect.The people at the top of the charts on Reverbnation, don’t seem to have any other online presence, except for Reverbnation🤨🤔🤔🤔I have removed a lot of my songs from ReverbNation.After six years of being on Reverbnation, I am starting to feel like, it’s been 6 years wasted 😥Also, I had six years of having an account with #Reverbnation, with very little problems at all. But as soon as I got to be, the number 1 songwriter in the world, the account gets suspended, and I have to start again from scratch.🤨Sounds like a very big con. #ConArtistThey restored me back to 1 1 1 4 this afternoon. But they can stick their rankings, up their ass.",1,Trustpilot,"{'ExperienceDate': 'June 12, 2021', 'AuthorName': 'Daniel Spikey', 'AuthorCountry': 'GB', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/60bb211df66049001b2d69b3', 'ReviewLink': 'https://www.trustpilot.com/reviews/60c51c6ff9f4870a44d2b77c'}"
60954188f9f4870a6ca8bd62,reverbnation,2021-05-07 13:32:56,Reverdnation is an absolute rip off and…: Reverdnation is an absolute rip off and when your account expires if your files are too big you can't even listen to them as the owner of the profile.  I have gotten way better results from YouTube and Facebook for free.,1,Trustpilot,"{'ExperienceDate': 'May 07, 2021', 'AuthorName': 'Tough LUCK', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6095416534f1b400199f5b22', 'ReviewLink': 'https://www.trustpilot.com/reviews/60954188f9f4870a6ca8bd62'}"
604a19aff85d75064c3e7317,reverbnation,2021-03-11 13:22:55,Reverbnation is a SCAM.: I personally believe that reverbnation is a scam 100% after using their service for months I didn’t see or get any results.,1,Trustpilot,"{'ExperienceDate': 'March 11, 2021', 'AuthorName': 'NAMLSS *****', 'AuthorCountry': 'GB', 'AuthorReviews': 10, 'ProfileLink': 'https://www.trustpilot.com/users/6006b2f7001c430019633b0b', 'ReviewLink': 'https://www.trustpilot.com/reviews/604a19aff85d75064c3e7317'}"
600aeac4755dc109e8e28f16,reverbnation,2021-01-22 15:09:56,"Charges without authorization: They will continue to charge you after cancellation. Months of $20 charges on my account while my account status is CLEARLY ""inactive"" (even says so on their site) and I have gone back and forth with their ""help center"" a number of times. RIP. OFF. Oh, and they do that thing where you can't get into your account and delete your credit card info after you sign up for a service.",1,Trustpilot,"{'ExperienceDate': 'January 22, 2021', 'AuthorName': 'Guest', 'AuthorCountry': 'US', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/5ed863d268dd3347ed03fa66', 'ReviewLink': 'https://www.trustpilot.com/reviews/600aeac4755dc109e8e28f16'}"
6009ab8e755dc104c0c4c86e,reverbnation,2021-01-21 16:27:58,I’ve had music on this site for years…: I’ve had music on this site for years and nothing has came from it.  I’ve paid money to promote songs submitted for thousands of offers just for me to NEVER get one yet I have a 100k streams on a few platforms but on reverbnation it seems like they just sale you dreams and ideas to get your money knowing nothing will manifest,1,Trustpilot,"{'ExperienceDate': 'January 21, 2021', 'AuthorName': 'GualaGangSmoke', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5baee3514de5666d34223422', 'ReviewLink': 'https://www.trustpilot.com/reviews/6009ab8e755dc104c0c4c86e'}"
5fc528ec5e693f08f00ef0f2,reverbnation,2020-11-30 17:16:28,"I won paypal but got locked out!: After 2 years of paid distribution I canceled the 3 year. I was really sick at the time and may have crossed over them taking the funds. I contacted paypal for as refund. Reverbnation had every opportunity to contest this refund in accordance with the paypal agreement! ReverbNation then blocked my account holding my song’s, info and royalties hostage until I reversed the refund! Even though they were paid in full and held my money for 20 days before the refund they claim it was a chargeback when it was a non-contested refund! Even though the refund closed the transaction they claim it’s still open!",1,Trustpilot,"{'ExperienceDate': 'November 30, 2020', 'AuthorName': 'David Strom', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5fb698c0bab70c001a794b68', 'ReviewLink': 'https://www.trustpilot.com/reviews/5fc528ec5e693f08f00ef0f2'}"
5fbada8f5e693f0b10fe0c6c,reverbnation,2020-11-22 21:39:27,"REVERB NATION is a RIP OFF: I have been a marketing professional in the music industry and in the 'real world' for almost 30 years. I am also a professional musician. ReverbNation's promotional tools are smoke and mirrors. Their stats on the paid campaigns are nonsense. When questioned about the stats, they send a boilerplate email explaining the difference between 'views' and 'engagement' which I already knew. NO responses that explain how they justify the results they report on your investment in their ad campaigns.Simply put: ReverbNation is a rip off. I neglected to check the Better Business Bureau on them before spending over $400 on an ad campaign. If I had, I would see how many complaints are similar to mine.BEWARE OF REVERBNATION. Do not give them your money. It goes down a digital black hole and they cannot match their stats on the campaign, with the actual engagement you will see in your emails, new fans, or social media. When questioned for real data, they ignore you.Spend your money on a website for your music or do your own social media posting. Spend your time on your Music, your Art...and save yourself some money and tons of frustration / feeling ripped off.",1,Trustpilot,"{'ExperienceDate': 'November 22, 2020', 'AuthorName': 'Pro Music/Marketer', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5fbad8e605e509001aa70089', 'ReviewLink': 'https://www.trustpilot.com/reviews/5fbada8f5e693f0b10fe0c6c'}"
5f65c87b02e8570acc3ba9ac,reverbnation,2020-09-19 08:59:39,"I found charges on my debit card that I…: I found charges on my debit card that I did not pay for. This is really unnerving as they do it very silently. -$1.30 -$19.99.  (I payed for..)-$35.00 (WHAT?!)-$35.00 (I DIDN'T PAY FOR THIS...)Thank goodness that I saw that they were stealing my money. This site is a big fraud and it is disgusting. Do not use this site, they just want your money. I have gotten only constant spam messages that I got a new opportunity and I HAVE TO PAY MORE MONEY, etc... just no :/",1,Trustpilot,"{'ExperienceDate': 'September 19, 2020', 'AuthorName': 'Hannah Nicole', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5f65c873000e294aefdf4458', 'ReviewLink': 'https://www.trustpilot.com/reviews/5f65c87b02e8570acc3ba9ac'}"
5f59345302e8570becb2225d,reverbnation,2020-09-09 20:02:50,"Be Warned: Not only have Reverbnation too what i so believe to be deliberate, had deleted my entire Reverbnation artist page on the 8th September 2020, having got personal with me over a genuine question relating to my data being asked, resulting in the loss of all my music, images, 1612 fans erased and I am deeply annoyed with them for what they have done..All because I had done a google search of my name and found untold images of myself in Google images from Reverbnation and other platforms that I have joined up to in the past, but more so Reverbnation and I merely asked if they are sharing my data with Google. An answer was received, yet it was a personal attack against me for no reason.There was no need to be referred to as Dear 'TRUST'...that is not my name, yet I was referred to as that. Upon trying to log into my Reverbnation page, i was no longer able to do so, upon reading an e-mail, I did not request for my account to be closed, yet that is what Reverbnation had done and had stated that i had mentioned...How can I ever forgive them..I want my entire music back and they have prevented me from even downloading my data....a copyright issue as i may need to sort advice over this!",1,Trustpilot,"{'ExperienceDate': 'September 09, 2020', 'AuthorName': 'Jeanie Thom', 'AuthorCountry': 'GB', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5f59321933d7e304cb3f0c0c', 'ReviewLink': 'https://www.trustpilot.com/reviews/5f59345302e8570becb2225d'}"
5f4881e402e8570814faa2da,reverbnation,2020-08-28 04:02:44,"They STOLE a song. Straight up. F U: I wrote a song for my late best friend Jennifer. It was on there for years. Now it is gone. Luckily I can still play her song but you POS stole it and I want it back, I hope to god I find the band who stole my dead friends  song because I'm gonna give it to you. F U",1,Trustpilot,"{'ExperienceDate': 'August 28, 2020', 'AuthorName': ""BEEGIS'N'CREAM"", 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5f4881cd7a5e143fe7b3e7da', 'ReviewLink': 'https://www.trustpilot.com/reviews/5f4881e402e8570814faa2da'}"
5f22e6871a5a690a041be089,reverbnation,2020-07-30 15:25:59,"I think reverbnation gets a bad rep: I think reverbnation gets a bad rep, but I've always found it to be a useful resource for musos.  I think it can be one piece for your online exposure.",4,Trustpilot,"{'ExperienceDate': 'July 30, 2020', 'AuthorName': 'Bradley Jones', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5f22e54ab5a6e831dd1de18c', 'ReviewLink': 'https://www.trustpilot.com/reviews/5f22e6871a5a690a041be089'}"
5efa0ed87dd75306b8d09d72,reverbnation,2020-06-29 15:55:04,"Awful: Awful, I think they should probably be investigated for fraud?",1,Trustpilot,"{'ExperienceDate': 'June 29, 2020', 'AuthorName': 'Blake ', 'AuthorCountry': 'GB', 'AuthorReviews': 5, 'ProfileLink': 'https://www.trustpilot.com/users/5ef5bc099c4e6a3e972ee428', 'ReviewLink': 'https://www.trustpilot.com/reviews/5efa0ed87dd75306b8d09d72'}"
5ef2636d7dd75306b8cbce8c,reverbnation,2020-06-23 20:18:53,"Producer Manager Disappointed in ReverbNation: Member for many years promoting 2 artists. ReverbNation did not build up fan following as we expected, despite spending a few thousand dollars on their promotional programs. The main fans you get are other musicians. This is not good. They really are not your fans, but just followed you so you will follow back. I recently thought there was a credit fraud on my account and told card company to hold charges from ReverbNation. I found out the charges were legitimate (my oversight) and told my credit card company to go ahead and pay ReverbNation. I explained situation to ReverbNation, but they locked my account and closed it. Good riddance. You will do much better advertising on local newspapers/magazines, Facebook Ads, Instagram Boost, and Google Ads. Much cheaper, much more targeted towards your ideal fan, and truly organic (real) followers.",1,Trustpilot,"{'ExperienceDate': 'June 23, 2020', 'AuthorName': 'Ernest Lee', 'AuthorCountry': 'US', 'AuthorReviews': 4, 'ProfileLink': 'https://www.trustpilot.com/users/583a49080000ff000a5b5374', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ef2636d7dd75306b8cbce8c'}"
5ee8294f7dd7530708848586,reverbnation,2020-06-16 02:16:54,"A total wicked ripoff and a disgusting scheme!: Reverbnation by Eminor is a total rip-off!Not only I did not get the service I paid for, they pulled a dirty trick on me via Paypal and litherally stole around 100$ from me.I paid for their Promote It service for 3 different advertisements for my albums. Waited 3 days and yet. Nothing happened. Therefore I cancelled their service but when I recieved no refund I complained on them trough paypal only for them to pretend I got said refund so I then pull off my complaint on paypal yet to descover that I have been blocked from their service and am not able to use my refund anymore for their future service, as well as solve the dispute at paypal to get my money back as these scoundrels used a wicked way by not supplying me with cancelation number for my order.These people are dirty scoundrels and I was innocent enough to believe they will actually supply me a service and I will get something in return... They are very wicked in how they settled me with their scam. I lost money over nothing.Stay away from these scoundrells of Reverb Nation!",1,Trustpilot,"{'ExperienceDate': 'June 16, 2020', 'AuthorName': 'Advertise Play', 'AuthorCountry': 'IL', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5ee82943d37209067de3d010', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ee8294f7dd7530708848586'}"
5ee7b2467dd7530828c1a4a4,reverbnation,2020-06-15 17:39:18,They robbed me ..: They robbed me ... I have already won 2 court cases against them. I have a 3rd one in progress and will probably have to open a fourth one as they are collecting my royalties. They closed my account so I can not collect the money.,1,Trustpilot,"{'ExperienceDate': 'June 15, 2020', 'AuthorName': 'Simon Vinyljunkie', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5ee7b2407fb43501c4a84d91', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ee7b2467dd7530828c1a4a4'}"
5ee4f81e7dd7530828c011d7,reverbnation,2020-06-13 16:01:30,"Not any usage: When i first signed in, I could find use of this website but not anymore.I recently wanted to simply change my name and keep this account but I couldn't do that ...so I just removed it.To be honest I think spotify or even lastFM can replace whatever reverbnation is offering.",2,Trustpilot,"{'ExperienceDate': 'June 13, 2020', 'AuthorName': 'Panos', 'AuthorCountry': 'GB', 'AuthorReviews': 63, 'ProfileLink': 'https://www.trustpilot.com/users/541dcf9200006400018b9f19', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ee4f81e7dd7530828c011d7'}"
5ed3ae5c25e5d20a88a3dc7d,reverbnation,2020-05-31 13:17:16,"ABSOLUTELY USELESS.: This site is ABSOLUTELY AND TOTALLY USELESS.  All they do is charge you monthly fee and try to sell you more stuff so that they can charge you twice as much.  I fell for it once, but quickly cancelled.   I have my music on the site for years now, it had ZERO benefit for me except that I posted my songs and videos on that site.  This, by the way, was also a big mistake because just having a website and a YouTube channel would have done soo much more for me.  Now it’s just difficult to transfer the stuff from one place to another.   There isn’t a single artist who was helped and become known through this bogus site.  If you are a musician, please save your money for other things like streaming, or mentoring, or getting better at your craft.  Reverbnation is useless.",1,Trustpilot,"{'ExperienceDate': 'May 31, 2020', 'AuthorName': 'Mila Levine', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5ed3ae0b0b18822954a13a68', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ed3ae5c25e5d20a88a3dc7d'}"
5ec3a70f25e5d209b8eecc6f,reverbnation,2020-05-19 09:29:51,They don't pay your royalties for…: They don't pay your royalties for stupid  reasons. Do not work with this website.,1,Trustpilot,"{'ExperienceDate': 'May 19, 2020', 'AuthorName': 'Amanda Jones', 'AuthorCountry': 'GB', 'AuthorReviews': 4, 'ProfileLink': 'https://www.trustpilot.com/users/5e598ae55784305b92a8ccf6', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ec3a70f25e5d209b8eecc6f'}"
5ebc358625e5d20a8894bef5,reverbnation,2020-05-13 17:59:34,Been on this site for 4 years: Been on this site for 4 years. It's done zero for me and is a joke as far as I can see.,1,Trustpilot,"{'ExperienceDate': 'May 13, 2020', 'AuthorName': 'Brent Lanyon', 'AuthorCountry': 'CA', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5ebc34ee2427951fe7494c78', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ebc358625e5d20a8894bef5'}"
5ea5ea59086b64095440d69f,reverbnation,2020-04-26 20:08:57,Yall complain a lot: Yall complain a lot! I been apart of this family like 7 months! Amazing distrbitor! And fast delivery! Im glad Im using this payment and the Music out there. Thanks for helpin me! I never will leave this team xx Lati K 💕,5,Trustpilot,"{'ExperienceDate': 'April 26, 2020', 'AuthorName': 'Lati K Official', 'AuthorCountry': 'SE', 'AuthorReviews': 8, 'ProfileLink': 'https://www.trustpilot.com/users/5ea54d310b753b38a4f8eb4c', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ea5ea59086b64095440d69f'}"
5e9d826c086b6409543b3386,reverbnation,2020-04-20 11:07:24,"Very suspect: Very suspect. Decent platform for collating various social media things, but doesn't look slick or professional. The charts are a bit of a joke and the algorithms are highly suspect. I was #1 in the country for folk music just because about 50/100 plays of a song from a few fans. I got some free credit and ran a 'video' campaign recently of a song promoting a youtube video I had made of a brand new song. The feedback from the promotion said that it had gotten '231' video plays. On you tube they had not moved. Even now the song only has 158 views. I appreciate that youtube and reverb nation obviously use different criteria for a 'play'. But what use is a 1 second burst of a video? Should they be counting that as the only data to indicate a successful campaign? I am going to stop using it. It seems a lot like vanity publishing. Many other avenues with a bit more integrity. Where are my manners? Of course here is my youtube channel hahahaww.yo utube .com/user/RichardBrownUK/",2,Trustpilot,"{'ExperienceDate': 'April 20, 2020', 'AuthorName': 'Richard Brown', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5e9d82310ebc9666900782a0', 'ReviewLink': 'https://www.trustpilot.com/reviews/5e9d826c086b6409543b3386'}"
5e98b77c086b6409bc86407b,reverbnation,2020-04-16 19:52:28,"We started our label late 2000s with…: We started our label late 2000s with reverbnation because at the time it seemed like the best choice. 10 years later, nothing but problems. We have never bought any of their promotional BS and used the site for distribution. The accounting information is a joke. I dunno how many times I've had to look back at sales and thumb through 1 of however many hundreds of 10 result tabs to reconstruct a spreadsheet I should be able to download instantly. There are plenty of examples of bad support or no support (IE just closing my open tickets with little or no explanation. Currently one of our most regarded and reputable artists was taken down due to suspicious streaming. This was a flag sent by stores and there is no explanation other than, you agreed in TOS not to do this, end of story. There is no way this was carried out by the artist and all revenue is frozen. This was relating to streaming revenue only and they are withholding all revenue which they have no answer for when opening support tickets asking why.The other huge issue is that I am not able to withdraw certain artists royalties. This time we uploaded the wrong w-8ben information at the start of 2020 and re uploaded the corrected form once WE noticed the issue. Some of our artists tax information was corrected and some wasnt. I opened a ticket and support advised I update the w-8ben form we've already updated multiple times, ticket closed. This has been ongoing since the beginning of the year and we've received zero support.To sum up, do not under any circumstances use reverbnation unless you are into constant headaches. This company was the best deal ""back in the day"". They obviously have done nothing to evolve since. Go with distrokid, its free and it works. Oh and one more thing. If you are still thinking of using reverbnation remember once you release with them the only way to switch is to remove your release and re-release with another company. If you could switch seamlessly to another company I would have years ago!",1,Trustpilot,"{'ExperienceDate': 'April 16, 2020', 'AuthorName': 'Garrett Hays', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5e98b770a222f45047640fdb', 'ReviewLink': 'https://www.trustpilot.com/reviews/5e98b77c086b6409bc86407b'}"
5e69702e3c93ae0bc414e80f,reverbnation,2020-03-12 05:09:27,"I Do Not Recommend Reverberation:: I Do Not Recommend Reverberation: I’m a very small, Independent artist. I have a very small audience, and my music is meant for sleep, film and much more. And a handful of people actually listen to my music while they sleep! In 2019 I released a new album, that is mainly for sleep.  And Reverberation terminated all my releases because apparently playing music on repeat while you sleep is “Fraudulent”. I knew people played my music all night while they slept, people have told me they do this. This is stupid, Reverberation screwed me over! Because I have a small loyal audience. And I hardly got any royalties as well. So 1k streams on 11 songs in 8 months with 20 followers is fraudulent? Small indie artists with small loyal audiences actually exist! I wish they realized this! I do not recommend Reverberation.",1,Trustpilot,"{'ExperienceDate': 'March 11, 2020', 'AuthorName': 'Jacob', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5e6970151c7f4f654a4cdd8d', 'ReviewLink': 'https://www.trustpilot.com/reviews/5e69702e3c93ae0bc414e80f'}"
5e67b3913c93ae0624ca4b34,reverbnation,2020-03-10 15:34:41,"Robberynation: After 5 years of distribution services I tried for the first time to withdraw my money. Never did before, because I used them for other services. Never had any problem, all ok. In the same moment when I tried to have my money, all is changed. My account is BLOCKED, all downloads and streaming infos are unavailable for me, no communication - no money!!! And all this for 150 dollars! They choice to lose long time client without any problem in all this years for 150 dollars... Good luck you losers!",1,Trustpilot,"{'ExperienceDate': 'March 10, 2020', 'AuthorName': 'M.M.', 'AuthorCountry': 'CZ', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5e160cf44c24531c67fc5d9c', 'ReviewLink': 'https://www.trustpilot.com/reviews/5e67b3913c93ae0624ca4b34'}"
5d55cdccf018690bd04ee4b3,reverbnation,2019-08-15 21:25:32,"My experience so far has been good: I've read a lot of the reviews, and I see where the site has had questionable practices with some patrons. With the number of bad reviews that appear, there has to be something to them,  if not now, at one time. Maybe some folks are still having issues.I haven't encountered one site that offers you much help or support with your musical endeavors if you aren't a member. They're a sector of the service industry. Its a business, and if they aren't making money off of paid ads like social media, they have to make it somewhere. I paid for the basic subscription, 20 bucks. I have not had them charge my credit card for any services I did not ask for. That is important. Trust is a big deal.I've had other services that wanted much more money that to do the same thing I getting from Reverb. And they RN isn’t the only place I'm promoting myself, so some of the work is up to the artist.I did not pay Reverb Nation to play or stream any of my music. I do that myself. They haven't given me any issue about it. They have not said to me verbally or in writing that if I paid them  ""just xxxx.xx dollars, We'll do xxxxx for you"". I have gotten no hard sells. If they have made issues with people, then they need to fix them.I'm having my own site built and it will be my hub, but you have to spread yourself around to get known. So I find this sites and some similar to it useful. You need to have a game plan, know what it is you want out of a site and then do a little reading and decide if the site can deliver. So far, I have not had a negative experience on Reverb Nation. I'm big on giving the thumbs up or down, which ever a business earns based on what they do or don't provide. My time with Reverb Nation has been good. If they started giving me the run around, I would not hesitate to give them the lowest rating possible.So far so good. I have no family who works for them, and I don't work for them.",4,Trustpilot,"{'ExperienceDate': 'August 15, 2019', 'AuthorName': 'Jerome P', 'AuthorCountry': 'US', 'AuthorReviews': 7, 'ProfileLink': 'https://www.trustpilot.com/users/56c89df80000ff000a07f476', 'ReviewLink': 'https://www.trustpilot.com/reviews/5d55cdccf018690bd04ee4b3'}"
5cf4fd13b055990268cae5ce,reverbnation,2019-06-03 10:57:23,"I work as a music manager and one of my…: I work as a music manager and one of my clients who was recently using Reverbnation has decided to stop using it, After two years of paying for premium and submitting to all kinds of things - nothing, He brought plays which only clicks where tracked but no actual interaction took place he has a verified spotify account so we were able to track plays and although over 100 clicked the ad no plays were added via spotify or counted to be displayed via Spotify Artists.",1,Trustpilot,"{'ExperienceDate': 'June 03, 2019', 'AuthorName': 'Laura R Scott', 'AuthorCountry': 'GB', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5cf4f826d0f746479d54914a', 'ReviewLink': 'https://www.trustpilot.com/reviews/5cf4fd13b055990268cae5ce'}"
5cd43dd8a843690a7cd0931b,reverbnation,2019-05-09 14:48:56,"Get what you pay for, but do you?: It's super useful until everything you try to do they want to charge you. To move forward in anyway you MUST pay. You won't get anywhere with this site if you don't plan on a membership. But once you get a membership, you still are prompt to pay for even more. It's ok if you don't plan on using this site to help you build your band. If your going to to pay, use Sonicbids.com They get you results.",2,Trustpilot,"{'ExperienceDate': 'May 09, 2019', 'AuthorName': 'Tyler Logan', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5cd43db49b77d3b4066f1ef6', 'ReviewLink': 'https://www.trustpilot.com/reviews/5cd43dd8a843690a7cd0931b'}"
5ccf0ba2a8436908c41376f0,reverbnation,2019-05-05 16:13:22,"Not worth it: It's a bunch of bull..the dude recently who was #1 was so trash and I think the only reason he was there is he probably spent alot of money to get plays and other computer promotions. You want your music on major platforms, go to distrokid..reverb nation ain't nothing..",1,Trustpilot,"{'ExperienceDate': 'May 05, 2019', 'AuthorName': 'Christopher Stalls', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5ccf0b2927bc271897249da1', 'ReviewLink': 'https://www.trustpilot.com/reviews/5ccf0ba2a8436908c41376f0'}"
5c7ea3cc97afa109fcc9dcc5,reverbnation,2019-03-05 16:29:00,"Don’t give them your card number: Negative -5 stars this site charged me twice in a week even tho I cancelled my free month trial immediately. Not only that but the service they offer is fraud they didn’t promote my site anywhere, bunch of liars. No argument from them when I disputed it because they know what they did... not only that but now a week later it turns out my card was sold on the dark web and used on iTunes. Biggest mistake I made was putting my credit card number on that site.",1,Trustpilot,"{'ExperienceDate': 'March 05, 2019', 'AuthorName': 'James Quirin', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5c7ea3c47685286d773d4bd9', 'ReviewLink': 'https://www.trustpilot.com/reviews/5c7ea3cc97afa109fcc9dcc5'}"
5b786a4314b7d8033c4e2720,reverbnation,2018-08-18 18:49:39,"Beware! They will take unauthorised payments: Awful company - definitely incompetent, possibly fraudulent.I signed up for a ""free"" 3 day promotion trial. Even though it was ""free"", I had to add payment details - I chose to use Paypal.Afterwards I happened to read some reviews on this company and heard how they had often charged, even though members had cancelled before the 3 day limit.Worried about this, I immediately cancelled! (I enjoyed about 5 mins of my promotion!). I received a confirmation e-mail regarding my cancelled subscription.To be safe I went into Paypal and deleted the Reverbnation payment setup.Today (a month later) I receive an e-mail from Reverbnation saying that they have cancelled my subscription because they have failed to charge my billing agreement several times!It seems that cancelling their free promotion within the 3 days does absolutely nothing!BEWARE - CANCEL the agreement with Paypal or your bank. Better still - Don't touch them with a barge pole!",1,Trustpilot,"{'ExperienceDate': 'August 18, 2018', 'AuthorName': 'Graham Tomkins', 'AuthorCountry': 'GB', 'AuthorReviews': 15, 'ProfileLink': 'https://www.trustpilot.com/users/530f1ea60000640001663afd', 'ReviewLink': 'https://www.trustpilot.com/reviews/5b786a4314b7d8033c4e2720'}"
5a5ca1316116dd0d647336c7,reverbnation,2018-01-15 12:40:16,"Took money without notification then deleted account!: We had a Reverbnation account for some years but recently started to use it more due to a new single release for promotion etc.We were send a notification advising of some free promotion for a few days so went for it. We had to sent up the paypal payment etc so payment would be made if we carried on using the promotion tool after the freebie ran out, fair enough.We cancelled the the freebie as it was about to expire as you do but were charged £15. We though okay, we may have just missed the cancellation time so let it go and made sure the promotion tool was definitely deactivated on the account.Anyway, the following month we were charged another £15, no warning (also the charge that shows up doesn't actually say what it is payment for...just Reverbnation).At this point we cancelled the Paypal payment and contacted the bank (with the way fraud and internet banking fraud is today, you have just got to be careful).Reverbnation support was also contacted and it came to light that the payments taken were actually for using there premium account which we were not aware of. When getting the free promotion, it turns out we couldn't have that without being on the premium account which charges.Obviously we misunderstood and the initial response we had was actually okay advising us how to deactivate this and they would refund the last payment. Great.We thought all we would have to do is re-set up the paypal account but then we get another abrupt email advising that because the bank was notified it will be a charge back....so they have DELETED our account!In response we said, okay, forget any reimbursement, just put our account back up...another abrupt response, no it's deleted because of the charge back dispute. No warning, its in the terms and conditions end off.We have since responded but have had no reply. They obviously don't care.All the work put into the account has now just been discarded with no warning, just like when they take out payments from your account. Very sly.But lets be honest, who really uses this site anyway!Funny thing is, you can't get rid of a Facebook account for love nor money, not the case with Reverbnation, just shut them down from taking your cash and its gone, no matter how long you have had it!",1,Trustpilot,"{'ExperienceDate': 'January 15, 2018', 'AuthorName': 'Eight Great Fears', 'AuthorCountry': 'GB', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/59e4879d0000ff000ad576ce', 'ReviewLink': 'https://www.trustpilot.com/reviews/5a5ca1316116dd0d647336c7'}"
59dc7e0a31302a01bc6cf888,reverbnation,2017-10-10 08:00:09,I tried the venue database several …: I tried the venue database several times but never got any response from any promoter. I guess they are fake. The artist page is ok but there are better ones. Any friend request I got was only from other musicians.,2,Trustpilot,"{'ExperienceDate': 'October 10, 2017', 'AuthorName': 'Mike Penny', 'AuthorCountry': 'DE', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/59dc7c540000ff000ad30bbd', 'ReviewLink': 'https://www.trustpilot.com/reviews/59dc7e0a31302a01bc6cf888'}"
