,CompanyName,ReviewDate,ReviewContent,StarRating,ReviewType,Metadata
64d1db097091a2d799c90453,moonstrivemedia,2023-08-08 08:04:57.000,"Great experience with Moonstrive: Great experience with Moonstrive, They held there commitments and provided me with a quality Spotify play-listing campaign. I would recommend them to anyone who's serious about there music growth.",5,Trustpilot,"{'ExperienceDate': 'July 09, 2023', 'AuthorName': 'Apollo Rising', 'AuthorCountry': 'CA', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64d1dafeea902300116963bd', 'ReviewLink': 'https://www.trustpilot.com/reviews/64d1db097091a2d799c90453'}"
64d12d607202a243d179959b,moonstrivemedia,2023-08-07 19:44:00.000,Every time I have ordered from…: Every time I have ordered from Moonstrive they do a great job promoting my music. If you have any questions they are usually very respo side as well. I recommend this service honestly,5,Trustpilot,"{'ExperienceDate': 'August 07, 2023', 'AuthorName': 'Nate Middleton', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/56aa3a880000ff000a00bb63', 'ReviewLink': 'https://www.trustpilot.com/reviews/64d12d607202a243d179959b'}"
64cfc87fb179a4f15e59df8a,moonstrivemedia,2023-08-06 18:21:19.000,"I basically like your service: I basically like your service, however I do not like the fact that you show the smaller promotions as always out of stock. To me it's a bait and switch tactic that is extremely unfair to artists who do not have deep pockets to promote.",3,Trustpilot,"{'ExperienceDate': 'August 05, 2023', 'AuthorName': 'Keli Pearce ', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5818e9490000ff000a5323b9', 'ReviewLink': 'https://www.trustpilot.com/reviews/64cfc87fb179a4f15e59df8a'}"
64c6f7e4a2a7f9e4f9355404,moonstrivemedia,2023-07-31 01:53:08.000,"Another good experience - repeat customer: I just finished running my second Spotify playlist placement campaign with Moonstrive, and again the experience and results were good.  Again delivered what they promised - good reliable Spotify streams - and if anything this second promotion got even better results than the first.  Again very efficient and easy to use, and my campaign was up and running within a day or two. I plan to use them again on my next release.",5,Trustpilot,"{'ExperienceDate': 'June 22, 2023', 'AuthorName': 'Scott', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/6441923ec26e750015376ff8', 'ReviewLink': 'https://www.trustpilot.com/reviews/64c6f7e4a2a7f9e4f9355404'}"
64c6e803e3ebfe159a11c05b,moonstrivemedia,2023-07-31 00:45:23.000,We continue to work with Moonstrive and…: We continue to work with Moonstrive and recommend them.,5,Trustpilot,"{'ExperienceDate': 'July 30, 2023', 'AuthorName': 'Special Forces Of Liberty', 'AuthorCountry': 'US', 'AuthorReviews': 10, 'ProfileLink': 'https://www.trustpilot.com/users/63dd4fbf2b5c3e0012953975', 'ReviewLink': 'https://www.trustpilot.com/reviews/64c6e803e3ebfe159a11c05b'}"
64c530c84a536eac9d579d2a,moonstrivemedia,2023-07-31 13:18:57.000,"Poor delivery: All of the very few listens were received from just a handful of cities with ZERO saves or views.For those unfamiliar with typical organic listens distribution, having 300 listens come from Seattle with no other stream coming from the USA is a big red flag. Also, the listens came through in a batch run i.e nothing most of the day and then like clockwork at the same time each day, hundreds would go through. Anyone with any common sense could see they were not organic listens. My song has been on the spotify algorithmic playlists for 4 months with over 80k streams and 3k+ of both saves and views - remember the order received ZERO saves or views.I love the very sincere and professional response they made, trying to gaslight me. No, that is not the last communication I sent. That was the email before the order started. My last email explained in full why I believe your listens are not organic. You tried to get trustpilot to not approve my review, but after I sent them all my supporting evidence... Well it still being here speaks for itself.How could I tell my analytics were accurate, well pretty straight forward, you told me the names of the playlists I was on and at the time I had no promotions going nor was I on Spotify algorithm playlists. So... all the stats were from my order with you.lol oh and I had live update going.Why did I wait 6 months to write my review. You may find it hard to believe but this is not a huge priority in my life. However, as recently my social media is clogged with your Ads, I thought I should take the time to write a review, even if it saves a few ppl.Finally, id would like to address anyone thinking of engaging their services, If you don't mind not getting organic listens and happy to have your listen count inflated to boost your ego or show people you're more successful then you are, then this gig may still be ok for you.",2,Trustpilot,"{'ExperienceDate': 'March 30, 2023', 'AuthorName': 'Ronnie Vas', 'AuthorCountry': 'AU', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5ec4ad93ee8f29b3b9d54711', 'ReviewLink': 'https://www.trustpilot.com/reviews/64c530c84a536eac9d579d2a'}"
64c220b490b9297ddc010c69,moonstrivemedia,2023-07-27 09:45:56.000,"Great results and easy to use: I’ve used Moonstrive Media several times now for Spotify and will keep using them. This time I went for the 500k package (I’ve used the 250k each time before) and it was really great. Streams, monthly listeners and followers all increased very significantly. I like that they use a very wide range of playlists in different countries but always within genre (pop). The service is always easy to use and trustworthy. I've used other promotion services in the past, a couple with very good results but overall, I prefer Moonstrive.",5,Trustpilot,"{'ExperienceDate': 'July 06, 2023', 'AuthorName': 'Allana', 'AuthorCountry': 'GB', 'AuthorReviews': 5, 'ProfileLink': 'https://www.trustpilot.com/users/613b83ce9c660600127d5c09', 'ReviewLink': 'https://www.trustpilot.com/reviews/64c220b490b9297ddc010c69'}"
64c130e4d542a41e69aa1166,moonstrivemedia,2023-07-26 16:42:44.000,"More plays = more chances for saves & followers: Moonstrive has a simple mission that they do very well. They place songs on a list of very active playlists. No service can guarantee how many listeners will like your music - that's on the artist - but Moonstrive can honestly report that you will get the plays. If you have access to analytics on Spotify, you can verify it, as I did.",4,Trustpilot,"{'ExperienceDate': 'July 20, 2023', 'AuthorName': 'Mitchell Dancik', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64c130d458e33b001131c355', 'ReviewLink': 'https://www.trustpilot.com/reviews/64c130e4d542a41e69aa1166'}"
64bfd844b0371f0372e741e3,moonstrivemedia,2023-07-25 16:12:20.000,Good results: The campaign reached good results and the playlists are legit. I'm not giving it 5 stars because genre-wise I didn't think they were an amazing fit. But overall good cost-benefit!,4,Trustpilot,"{'ExperienceDate': 'July 10, 2023', 'AuthorName': 'Julia M.', 'AuthorCountry': 'FR', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5f1f1550fd29d330d152b7dd', 'ReviewLink': 'https://www.trustpilot.com/reviews/64bfd844b0371f0372e741e3'}"
64bfc9ca3f12ec44f91d6a66,moonstrivemedia,2023-07-25 15:10:34.000,"This was my first time trying a…: This was my first time trying a playlisting service. My experience is that the service is quite effective. Very effective, actually. I got a lot of streams and according to the artist.tools they were legit playlists. And, the stats on Spotify backed it up. No weird stats that pointed to bots. So, you're getting real listeners. For me, however, I ended up pulling my song down early as I wasn't really a fan of the list I landed on. My tune was more in the Radiohead OK Computer realm...and I landed on a playlists with stuff like Elvis, Chuck Berry, ZZ Top, and AC/DC. I was worried this would mess up my ""Fans also like"" info, so I asked them to remove my song. I'm going to try again with my next song to see if maybe I land on a list with some more appropriate artists. Customer Service here is also pretty fantastic as they responded to my request pretty quickly and without issue.",4,Trustpilot,"{'ExperienceDate': 'June 20, 2023', 'AuthorName': 'Lee Neitzel', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64bfc9c10d13ea0012427379', 'ReviewLink': 'https://www.trustpilot.com/reviews/64bfc9ca3f12ec44f91d6a66'}"
64bfc2853792b8935a73edcb,moonstrivemedia,2023-07-25 14:39:33.000,By far the most effective playlist promotion …: By far the most effective playlist promotion service I have tried so far. 50k+ streams for a 4 week promotion was pleasing to see. Some playlists were a tad random and the location of the listeners on those playlists were from a very specific region (South America in this instance) but I saw an uptick in saves and playlist adds due to the campaign. My only reason for not giving 5 stars is due to the cost of the package vs how much the estimated royalties are worth. It would be unfair to expect to make 100% of the cost back but in my case it is probably under 50% which means you have to be willing to take an overall loss and hope it grows your audience. Very happy though and will definitely be using again on future campaigns.,4,Trustpilot,"{'ExperienceDate': 'July 25, 2023', 'AuthorName': 'Rich Swingle', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64bfc271bf561d0012410847', 'ReviewLink': 'https://www.trustpilot.com/reviews/64bfc2853792b8935a73edcb'}"
64b9c4298d7800514fa0daf4,moonstrivemedia,2023-07-21 01:32:57.000,"We recently tried Moonstrive Media…: We recently tried the Moonstrive Media playlisting service to promote our music, and I'm thrilled with the results. They delivered the numbers we paid for, exceeding our expectations. The team curated targeted playlists that matched my genre, resulting in a significant increase in streams, monthly listeners, and followers. Their transparency, adherence to Spotify guidelines, and personalized approach make them an excellent choice for any artist looking to expand their reach on Spotify.",5,Trustpilot,"{'ExperienceDate': 'April 18, 2023', 'AuthorName': 'Logan', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64b9c41a7e420f00129a0269', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b9c4298d7800514fa0daf4'}"
64b838da4bf0a18d043aca7a,moonstrivemedia,2023-07-19 21:26:18.000,Very good results overall: Very good results overall. More specific genre pitching would have been good but I got good “mood” placements.,5,Trustpilot,"{'ExperienceDate': 'July 17, 2023', 'AuthorName': 'Jason Barker', 'AuthorCountry': 'GB', 'AuthorReviews': 4, 'ProfileLink': 'https://www.trustpilot.com/users/5ee3f813207f32e160739485', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b838da4bf0a18d043aca7a'}"
64b6b7aa929621f3b95bb14e,moonstrivemedia,2023-07-18 18:02:50.000,"100% recommend Moonstrive: First time using Moonstrive, initially i was quite unsure what to expect beforehand, but they definitely provide the results they promise. I purchased the 100K followers package and we received over 2700 streams within the 4 weeks. Engagement wasn’t amazing but we still gained a decent amount of followers, and listeners also saved the song, so the service is definitely legitimate. The track was also uploaded within 24 hours of submission and I received a detailed PDF explaining which playlists the song was placed on and how many followers each playlist has etc. Overall my experience was very positive. I was very happy with the results. 100% recommend moonstrive to anyone and will be sure to use their services again in the future.",5,Trustpilot,"{'ExperienceDate': 'July 18, 2023', 'AuthorName': 'Tender Vendetta', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64b6b790d2ed5e0012ea4c8e', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b6b7aa929621f3b95bb14e'}"
64b2ec2fa4b07000465df3a7,moonstrivemedia,2023-07-15 20:57:51.000,Brilliant: Brilliant! It really worked great and I am happy with the results!,5,Trustpilot,"{'ExperienceDate': 'July 15, 2023', 'AuthorName': 'Brian', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64b2ec130a7ac200123d0f4c', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b2ec2fa4b07000465df3a7'}"
64b2c7919c5399060f8236f7,moonstrivemedia,2023-07-15 18:21:37.000,"Honestly: Honestly, the best playlist placement service i used, all organic, a steady increase in followers, plays and monthly listeners. Ordering again :)",5,Trustpilot,"{'ExperienceDate': 'February 16, 2023', 'AuthorName': ""S'eye Uzumaki"", 'AuthorCountry': 'CA', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64b2c78981ed39001250f3b2', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b2c7919c5399060f8236f7'}"
64b1b546d07c3d491e7202c1,moonstrivemedia,2023-07-14 22:51:18.000,Moonstrive Always Delivers: We have used Moonstrive to promote two of our songs.  We highly recommend Moonstrive as they do everything they say they will.  Quickly!,5,Trustpilot,"{'ExperienceDate': 'June 01, 2023', 'AuthorName': 'Weapon of Pride Band', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/6470ccef1d6a690015a7f46d', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b1b546d07c3d491e7202c1'}"
64b052532d4e2bd98390698e,moonstrivemedia,2023-07-13 21:36:51.000,"very positive experience! good genre fit, solid results: Good experience! Ended up on 4 playlists, each with a broad but still appropriate genre fit. Our song was a noisey alt rock / post punk song and was put on the playlists ""Biker Music Rock Songs,"" Notion Vibes,"" ""AC/DC - Best Rock Songs"" and ""American Pie Playlist."" I purchased the 100k Playlist Followers package, and after 4 weeks the song accumulated 1,789 streams from those 4 specific playlists, which is pretty solid for the price. There seemed to be a radio bump for the track during this time, but I've been using a few different promo services over the past month, so it's hard to tell if this bump was from the Moonstrive playlists or not - regardless, I am sure they helped! The team was also incredibly speedy, accepted our track and had us added to the playlists within 24 hours. They sent a very clear PDF detailing which playlist adds were theirs, which was super helpful. All around this was a very positive experience!",5,Trustpilot,"{'ExperienceDate': 'July 13, 2023', 'AuthorName': 'Hannah J. Kruse', 'AuthorCountry': 'CA', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/640f7d575a1dde0013e114c9', 'ReviewLink': 'https://www.trustpilot.com/reviews/64b052532d4e2bd98390698e'}"
64ae6ca08dc86a7f606c5ab1,moonstrivemedia,2023-07-12 11:04:32.000,"My first time using Moonstrive…: This was my first time using Moonstrive Media and the results were fairly good. Through the playlists my song received a little over 1000 streams (which is on the low side that they estimate) however, my music IS very niche so it wasn't totally surprising.  I'm happy to get the ball rolling with those 1000 streams. I think my only real criticism is that the playlists weren't exactly specific to my genre ( which is often the case with other playlist promotions I've come across since again, my genre is dark and niche).  In the end I would use and will use their services again for future releases.",4,Trustpilot,"{'ExperienceDate': 'June 07, 2023', 'AuthorName': 'Kara Michelle', 'AuthorCountry': 'DE', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64ae6c934b75d600129a7808', 'ReviewLink': 'https://www.trustpilot.com/reviews/64ae6ca08dc86a7f606c5ab1'}"
64ac599c0c08d895d6ee6aa4,moonstrivemedia,2023-07-10 21:18:52.000,Awesome!: Great service and excellent results. Looking forward to partnering again soon!,5,Trustpilot,"{'ExperienceDate': 'July 10, 2023', 'AuthorName': 'Jay', 'AuthorCountry': 'US', 'AuthorReviews': 5, 'ProfileLink': 'https://www.trustpilot.com/users/63c346b4d4c82200121458d4', 'ReviewLink': 'https://www.trustpilot.com/reviews/64ac599c0c08d895d6ee6aa4'}"
64a981a5fd8890a76aa6b003,moonstrivemedia,2023-07-08 17:32:53.000,"We've used Moonstrive for 3 consecutive…: We've used Moonstrive for 3 consecutive campaigns and have been pretty pleased with the results.  It boosted our numbers with real listeners, got some saves and a few new followers, and boosted the Radio playlist algorithm on Spotify.  We used one of the more affordable packages as our budget is small, but still got decent results.  When we weren't getting good results on a playlist, I reached out and they moved our song to another one that did better for us.  Good customer service and we will be using them again.",5,Trustpilot,"{'ExperienceDate': 'July 08, 2023', 'AuthorName': 'Margaret Hooligan', 'AuthorCountry': 'US', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/636d987632e0dd001285d082', 'ReviewLink': 'https://www.trustpilot.com/reviews/64a981a5fd8890a76aa6b003'}"
64a87cad49a5634509495455,moonstrivemedia,2023-07-07 22:59:25.000,"Best playlist company I've found so far: I've tried six playlist companies in the past year and Moonstrive is the only one I will use again (and have used them three times already). I'm new to this world of music promotion, so wanted to try small campaigns with several companies to see how it went. A couple companies didn't provide good results at all, a couple seemed to be using bots and another looked legit but only had streams in South America, which isn't my target audience. Going forward, I will mostly use social media for promotion, combining my posts with advertising, but will continue using Moonstrive to help my Spotify numbers grow and reach more people. I've gone from 0 streams, 0 followers to 140k streams and 400 followers in six months. At the end of the Moonstrive campaign, when my song is removed from playlists, the streams numbers drop significantly as you would expect, but I still see listens everyday that I believe come from listeners of the playlists I used to be on that saved my songs or added to their own playlists. I've used Moonstrive to find playlists for 3 songs and each experience was good. The playlists my songs were put on didn't seem the best to me at first (for example ""Rock and Roll Classics""), but the results are better then any other company and I'm confident the listeners are real (spent a lot of time looking at each playlist my songs were place on to see the history). It's hard to know for sure, but my Instagram followers have increased quite a bit too and I wonder if that is coming from folks that found me on a playlist.I've learned it's a bad idea to spend a whole promotion budget on a playlisting service, but it can help a bit and is worth it if you have the money to spend. I think of it as covert advertisement - my songs aren't advertisements per se, but when someone is listening to great songs and then my song is played, that is my chance to win over a fan. It's not going to happen every time of course, but my song wouldn't have reached the ears of that music fan at all if I hadn't done the promotion. One thing I don't love is that they are not based in the USA, so when I pay them my bank charges an International Service fee (1%). Maybe it's just my bank, I'm not sure... Not a huge deal, just a little annoyance. Overall, I'm happy with Moonstrive!",5,Trustpilot,"{'ExperienceDate': 'April 21, 2023', 'AuthorName': 'Tony Venuto', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/64a87ca22188510012f61da4', 'ReviewLink': 'https://www.trustpilot.com/reviews/64a87cad49a5634509495455'}"
64a62523de8e0c603bf98ceb,moonstrivemedia,2023-07-06 04:21:23.000,"Moonstrive is my choice for spotify promo: Out of quite a few promo companies, this is one that I felt treated me the best so I'm happy to use them again and write this review.",5,Trustpilot,"{'ExperienceDate': 'October 31, 2022', 'AuthorName': 'Morning Star', 'AuthorCountry': 'AU', 'AuthorReviews': 8, 'ProfileLink': 'https://www.trustpilot.com/users/6126df4e49af0200129cccb1', 'ReviewLink': 'https://www.trustpilot.com/reviews/64a62523de8e0c603bf98ceb'}"
64a4b50a185fad3c8bef9a4a,moonstrivemedia,2023-07-05 02:10:50.000,"Impressed with the results and highly recommend: I've used Moonstrive Media a few times now and have been impressed each time with the results. They are responsive, quick to deliver and the quality of the playlist placements has been excellent. The results are long lasting and have led to a measurable increase in streams, followers and awareness across our Spotify catalogue. I highly recommend Moonstrive Media.",5,Trustpilot,"{'ExperienceDate': 'June 05, 2023', 'AuthorName': 'Bec Knight', 'AuthorCountry': 'AU', 'AuthorReviews': 4, 'ProfileLink': 'https://www.trustpilot.com/users/61c2f9c08ac4690013df0d94', 'ReviewLink': 'https://www.trustpilot.com/reviews/64a4b50a185fad3c8bef9a4a'}"
64a0cba0c2d202dd4b9ec2c8,moonstrivemedia,2023-07-02 02:58:08.000,"MOON STRIVE PLEASE READ ASAP: Honestly always 5 stars whenever I want to hit the SEO play listing method! But I just have some positive feedback from someone who has used moon strive now since Feb 2023 when I first started my career in music I think this could help. So after every campaign I buy I like that you guys email us when it’s coming to an end and when it’s at an end that’s phenomenal. But, it’s hard when I can’t see what track it is if I’m running multiple campaigns at the exact same time that overlap eachother. You guys just tell me it’s about to end not for what track. I think if y’all could put what song the campaign was for in the email that would be fire! Thank you",5,Trustpilot,"{'ExperienceDate': 'July 01, 2023', 'AuthorName': 'Joel', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/6472f79d949f0400139794c6', 'ReviewLink': 'https://www.trustpilot.com/reviews/64a0cba0c2d202dd4b9ec2c8'}"
649da750aec31b73fbc4e489,moonstrivemedia,2023-06-29 17:46:24.000,Really good placements much appreciated,5,Trustpilot,"{'ExperienceDate': 'June 29, 2023', 'AuthorName': 'travis Tatro', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/647f9dd3db5e0100122094b5', 'ReviewLink': 'https://www.trustpilot.com/reviews/649da750aec31b73fbc4e489'}"
649d9743b3d16fcfdb2f1d73,moonstrivemedia,2023-06-29 16:37:55.000,Moonstrive provided me with streams and…: Moonstrive provided me with streams and was added to real playlist. The process was easy. I will use their services again.,5,Trustpilot,"{'ExperienceDate': 'June 01, 2023', 'AuthorName': 'BFC Music Group', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/649d9698245c450011070a74', 'ReviewLink': 'https://www.trustpilot.com/reviews/649d9743b3d16fcfdb2f1d73'}"
649983f4ea97ed78733bd06f,moonstrivemedia,2023-06-26 14:26:28.000,"it works to get some numbers not fans.: they are very nice and you get some streams, not crazy a lot but it's ok, I got around 5k streams for 150€, what is less of what they show in their website's reviews of course. What is not very good is the curating, my prog/indie rock song got most streams from a playlist that has absolutely nothing to do with my music, that's bad because it means not getting fans..at the end it's just numbers. I Still give it 4 stars because I knew what I was paying for",4,Trustpilot,"{'ExperienceDate': 'May 13, 2023', 'AuthorName': 'Cristobal Rey', 'AuthorCountry': 'DE', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5d8aa7e5ea55869b316e6fa9', 'ReviewLink': 'https://www.trustpilot.com/reviews/649983f4ea97ed78733bd06f'}"
6491e5803eb6a65317913f66,moonstrivemedia,2023-06-20 19:44:33.000,We find Moonstrive to be consistent and…: We find Moonstrive to be consistent and easy to work with. I would recommend them for reasonable and reliable results. Thank you!!,5,Trustpilot,"{'ExperienceDate': 'June 05, 2023', 'AuthorName': 'None None', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/63a37781f510a20012c08284', 'ReviewLink': 'https://www.trustpilot.com/reviews/6491e5803eb6a65317913f66'}"
648c5cbf5db4e2762237c034,moonstrivemedia,2023-06-16 14:59:43.000,Moonstrive media always does a great…: Moonstrive media always does a great job. I ordered a promo package for Spotify and they delivered on time as usual with organic results.,5,Trustpilot,"{'ExperienceDate': 'June 16, 2023', 'AuthorName': 'NateX M', 'AuthorCountry': 'US', 'AuthorReviews': 4, 'ProfileLink': 'https://www.trustpilot.com/users/62891b72cfecdd0012e21115', 'ReviewLink': 'https://www.trustpilot.com/reviews/648c5cbf5db4e2762237c034'}"
648b7c0b2e10d6a72860700d,moonstrivemedia,2023-06-15 23:00:59.000,A great experience and got the streams…: A great experience and got the streams I was looking for and looking forward to promoting my next song,5,Trustpilot,"{'ExperienceDate': 'May 28, 2023', 'AuthorName': 'Jason Lee Day', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/648b7bf19f35220011a96dde', 'ReviewLink': 'https://www.trustpilot.com/reviews/648b7c0b2e10d6a72860700d'}"
64859b85fd42a3b1d47ad7dc,moonstrivemedia,2023-06-11 12:01:41.000,"I got what they had promised: I got what they had promised, though it was on the lower side of amount of streams both times. I promoted songs in the trap/cloudrap/hiphop genres, and mostly the playlist matching was good but a couple of them felt very off. And some of them which took up a big chunk of the “Playlist followers” was very unactive unfortunately. But still, it has overall been a good experience. It’s real organic streams and I was put into playlists very fast. Engagement/saves wasn’t great but I would definitely recommend this service if you want to pump up your streams. Will use it again!",4,Trustpilot,"{'ExperienceDate': 'June 11, 2023', 'AuthorName': 'Alexander', 'AuthorCountry': 'SE', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64859b6984d66a00127fce45', 'ReviewLink': 'https://www.trustpilot.com/reviews/64859b85fd42a3b1d47ad7dc'}"
64821cf3a86559e73521b6cb,moonstrivemedia,2023-06-08 20:24:51.000,Great Music Promotion: Moonstrive does a great job at delivering consistent results in a timely manner. The campaign started very quickly and delivered results that same night. Would recommend to everyone.,5,Trustpilot,"{'ExperienceDate': 'May 08, 2023', 'AuthorName': 'Rafay Asad', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5d76afbb78fa661d6b70959b', 'ReviewLink': 'https://www.trustpilot.com/reviews/64821cf3a86559e73521b6cb'}"
6481fca4a9c7bfa11bd96683,moonstrivemedia,2023-06-08 18:07:00.000,Didn't gain any followers from their…: Didn't gain any followers from their service. Total scam.,1,Trustpilot,"{'ExperienceDate': 'May 01, 2023', 'AuthorName': 'Dante Schmitz', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6481fc9ac3a3430011ab4681', 'ReviewLink': 'https://www.trustpilot.com/reviews/6481fca4a9c7bfa11bd96683'}"
647f752adc736003703ed977,moonstrivemedia,2023-06-06 20:04:26.000,"After running several campaigns I can…: After running several campaigns I can say that the service works perfectly. The focus of the streams is achieved in the USA, but a wide range of listeners can also be achieved in other countries. I will definitely continue to use this service. - Mario Strack",5,Trustpilot,"{'ExperienceDate': 'June 06, 2023', 'AuthorName': 'Mario Strack', 'AuthorCountry': 'DE', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/63e52a5f719879001246e963', 'ReviewLink': 'https://www.trustpilot.com/reviews/647f752adc736003703ed977'}"
647ed8fb756e73eb55b661f0,moonstrivemedia,2023-06-06 08:58:03.000,"TH3 ALMIGHTY Q WANTS MOONSTRIVE TO SPONSER HIM AS AN ARTIST: I have campaigned Moon strive media a couple times now. I have to say they are not blowing smoke up your butt when they tell you about the potential results you can receive. Also, if you do take the time like i did to double check you will see why SEO makes sense. But I would love if you opened the door more to working with artist that are hungry to grow.  Some kind of referral system for those who don't have 1000$ to spend like its nothing. oh..... moon strive media btw I am ready to work. I'd love an opportunity to chop it up with yall and pick everyones brain. SPONSER ME YOU NEVER KNOW",4,Trustpilot,"{'ExperienceDate': 'June 05, 2023', 'AuthorName': 'Joel Yariel Quinones', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/6468f7394be4ac0013331be3', 'ReviewLink': 'https://www.trustpilot.com/reviews/647ed8fb756e73eb55b661f0'}"
6479bd14266089bbe8c4e1de,moonstrivemedia,2023-06-02 11:57:40.000,it really works :) my track went up to…: it really works :) my track went up to about 2000 listeners the first week. They deliver what they promise.,5,Trustpilot,"{'ExperienceDate': 'June 01, 2023', 'AuthorName': 'joao tordo', 'AuthorCountry': 'PT', 'AuthorReviews': 9, 'ProfileLink': 'https://www.trustpilot.com/users/602aa72ccc74eb0019384070', 'ReviewLink': 'https://www.trustpilot.com/reviews/6479bd14266089bbe8c4e1de'}"
64766777a6c112ddcbe99fb6,moonstrivemedia,2023-05-30 23:15:35.000,"Moonstrive Pushed My Track MISS YOU over 60,000 streams: My experience with MOONSTRIVE as an indie artist has been great. The track that they promoted for me has now passed the 60,000+ streams mark and at a cost I could handle without feeling like I'd broke the bank. I particularly like the method these guys use...SEO is kind of unique to them. And it goes a long way toward assuring that the streams you get are the real thing. I have no complaints. This was a very smooth promotion!",5,Trustpilot,"{'ExperienceDate': 'May 01, 2023', 'AuthorName': 'Arlin Godwin', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/61f1afec3ed1620012e483b4', 'ReviewLink': 'https://www.trustpilot.com/reviews/64766777a6c112ddcbe99fb6'}"
647626e461decd9d06a107d6,moonstrivemedia,2023-05-30 18:40:04.000,Been working with them for a while: Been working with them for a while. It all comes down to the quality of your song but still you get decent amount of new listeners.,5,Trustpilot,"{'ExperienceDate': 'May 30, 2023', 'AuthorName': 'Iskander Riskulov', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/63e2f006be7952001292649e', 'ReviewLink': 'https://www.trustpilot.com/reviews/647626e461decd9d06a107d6'}"
64712c7ed01fc6930fc40e9d,moonstrivemedia,2023-05-27 00:02:38.000,Great customer service: They had a surprisingly good customer service and they did what was promised. I had a pretty good cost per stream and the number of monthly listeners grew by 200%.,4,Trustpilot,"{'ExperienceDate': 'May 26, 2023', 'AuthorName': 'FC', 'AuthorCountry': 'GB', 'AuthorReviews': 12, 'ProfileLink': 'https://www.trustpilot.com/users/5a5efbee0000ff000b01fdba', 'ReviewLink': 'https://www.trustpilot.com/reviews/64712c7ed01fc6930fc40e9d'}"
