venue_name,date,review
The Starry Plough Pub,"Mar 29, 2019",Always a great time.
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Good for drinks and live music. Friendly staff. Good bar food especially the fries!
The Starry Plough Pub,"Mar 29, 2019","Cool vibe, good food, and good burgers. One of the waiters used a napkin to wipe the counter and gave it to my friend without thinking"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Great music, great sound, great food, fun people!"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Friendly staff, Irish pub atmosphere. Never had an issue with wait time or service. I was told - repeatedly - by other patrons that all the food was amazing, but I can only speak to the great cheeseburger (perfectly cooked, slightly pink in the middle) and fries I ate. About 20 taps or so, 8 on rotation including a cider in each. Definitely a spot for locals, show up early for a good seat at the bar on Mondays - the free Irish dancing is led by a 6 piece flute, string and percussion band with rotating members. Plenty of friendly women and men who enjoy showing new dancers the ropes."
The Starry Plough Pub,"Mar 29, 2019","Went there to a Poetry Slam to support my son who was the *sacrificial poet* *Prophet* *night, and I had a great time  they serve a variety of good food and big portions  just tell them lite salt on the fries... very friendly atmosphere, they had dart boards there that was awesome to watch people play,  one of the cooks was also a poet, and the hostess at the bar(Jenna) was awesome and made us feel at home,  she was a great help as Im disable and was a1st timer in there. I definately recommend as you will get your belly full and enjoy the 1st Wednesday nights of the month *New Shit Show* introducing 1st time poetry pieces & poets     as well as seasoned poets..."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","The help was rude before the word hello, but at least they took over an hour to bring our food. Its coming was all I could get from them the whole time. Pathetic."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Great staff, fantastic food and wonderful regulars. Very cool place."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Food good. Service friendly. Aroma...like a barn? Super eclectic crowd. Music went from a guy in cowboy hat playing accordion to hiphop DJ. Fries were amazing. But, for an Irish bar, they ran out of corned beef at 6pm."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Delightful place. Food is good with enormous portions. Two dart boards and lots of space to sit.
The Starry Plough Pub,"Mar 29, 2019",fun!
The Starry Plough Pub,"Mar 29, 2019",Solid spot with great layout
The Starry Plough Pub,"Mar 29, 2019",A definite stop for anyone wanting to feel the Berkeley neighborhood charm! A nice compact menu that allows the cooks to focus on what they do best combined with a fantastic local beer selection!
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Long tradition of presenting a great variety of love music, good food too!"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Great beer, great music, great people"
The Starry Plough Pub,"Mar 29, 2019",Excellent dining and entertaining!
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Felt like this pub is just the right size. Spacious intimacy. The three bands blended into one rocking twirl. The audience was intergenerational; the chatter and music weaving an audio and visual celebration. What a way to start the new year....
The Starry Plough Pub,"Mar 29, 2019",Awesome
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Wonderful
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","This place is great. Good beer, great bartenders with great personality and a smile for all comers. And they have some interesting events that are a lot of fun weather youre participating or just watching. Highly recommend this place."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Family friendly. Good beers and good food. Great neighborhood spot.
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Great Irish pub. The music the night I was there was fantastic.
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",The friendliest pub around! Come on Sunday nights to enjoy live traditional Irish music. Tasty home cooking and generous portions!
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Always lively neighborhood place! Lots of fun stuff on stage - music, poetry slams and open mike. They make a great pizza and good bar menu overall. Lovely neighborhood place!"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","A local thats been a local for so many years. If you like your Irish Pub to never change, this is your place."
The Starry Plough Pub,"Mar 29, 2019",Great live music. Great vegan options as well
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Very enjoyable. Like the old school dart boards and the ceili dancing is great
The Starry Plough Pub,"Mar 29, 2019",A very good Irish Pub with great music good food good people I always have a good time when I go there I enjoy their meals and their company even more people are awesome who work there a different band every night they have Irish dancing they have a bulkan night free funk night every Thursday they have a poetry slam a free mic night their food is absolutely delicious and the portions are humongous they serve beer and wine and they have darts a real Irish Pub.... Local musicians perform there its a very hip joint the owners are just awesome
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","I held an event here recently and the space was perfect. The people are extremely welcoming, nice, and helpful. Theres plenty of tables and seating, and a stage for music. Great place with a true appreciation for traditional Irish music."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Anyone can be comfortable at The Starry Plough either alone or with a group because if youre alone, youll soon be yakking with a group between the songs and comedy routines (or during).  I go there Tuesday nights when audience members who want to get used to being performers, can.  But, many others are already on tour as was Laryssa Birdseye and her drummer who I happen to plop down next to.  And everyone else in between is enabled to do what they do in an accepting atmosphere (usually).  IFK you want to eat, the food is delicious, although I cant see how any one can eat a half-foot-high hamburger with dignity.  I live for the bread pudding topped with ice cream thats drizzled with a design of heavenly chocolate sauce.  My mouth is watering for it now. Even their 5-scoop bowl of ice cream, sauce and nuts is worth waiting for while enduring a dirty comedy routine."
The Starry Plough Pub,"Mar 29, 2019",This is an amazing pub for Irish music and drinks. I love the staff here! Definitely a place Id recommend for authentic Irish music in the East Bay
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","This place is an Irish Pub. . . In Berkeley.  The sessions are fun.  Not enough seating for how popular they are, but I have such a great time, I dont even care."
The Starry Plough Pub,"Mar 29, 2019","Great staff, great food, wide selection of beer. I was here for a live show - it was a good crowd and a lot of fun."
The Starry Plough Pub,"Mar 29, 2019","The Starry Plough is an indelible staple of Berkeley culture, with daily entertainment - ranging from traditional Irish music to open mics and funky nights - great food, darts, and fantastic people. I would reccommended this place to anyone looking to unwind after a long day"
The Starry Plough Pub,"Mar 29, 2019","Shepherds pie and house lemonade amazing . Always the latest games, darts, musicians and spoken word artists. Solid menu with expert staff and great customer service. Always come back here."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Went to Balkan night here, the atmosphere was good, the band La Peche was amazing."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",The best place to be on a Thursday night!
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","I come for good food, offers great music and bier."
The Starry Plough Pub,"Mar 29, 2019","Irish Dancing on Monday Nights, 7:15pm to 11pm it is the BEST!!!"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Funk night is so much fun
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Great Music. Good Food. Thursday Nights are College Nights but the bands are Well Seasoned
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Go place to bring kids and have adult fun
The Starry Plough Pub,"Mar 29, 2019","Such a funky spot where all are welcomed to groove. Great food, great music. Would have liked options for seating."
The Starry Plough Pub,"Mar 29, 2019",Good place for open mic
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Super friendly staff and local crowd
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Great spot to listen to live music, see open mics and grab some brews.  Not full bar, so be ready to drink some beer"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Noisy slam poetry and good poutine
The Starry Plough Pub,"Mar 29, 2019","Friendly, helpful bartenders, tight but well curated beer selection (I saw wine as a popular choice as well). I am new as a visitor to this establishment, but very much appreciate its long timeline in the community via my friends and co-workers over the years. I was there on a Tuesday evening - open mic night was coming up and the regulars who invited me cautioned me it could get loud and conversation less easy after about 7:30 (live music is also featured). They have a kitchen and I hear the food is good but I notice most of the patrons seem to be putting their coin into drink, just the kind of balance one might expect in a good pub. I liked being in the midst of a widely mixed group of folks, very Berkeley; old school a bit in the vibe as the roots go back to at least the 60s."
The Starry Plough Pub,"Mar 29, 2019",Outstanding food and service.
The Starry Plough Pub,"Mar 29, 2019",Cozy irish pub with good food and live Irish music
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Underrated Happy Hour crowd.
The Starry Plough Pub,"Mar 29, 2019","Awesome, Fleetwood Macrame is the ......"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Happened to be in Berkeley on a Tuesday evening looking for a place with local flavor to have a drink, Found it! Open mic night brought out the locals and provided some interesting and good entertainment. No hard liquor, which was best considering I had to drive back to San Jose. food was great. I dont know when Ill be in the area again, but I would return."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Great music and food
The Starry Plough Pub,"Mar 29, 2019",Small but friendly venue. My experience for the 1st time was totally fine. Will go back depending what music group is playing.
The Starry Plough Pub,"Mar 29, 2019","This is a nice bar with a European atmosphere. Fun music on Thursdays, the food is good"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Great dive bar with live music
The Starry Plough Pub,"Mar 29, 2019",Very friendly and helpful bartender.
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Very very good place with good music
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Irish pub, owned by an Iranian American, renowned for its spirit, made for revolutionaries. Great food, beer and wine, and music (poetic expression of revolution). Where for now?"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","The food! My God, the food."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Lots of beers on tap, staff is very friendly and the food is tasty."
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Good food , cool vibe, and live flamingo band.....good times"
The Starry Plough Pub,"Mar 29, 2019",Plenty of music for all... Cold beer n hearty  meals...
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Love it, loud music during kareokee but a great place"
The Starry Plough Pub,"Mar 29, 2019",Very friendly and great ambiance
The Starry Plough Pub,"Mar 29, 2019","Last Against the Wall, the Resistance Continues"
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",Best neighborhood pub ever! Good eats and cold pints - great staff and always a lively time!
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",YAAAAAAAAAAAAS
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Great food, friendly staff, always hosting events and bringing the community together! Love their Irish dancing nights!"
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Great place. The owner is friendly and helpful. The bar is connected to the kitchen, so you can put food directly on your tab. The corned beef and cabbage is to die for, but is only available on certain days. They routinely have music and dancing (check out their monthly calendar online). Lots of taps, smiles, and laughs. Also, they have darts!"
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Lots of atmosphere, good food, especially recommend the brownie!"
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Wow! That Reuben with think slabs of corned beef and picked cabbage! Fantastic beers and a fun neighborhood vibe
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Good grub and lots of different kinds of music
The Starry Plough Pub,"Mar 29, 2018","Good food, good beer, great music"
The Starry Plough Pub,"Mar 29, 2018",Good beer. Good food. Goos service. Excellent free music. But please tip
The Starry Plough Pub,"Mar 29, 2018",Love Funk night on thursdays
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Great place for live music!
The Starry Plough Pub,"Mar 29, 2018",Burger and ambient are awesome!!
The Starry Plough Pub,"Mar 29, 2018","Fun, local and cool"
The Starry Plough Pub,"Mar 29, 2018",Just lovely
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Good beer selection and a nice vibe.  However, if theyre going to chastise men for going into the unmarked single person restroom, they should really label it women."
The Starry Plough Pub,"Mar 29, 2018","Great food, great music.  They are the friendliest staff around!  The food is quality ingredients prepared by hand."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",I love the Irish dancing here on Monday nights! No much energy!
The Starry Plough Pub,"Mar 29, 2018","Nice pub , good environment , nice hostess, drinks not too expensive , Id come back"
The Starry Plough Pub,"Mar 29, 2018",Friendly neighborhood spot. Good fries. Excellent beer selection.
The Starry Plough Pub,"Mar 29, 2018",I think I have died and gone to heaven.
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Bar/wine/cider only:-( Awesome Irish music jams Sunday and dance lessons Monday:-). Great atmosphere and friendly service.
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Not many wine choices, but beer is on point. Alcohol is ordered separately from food which creates some confusion, music can be really loud"
The Starry Plough Pub,"Mar 29, 2018","When the owners  son pins you out of a packed crowd as a newcomer, makes a point of topping you off and hands you a freshly printed calendar of events, you know you re in the right spot. 33yr old bars are not what I d call run of the mill, and the food, poetry slam, and service did not strike me as such either. Will be back soon."
The Starry Plough Pub,"Mar 29, 2018","Came for the dancing and music, stayed for... the dancing and music... and the BREAD PUDDING. The bread pudding is ridiculously rich and comes with ice cream on top. The garlic fries are also delicious. The Starry Plough is a jewel in Berkeleys crown."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Very nice! Awesome food! Open mic night entertainment a big plus. Must go! :)
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Great black and tan. Friendly people.
The Starry Plough Pub,"Mar 29, 2018",Friendly and great show
The Starry Plough Pub,"Mar 29, 2018","This place is really special. We go on Sunday nights to hear the Irish music sit in. They have pub fare and traditional Irish pints, as well as an extensive local rotating tap now. You just feel like youre experiencing a piece of Berkeley history here."
The Starry Plough Pub,"Mar 29, 2018",Great food great people
The Starry Plough Pub,"Mar 29, 2018",Such a variety of events
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Food was decent, but bland and small portions"
The Starry Plough Pub,"Mar 29, 2018","I wasnt actually at the Plough. I was across the street, to see Alan, at Motor City Auto- motive.  I havent been to the Plough in ages."
The Starry Plough Pub,"Mar 29, 2018",Great pub. Check out their events. They have different amazing events almost every night.
The Starry Plough Pub,"Mar 29, 2018",Great music and food
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Barely qualifies as an Irish pub. ONE Irish beer (Guinness). Irish music sessions on Sundays do provide Irish music, but the band is a crowd of 20 or so amateur musicians, and it only takes one or two of them to be out of tune or off rhythm to make it baaaddd Irish music.  Walls are festooned with sayings and pictures of heroes of the Irish resistance like...Che Guevara?!?  On the plus side, the burgers are very good and and there are vegetarian options.  The sad thing is this could be a 5-star Irish pub if they just put more Irish beers and food on the menu, took down the Che poster, and insisted on the band auditioning its members."
The Starry Plough Pub,"Mar 29, 2018","Small place, but I was there on open mic night. Looked fun."
The Starry Plough Pub,"Mar 29, 2018",I loved the live band!
The Starry Plough Pub,"Mar 29, 2018","Great bar. Awesome beer slection, no liquor. Always something crazy going on. Folkdancing, open mic, radical posters, amazing food. Truly amazing food. Massive portions, comfort food cooked with love"
The Starry Plough Pub,"Mar 29, 2018",Fun place. Good vibe.
The Starry Plough Pub,"Mar 29, 2018",Great place for music & beer.  Food is comfortable.
The Starry Plough Pub,"Mar 29, 2018",This place is coo
The Starry Plough Pub,"Mar 29, 2018",Every Tues open Mic is awesome
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Great ambiance friendly environment great experience altogether
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Very friendly staff Small and quaint
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Great beer, good prices."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Relaxed friendly space with good beer and food. Staff is great. Lots of fun community events.
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","A true Irish pub, family owned. Grandson of original owner Frances took over the food and makes totally solid pub grub. Music, both modern and traditional Irish are featured every night. So happy this pub is in my neighborhood?"
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Very cool place with awesome live music and nice staff
The Starry Plough Pub,"Mar 29, 2018","I go here for the open mics. Which are good. Food, not so much."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","old school, new beer. whats not to love."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Try the open mike of Tuesday or the funk night ood Thursday
The Starry Plough Pub,"Mar 29, 2018","Great food, chill bar, amazing music!"
The Starry Plough Pub,"Mar 29, 2018",Excellent best pub in town live music beer and food
The Starry Plough Pub,"Mar 29, 2018","Food looks incredible, only got beer. Later in the night was live music. Cool crowd! Very berkeley-esq"
The Starry Plough Pub,"Mar 29, 2018",Fun casual place to share a great meal have a drink plus watch live music and more!
The Starry Plough Pub,"Mar 29, 2018",Great place. Only beer and wine. Cover charge.
The Starry Plough Pub,"Mar 29, 2018","Fun bar with open Mic nights, poetry reading and live music."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","Good Music, Good Food, Good People."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Good beer.
The Starry Plough Pub,"Mar 29, 2018","Went there for my birthday and got a Snakebite, yum.  It was open mike night, Tuesday, so people were up on stage pouring their hearts out.  Eclectic crowd and very supportive of the myriad acts.  The food looked and smelled great.  A very cool scene.  I will go back, and try the food, as soon as I recover from the Snakebite, yum."
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Good tasty food.   Wide variety.  2nd Saturday Comedy Night!!!  Check it out!!!
The Starry Plough Pub,"Mar 29, 2018","Every band Ive ever been in has graced the stage!! The Starry Plough is home, no matter how many years pass, theres Rose, Steve, Merdad, & the family, a Berkeley institution"
The Starry Plough Pub,"Mar 29, 2018",Very funky with pitchers
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Fun bar with a cool crowd and decent food. Not to trendy or loud and not run down
The Starry Plough Pub,"Mar 29, 2018",Live music and great beers on tap. Decent bar food.
The Starry Plough Pub,"Mar 29, 2018",A good time with food and music .
The Starry Plough Pub,"Mar 29, 2018",Nice dart boards
The Starry Plough Pub,"Mar 29, 2018",The music & food!!!Its Irish dancing tonight
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018","I really dig this place. The live music on the day I was there, was great authentic irish music. The bar tenders are great. I watched one of them take the time to really help and serve a disabled man. good people"
The Starry Plough Pub,"Mar 29, 2018","Nice place, often crowded and noisy but I get good service anyhow."
The Starry Plough Pub,"Mar 29, 2018","SO good. Great burgers, all the food actually. Good beer selection."
The Starry Plough Pub,"Mar 29, 2018","Great selection of beer, wonderful menu with solid cooks, and live music and dancing. What more can you ask for?"
The Starry Plough Pub,"Mar 29, 2018","One of my favorite bars, I love funky nights"
The Starry Plough Pub,"Mar 29, 2018",Awesome live music on Sunday
The Starry Plough Pub,"Mar 29, 2018",Live music was on point. I liked the flute warm up before they really got going real laid back and atmospheric as people talked.
The Starry Plough Pub,"Mar 29, 2018",Great Beer selection and the food has always been great.
The Starry Plough Pub,"Mar 29, 2018","Friendly, live music, comfortable"
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",Great bar and entertainment
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2018",
The Starry Plough Pub,"Mar 29, 2017","Great place, awesome food and drinks. Love it"
The Starry Plough Pub,"Mar 29, 2017","A great pub, and a welcoming atmosphere. The food is good too!"
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Perhaps the best hamburger Ive ever eaten. Great music and beer. Everyone is friendly.
The Starry Plough Pub,"Mar 29, 2017",The Poutine fries are on point! And the donate the weekly poetry slams!
The Starry Plough Pub,"Mar 29, 2017",Great music and fun spot to spend the eve
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Low key Irish pub with a good variety of beers on tap and really good food. Lots of events and live music.
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Great bar with great music
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017","They have an amazing session on Sunday nights at 8 with at least an dozen musicians playing up a storm! Also great drinks, lovely and decent priced kitchen menu, fabulous atmosphere... What more could you want?"
The Starry Plough Pub,"Mar 29, 2017",Great place to hang out and to get some musical entertainment
The Starry Plough Pub,"Mar 29, 2017",Where I cut my teeth as performer (2004-2009) - the food has greatly improved.
The Starry Plough Pub,"Mar 29, 2017",Always a Good time!
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Best people I know. Great food. Always entertaining.
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Awesome music and revolutionary posters.
The Starry Plough Pub,"Mar 29, 2017","One of the best bars in the bay area! Amazing food, great beer, great employees!"
The Starry Plough Pub,"Mar 29, 2017",Ale on tap and live music almost every night since forever.
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Cozy cute spot with locals and good pints
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",The festival atmosphere is wonderful
The Starry Plough Pub,"Mar 29, 2017",
The Starry Plough Pub,"Mar 29, 2017",Monday night ceilidh dancing is great!
The Starry Plough Pub,"Mar 29, 2017",
