,star_rating,review_title,review_content,date_of_rating,date_of_experience,reviewer_name,num_reviews,country,review_link,profile_link
63f26cb49b64b1bdaf5c5bf6,5,Reliable and economical.,"Ditto Music is a reliable and economical way to release your own music to streaming stores such as Spotify. I have had success streaming 20 albums through Ditto Music. Their customer service is very responsive and helpful. However, sometimes they are way too picky when it comes to the quality of the audio files accepted. I have found that they rejected some of my best work, and I then had to find another distributor, at considerable expense, who would publish my work without sending it back to me for improvements which I could not make.",2023-02-19T20:38:44.000Z,"February 19, 2023",Richard Thomas,10,GB,https://www.trustpilot.com/reviews/63f26cb49b64b1bdaf5c5bf6,https://www.trustpilot.com/users/56dc83760000ff000a0c4763
63f1e00b9b64b1bdaf5bea88,5,Answered my questions right away,,2023-02-19T10:38:35.000Z,"February 17, 2023",Jesse Connerley,3,DE,https://www.trustpilot.com/reviews/63f1e00b9b64b1bdaf5bea88,https://www.trustpilot.com/users/607451827938e4001a927c27
63efd2796f3134764b6c94b7,5,Simple to use and helps me get my music…,Simple to use and helps me get my music out there,2023-02-17T21:16:09.000Z,"February 15, 2023",Paul Owen,3,GB,https://www.trustpilot.com/reviews/63efd2796f3134764b6c94b7,https://www.trustpilot.com/users/55f567590000ff0001db6689
63ef59ff1b76d0b9f983b328,1,"Terribly slow to review your music, so forget playlists","Ditto enable you to release your music on a variety of platforms, but if you would like to be able to pitch to playlist editors do not use ditto. They will wait right up until the release date to approve your music and send to sites, so even if you give them 8 weeks to review your music they will leave it to the very last minute, when playlist editors need at least 3 weeks to review a pitch. They dont respond to your issues, so customer service is non existent.",2023-02-17T12:42:07.000Z,"February 17, 2023",Charlie Curtin,2,GB,https://www.trustpilot.com/reviews/63ef59ff1b76d0b9f983b328,https://www.trustpilot.com/users/63ef59f7c6f55700135f6c7f
63ef14f79b64b1bdaf5a10ee,5,fast and reliable,,2023-02-17T07:47:35.000Z,"February 01, 2023",Munei Legong,1,ZA,https://www.trustpilot.com/reviews/63ef14f79b64b1bdaf5a10ee,https://www.trustpilot.com/users/63ef14e4e9b29900172c62d0
63ee84f6745e480021a78d12,3,Upgrade,"Try to put lyrics on one song, I uploaded my song with lyrics but not showing on digital stores, it's very necessary please",2023-02-16T21:33:11.000Z,"January 19, 2023",Choice d,2,NG,https://www.trustpilot.com/reviews/63ee84f6745e480021a78d12,https://www.trustpilot.com/users/63d2cd03a0e7f300126e7d75
63ed46de745e480021a686e1,5,Ditto Music is Unique,"Fast reply and update from Support team. Good Youtube Content ID services, videos can be released on VEVO etc.",2023-02-15T22:55:58.000Z,"February 14, 2023",This is PleGoLeen,1,IN,https://www.trustpilot.com/reviews/63ed46de745e480021a686e1,https://www.trustpilot.com/users/63ed46d48f66370012ad65bb
63ed36af745e480021a674ad,5,Ditto Is Easy To Use Everyone,,2023-02-15T21:46:55.000Z,"February 15, 2023",SHABBIR DANGE,1,IN,https://www.trustpilot.com/reviews/63ed36af745e480021a674ad,https://www.trustpilot.com/users/63ed36a13a59920013fd3e3d
63ece70a9b64b1bdaf584033,2,The releases take way too long to be…,The releases take way too long to be cleared. It is frustrating to not get the smartlinks for the releases sooner - I wonder if I would have got them at all if I didn't write in almost every time to complain...It's also a shame that videos can't be uploaded to apple music's /itunes  platform.Support can also take ages to get back. I'm thinking about moving platform...,2023-02-15T16:07:06.000Z,"February 13, 2023",Thomas,1,DE,https://www.trustpilot.com/reviews/63ece70a9b64b1bdaf584033,https://www.trustpilot.com/users/63ece6cee651c20013e19a16
63ebaf309b64b1bdaf573467,5,Great experience,It was a great experience. I look forward to more.,2023-02-14T17:56:32.000Z,"February 14, 2023",Oluwaseun Emmanuel Olarewaju,4,GB,https://www.trustpilot.com/reviews/63ebaf309b64b1bdaf573467,https://www.trustpilot.com/users/621280c74cd62d001375c8d4
63eba8549b64b1bdaf572aa6,5,Good digital distribution!,"By ""Curtis McLaw"", producer of ""COLORS IN MOTION"" and ""BLUE KNIGHTS"". I am very happy with Ditto Music. In a few months I got over 800,000 (eight hundred thousand) streams with just a few releases. Thanks for that.Most of the streams came through Pandora.com, which is only active in the USA. I am also satisfied with the Ditto support. After two days at the latest, I always got answers to my questions. Thanks very much! Curtis McLaw",2023-02-17T10:13:28.000Z,"February 09, 2023",M.M.,32,DE,https://www.trustpilot.com/reviews/63eba8549b64b1bdaf572aa6,https://www.trustpilot.com/users/59ca505a0000ff000acdbb99
63eb8bad745e480021a4c8df,5,I very rarely have issues when it comes…,I very rarely have issues when it comes to using Ditto and when I do the support team are always incredibly helpful with getting it sorted out.They're a great distributor and most definitely the best out of all the ones I've used.Would 100% recommend their services to anyone looking to get music on Spotify or any other major streaming platform!- DJ,2023-02-14T15:25:01.000Z,"February 14, 2023",TheyCallMeDj_Music,1,GB,https://www.trustpilot.com/reviews/63eb8bad745e480021a4c8df,https://www.trustpilot.com/users/63eb8ba3a1eac50013d7ba3f
63eb618f9b64b1bdaf56ce2a,5,The fact that it quickly highlighted…,The fact that it quickly highlighted songs that had been uploaded by other collaborated artists was awesome. Unlike rejecting on the day of the release.,2023-02-14T12:25:19.000Z,"February 12, 2023",Legion Doba,2,ZW,https://www.trustpilot.com/reviews/63eb618f9b64b1bdaf56ce2a,https://www.trustpilot.com/users/63e2e91fbe795200129260fe
63ea155e9b64b1bdaf55a644,1,Do not use!,"This is my 3rd time using ditto to release music and the 3rd time they have held up the release. Customer service is appalling, my album was due out today and its still 'in review' despite me contacting customer services twice. I don't have a confirmed release date so can't promote it. Last time I had promo materials printed with the release date on and then ditto changed it without warning. I won't be using these guys ever again.",2023-02-13T12:47:58.000Z,"February 13, 2023",The Stellar Anderson Project,4,GB,https://www.trustpilot.com/reviews/63ea155e9b64b1bdaf55a644,https://www.trustpilot.com/users/6260302481c057001250a695
63e8084b745e480021a248b1,5,Ditto Music it good because it's not a…,Ditto Music it good because it's not a robot. If you want some help you can contact them 👌,2023-02-11T23:27:39.000Z,"February 10, 2023",S S,1,ZA,https://www.trustpilot.com/reviews/63e8084b745e480021a248b1,https://www.trustpilot.com/users/63e8083bf1a96d00119641c1
63e6e97c9b64b1bdaf53b8db,1,The service has deteriorated to a halt…,"The service has deteriorated to a halt and even the basics they are not getting right. Things have become worse since they moved away from the ticketing system to an online chart service with no one ever online and messages are never responded to. You simply cannot count on them.Right now i am waiting for something very basic from them - to upload songs on social media platforms. uploaded to streaming platforms succesfuly but on social media they failed to do so, and i have been virtually begging them to fix this but to no avail.I have recently placed 2 Express Releases order and i am not confident that they will publish it on time according to their own terms and conditions.",2023-02-11T03:03:56.000Z,"January 29, 2023",Daniel S,3,SC,https://www.trustpilot.com/reviews/63e6e97c9b64b1bdaf53b8db,https://www.trustpilot.com/users/600ea8376bf5d70019ed7fc1
63e6bc13745e480021a16ebc,5,Ditto has been good and I appreciate the love and support that the are giving us,Ditto has been good and I appreciate the love and support,2023-02-10T23:50:11.000Z,"February 09, 2023",korean Disciples,1,ZA,https://www.trustpilot.com/reviews/63e6bc13745e480021a16ebc,https://www.trustpilot.com/users/63e6bc089683a100139193f1
63e63e129b64b1bdaf5309a1,5,Works great and when I messed up by not…,"Works great and when I messed up by not reading the specs for what is needed, they helped me sort it out.",2023-02-10T14:52:34.000Z,"February 09, 2023",Johan Drejare,3,SE,https://www.trustpilot.com/reviews/63e63e129b64b1bdaf5309a1,https://www.trustpilot.com/users/5b1fc9664de5666d344cd020
63e631d6745e480021a0c45c,1,DISCRIMINATORY COMPANY,"THEY ARE BAD, DON'T REGISTER! I have a small label whose catalog I tried to put on DITTO, well, I started with a basic plan for labels because I wanted to test it since in the forums you hear a lot of bad things about this company but I, as I am stubborn, went to test it, the biggest mistake that I did, in addition to being expensive, they are cold, slow to respond and inefficient to solve problems, I have 75 pounds stuck there, which doesn't seem like much, but when it comes to artist royalties, it is something and it doesn't matter the amount, it's MY money that they are keeping it with the following excuse: You have another account with us, send us your email, and yes I have another account, because in addition to managing the Label I am a member of one of the bands, so I have the registration as an artist and as a record label, which is to be acceptable, however none of the emails I showed them were enough, I sent several documents of who I am and they continue to block, I already spoke with another artist who had his problem solved quickly but look there and he is european and i am brazilian of brown color, does my appearance and nationality have anything to do with that? I'm being treated like a thug since I just wanted to have a safe place to release my artists' music and I finally found a reliable place far away from DITTO, so my advice to everyone is to stay away from this company that treats citizens according to their appearance, nationality and purchasing power, this is very beautiful in current times!",2023-02-10T14:00:22.000Z,"September 30, 2022",Dymm Productions,3,PT,https://www.trustpilot.com/reviews/63e631d6745e480021a0c45c,https://www.trustpilot.com/users/5f1d4ac0f6abf0050c29123f
63e4ff2e9b64b1bdaf51eeb4,4,easy,"Simple , easy to understand directions.",2023-02-09T16:11:58.000Z,"February 08, 2023",Ziga Drofenik,1,SI,https://www.trustpilot.com/reviews/63e4ff2e9b64b1bdaf51eeb4,https://www.trustpilot.com/users/63e4ff1ea631830012b5c718
63e4417f9b64b1bdaf5162f6,5,I just had a quick question and support…,I just had a quick question and support answered fairly fast.,2023-02-09T02:42:39.000Z,"February 07, 2023",wayne j,2,PH,https://www.trustpilot.com/reviews/63e4417f9b64b1bdaf5162f6,https://www.trustpilot.com/users/63a4fc27f18d3f00127e788b
63e3d94e9b64b1bdaf5105e7,5,the best ones are always helping me to…,the best ones are always helping me to get further <3,2023-02-08T19:18:06.000Z,"February 08, 2022",chriz,1,BR,https://www.trustpilot.com/reviews/63e3d94e9b64b1bdaf5105e7,https://www.trustpilot.com/users/63e3d93f1b7bbc0012af9e0a
63e36baa9b64b1bdaf50738a,5,Ditto is Lit,Timely response and legit releases. Makes an artist feel branded and secured when it comes to releases. Builds self-esteem in crafting music knowing that Ditto will do it's best to get your music out there on time and without hassle.,2023-02-08T11:30:18.000Z,"February 07, 2023",DEYNI,1,PH,https://www.trustpilot.com/reviews/63e36baa9b64b1bdaf50738a,https://www.trustpilot.com/users/63e36b8169ff7f001260b74b
63e352f09b64b1bdaf505b92,3,It took some time to release due to the…,It took some time to release due to the traffic but eventually I am very content. Everything is set,2023-02-08T09:44:48.000Z,"February 03, 2023",Beste Erbacioglu,1,TH,https://www.trustpilot.com/reviews/63e352f09b64b1bdaf505b92,https://www.trustpilot.com/users/63e352e7a631830012b4c146
63e1719f9b64b1bdaf4f0350,5,So simple to use,"its simple, just so perfect to work with <3",2023-02-06T23:31:11.000Z,"February 06, 2023",STICKY FLOW,1,US,https://www.trustpilot.com/reviews/63e1719f9b64b1bdaf4f0350,https://www.trustpilot.com/users/63e1719539db710011506f4a
63e11bb2745e4800219c665a,5,easy and supportive environment,,2023-02-06T17:24:34.000Z,"February 06, 2023",customer,12,GB,https://www.trustpilot.com/reviews/63e11bb2745e4800219c665a,https://www.trustpilot.com/users/5ad98d924de5666d3471f1ba
63e111ff9b64b1bdaf4e8eb9,5,Best Service for independent Producer.,"I'm thrilled to have my music releases available on 60+ streaming platforms, including Beatport and Juno Download. Thanx to Ditto Music :)",2023-02-06T16:43:11.000Z,"January 01, 2023",Praz Khanal,4,NP,https://www.trustpilot.com/reviews/63e111ff9b64b1bdaf4e8eb9,https://www.trustpilot.com/users/618b71b75cfb4f00124414bb
63e10af9745e4800219c50ac,1,Don't sign off all your copyrights to Ditto Music,"We were (!) interested in releasing some music with Ditto Music after an advertisement on Youtube Shorts. Then we came across clauses in their terms and conditions - see link here: (Find their home page and go to subfolder en and terms - where they write :B) a royalty free, world-wide exclusive licence of the following rights as these rights are defined in the 1988 Copyright, Designs and Patents Act:The Performing RightThe Dubbing RightThe New Media Communication RightThe New Media Dubbing RightThe Foreign Rights Management RightThe International New Media Communication RightThe International New Media Dubbing Right- And one of us have now asked them what this is about. The occurrence of the word ""Exclusive"" and ""Royalty free"" in the same sentence where our prospect copyrights are concerned is concerning to say the least. One literally signs off all one's rights with that clause. There are further clauses in the same ""agreement"" which could make the small hairs in the neck rise.We are living in a free world, and any musician, however desperat he or she is, should indeed be free to act with a distributor like Ditto Music who are indeed free to design their clauses like above. It is however so, that this means that a hopeful musician may sign over his rights without any guarantee for any return. There are no calculations what so ever of royalties - only very vague descriptions of what Ditto Music intend to pay. Well. We lost interest. This legalese can be done much better, to the benefit of both musicians and Ditto Music themselves.===== 10 Feb 2022 =====The above stands. They say they tried to reach out. That is not true. I do not have any emails or anything else from Ditto. In fact they do not need to respond to me. Respond by creating new terms and conditions which do not look like the conmen of former decades, trying to net in musicians by sweet talk, and nauseating contracts. Well. No ditto, here. They can keep it.",2023-02-10T17:04:44.000Z,"February 06, 2023",David Svarrer,32,KE,https://www.trustpilot.com/reviews/63e10af9745e4800219c50ac,https://www.trustpilot.com/users/6301d900e6515700125d4b02
63e10651745e4800219c4acb,5,Ditto's customer service is top-notch!,Ditto's customer service is top-notch!The support staff are very helpful,2023-02-06T15:53:22.000Z,"February 05, 2023",Emil Roxas,1,PH,https://www.trustpilot.com/reviews/63e10651745e4800219c4acb,https://www.trustpilot.com/users/63e1062a68a16d001365b180
63e0df3f745e4800219c1a91,5,It has been a great experience with…,"It has been a great experience with Ditto so far, making releases is really easy to send to all the stores you wish for maximum exposure and also the layout is extremely easy to use. Would recommend this to any other musicians who don’t have a label yet.",2023-02-06T13:06:39.000Z,"February 06, 2023",Barrie,1,GB,https://www.trustpilot.com/reviews/63e0df3f745e4800219c1a91,https://www.trustpilot.com/users/63e0df2c55e61b00124c5032
63e0b69b9b64b1bdaf4e230f,4,I was unable to add my featured artist…,I was unable to add my featured artist name to my tracks before distribution. But i had great experience though.,2023-02-06T10:13:15.000Z,"January 09, 2023",Damilare Dray Big Dray lyrical,1,NG,https://www.trustpilot.com/reviews/63e0b69b9b64b1bdaf4e230f,https://www.trustpilot.com/users/63c9ec88781cd700155cf04e
63dfdcf1745e4800219b87fd,1,My music is still live in the stores …,My music is still live in the stores  after I asked for it to be taken down. And I have not been able to contact anyone because there is a waiting time for hours,2023-02-05T18:44:33.000Z,"February 05, 2023",Keith Wilson,23,GB,https://www.trustpilot.com/reviews/63dfdcf1745e4800219b87fd,https://www.trustpilot.com/users/5d7ca8da24615b2886704591
63def9009b64b1bdaf4d4ae3,5,It's My First time doing a promotional…,It's My First time doing a promotional campaign with your company and I am Super Excited!!,2023-02-05T02:32:00.000Z,"February 04, 2023",Dutch Franklin ,4,US,https://www.trustpilot.com/reviews/63def9009b64b1bdaf4d4ae3,https://www.trustpilot.com/users/5eb88dfd8f25b94c58521c12
63deb9389b64b1bdaf4d2c81,5,"Price is great, interface is great, everything is great.","My experience with ditto has been great, the price is great, and the interface is without a doubt a leading industry standard. Ditto makes releasing music fairly easy with just a quick upload.",2023-02-04T21:59:52.000Z,"February 04, 2023",Thirdy,1,PH,https://www.trustpilot.com/reviews/63deb9389b64b1bdaf4d2c81,https://www.trustpilot.com/users/63deb9219ee43700121967c1
63de69fb745e4800219aae48,5,it's been sometimes that I work with…MCB,it's been sometimes that I work with DITTO and i can confirm that I really appreciate the services.I receive an update on every single move of my music and that is amazing.as an artist it is really important for me .,2023-02-04T16:21:47.000Z,"February 04, 2023",MC B MC. B,2,GB,https://www.trustpilot.com/reviews/63de69fb745e4800219aae48,https://www.trustpilot.com/users/63de69f29ee43700121930d1
63de5c9d745e4800219aa26f,5,A great way to get my work distributed,"A great way to get my work distributed, so thank you DITTO!!",2023-02-04T15:24:45.000Z,"February 03, 2023",Erwin Van Dorth,4,NL,https://www.trustpilot.com/reviews/63de5c9d745e4800219aa26f,https://www.trustpilot.com/users/6064ea1427e3cd001ad9a42f
63de57259b64b1bdaf4cd20f,5,I like the notifications that l get…,I like the notifications that l get regarding any issues with my account.,2023-02-04T15:01:25.000Z,"January 15, 2023",Dorothy Hall,1,US,https://www.trustpilot.com/reviews/63de57259b64b1bdaf4cd20f,https://www.trustpilot.com/users/63de57156201120012303670
63dd5004745e4800219a0859,5,Awesome 👍 in everyway!,,2023-02-03T20:18:44.000Z,"February 03, 2023",Michael Stacy,1,US,https://www.trustpilot.com/reviews/63dd5004745e4800219a0859,https://www.trustpilot.com/users/63dd4ff5334c8b00125a4e63
63dd1321745e48002199b3b2,3,"Not the best, not the worst","I am using Ditto for a while now with my Label Vier Sterne Deluxe Records. I do like that easy setup and that you also can create your own cover out of a few pre selected pictures. The promo package is neat but for people that are longer in the buissnes not that good of a deal. Support is quick and even with payments I dont have any problems so far. - But why than 3 Stars?I do have one big thing to bring back on the tabel that leftt a bad taste. Back in 2020 I set up my best of album with Ditto for 2021. It took more than half of a year to check the album by ditto staff. When they checked it was rejected, every time for another reason. The funny thing: Nearly every song on that album was acsepted as a standalone single by Ditto months before. After a bit I did contacted our CD Distributor CDBaby and told them what happened to me and they helped me out activate that album also for digital distribution and went right away with it getting it out, do to beeing cleared before that. So to bad. For Singles & EPs they are good, for albums questionable do to my experiance.",2023-02-03T15:58:57.000Z,"February 01, 2023",Kaito San,4,DE,https://www.trustpilot.com/reviews/63dd1321745e48002199b3b2,https://www.trustpilot.com/users/5be0bc535483f4b8a97d54e4
63dd076b9b64b1bdaf4bd803,1,Kafkaesque Chat Robot Prevents our Release,"Sixteen days ago, we tried to release our music under a new name through Ditto, who'd released it the first time round under our old name. We waited and waited, our release didn't happen. A couple of days after asking their chat robot why (they don't do telephone support), we were told the old release was still active and needing deleting before we could ""re-upload"" our tracks under our new name. Did we want to delete the old release? Yes, we did. We were then told this had been done and that our tracks would be released under our new name within 48 hours. Days later this still hasn't happened, but our old release is still on Spotify. We message their chat robot again, to be told: ""your release is inactive because your old release is still active. If you have requested this to be deleted, you may re-upload your tracks under your new name."" So when the previous chat robot had told us our tracks would be released under the new name within 48 hours, it was lying? And despite our old release still being on Spotify, and despite multiple requests to remove it, and despite Ditto stating clearly that we can't release our music under a new name until the old release has been deleted, we're still being asked to re-upload our tracks, only to have the same kafka-esque cycle repeat itself?? All they have to do is delete our old release. It's been 16 days. JUST DO IT. DELETE OUR OLD RELEASE SO IT NO LONGER APPEARS ON SPOTIFY. And let us know when it's done. And respond to our messages. And pay for telephone support staff!",2023-02-03T15:08:59.000Z,"February 03, 2023",Pavane,4,GB,https://www.trustpilot.com/reviews/63dd076b9b64b1bdaf4bd803,https://www.trustpilot.com/users/5cfbe098400f6fbdf22cfd72
63dcfe0b745e48002199982c,5,Just a great platform,"Just a great platform. Good overview, good support with quick answers. Nothing I can complain about.",2023-02-03T14:28:59.000Z,"February 02, 2023",ANONYM,2,DE,https://www.trustpilot.com/reviews/63dcfe0b745e48002199982c,https://www.trustpilot.com/users/5dd30975ccc6ab1f83adfd5f
63dcf54f9b64b1bdaf4bc06d,5,I appreciate the communication and service thus far.,The communication manner and the service is awesome.,2023-02-03T13:51:43.000Z,"February 03, 2023",Yagaman The Original,1,US,https://www.trustpilot.com/reviews/63dcf54f9b64b1bdaf4bc06d,https://www.trustpilot.com/users/63dcf51ee7559a00123dba54
63dcc69a9b64b1bdaf4b863f,5,My questions were answered the way i…,"My questions were answered the way i expected and the delay was reasonable, since i want to move from another distributor to here and the among the reason was a year wait of my mails to be answered",2023-02-03T10:32:26.000Z,"February 02, 2023",GQ BLCKMZRT,1,TZ,https://www.trustpilot.com/reviews/63dcc69a9b64b1bdaf4b863f,https://www.trustpilot.com/users/63dcc689334c8b001259d89f
63dbb0819b64b1bdaf4aa0d9,5,Ditto is a really user friendly company…,Ditto is a really user friendly company and I've had little to no bad experiences with their services. Sometimes things take a little while but thats life!,2023-02-02T14:45:53.000Z,"February 01, 2023",Dhr. Marnix K Lysen,2,NL,https://www.trustpilot.com/reviews/63dbb0819b64b1bdaf4aa0d9,https://www.trustpilot.com/users/605308b3d459e1001a06c9e3
63db05739b64b1bdaf4a2dbf,5,- Very easy to use,- Very easy to use - Profesional UX and UI- Consistent results - Quick results - Gives me all the ability to get my music to the masses on all platforms whilst looking like a major label.,2023-02-02T02:36:03.000Z,"February 02, 2023",Captain OPE,2,GB,https://www.trustpilot.com/reviews/63db05739b64b1bdaf4a2dbf,https://www.trustpilot.com/users/63075af0b2fce80012ab7533
63da2ccc9b64b1bdaf49380d,5,straight forward and easy to use,"straight forward and easy to use, making releasing music to the world that little bit easier.",2023-02-01T11:11:40.000Z,"February 01, 2023",Reckz,1,GB,https://www.trustpilot.com/reviews/63da2ccc9b64b1bdaf49380d,https://www.trustpilot.com/users/63da2cb7ea5e620012f6ff7d
63d985464b01fb3f5492df0a,5,The person I spoke to really helped me…,The person I spoke to really helped me in understanding the record label in a box package. I'm looking forward for it to be released again.,2023-01-31T23:16:54.000Z,"January 01, 2023",Bimz,1,ZA,https://www.trustpilot.com/reviews/63d985464b01fb3f5492df0a,https://www.trustpilot.com/users/63d985054628640013cce93f
63d93b859b64b1bdaf4891ea,5,MANY THANKS FOR LISTENING MY MUSIC,I AM REALLY HAPPY TO BE PART OF THIS PROJECT!,2023-01-31T18:02:13.000Z,"January 31, 2023",LEANDRO CASTIGLIONE,1,AR,https://www.trustpilot.com/reviews/63d93b859b64b1bdaf4891ea,https://www.trustpilot.com/users/63d93b4da81fa3001356a84e
63d935379b64b1bdaf488908,3,great for uploading track but need more…,great for uploading track but need more customer service,2023-01-31T17:35:19.000Z,"January 31, 2023",Freddie Leigh Leigh,1,GB,https://www.trustpilot.com/reviews/63d935379b64b1bdaf488908,https://www.trustpilot.com/users/63d9352eb04de200146020c0
63d933859b64b1bdaf4886ac,5,Ditto Music is one of Great…,"Ditto Music is one of Great distribution service.We work with 2 distributions services. Both are great and Ditto Music is one of great distribution service. Every musician and music artist might learn a lot by the support and knowledge of Ditto Music. They give you correct information and they protect your works, your music so well.",2023-01-31T17:28:05.000Z,"January 30, 2023",Music NoExtraNo,2,FI,https://www.trustpilot.com/reviews/63d933859b64b1bdaf4886ac,https://www.trustpilot.com/users/63d931eba81fa3001356a18a
63d91a764b01fb3f5492578c,4,I love ditto and would have given it a…,"I love ditto and would have given it a five star review but for the fact that some tools are missing i.e editing a smartlink to add up other store links. Thus her customer service are very attentive and treat artists just right.Where i feel ditto should improve is sending repair options on time to artist at-least two days after upload, and not almost the release date.Thanks for always replying to your customers on time.",2023-01-31T15:41:10.000Z,"January 30, 2023",Eazibeat,1,NG,https://www.trustpilot.com/reviews/63d91a764b01fb3f5492578c,https://www.trustpilot.com/users/63d91a6bf5e52300125ee522
63d8e41c4b01fb3f5492128c,5,its quick an fast than my prev…,its quick an fast than my prev distributers,2023-01-31T11:49:16.000Z,"January 26, 2023",Tyam Masibulele,1,ZA,https://www.trustpilot.com/reviews/63d8e41c4b01fb3f5492128c,https://www.trustpilot.com/users/63d8e40e4a5c9100125cc771
63d8dd374b01fb3f54920a37,4,Its relatively easy to use but...,Its relatively easy to use but if you have technical issues or need to change details or remove or alter artists after the fact is very hard to do so. The staff are pretty good but it does take a long time. I am sure its also to do with dealing with the streaming services them selves though.,2023-01-31T11:19:51.000Z,"January 29, 2023",Joe Armitage,2,GB,https://www.trustpilot.com/reviews/63d8dd374b01fb3f54920a37,https://www.trustpilot.com/users/639aeea24739e800125b2e6f
63d8d20b4b01fb3f5491feee,5,Promptness is always the case with…,Promptness is always the case with y'all. I am grateful for that.,2023-01-31T10:32:11.000Z,"January 29, 2023",Olivia Segal da Silva Ramos,2,NZ,https://www.trustpilot.com/reviews/63d8d20b4b01fb3f5491feee,https://www.trustpilot.com/users/603b89a767c0cf001af66cbb
63d815214b01fb3f54919f0f,5,the experience its simply the best ever…,the experience its simply the best ever due to easy to use and convenient website. The fact that i generate income using this platform.,2023-01-30T21:06:09.000Z,"January 29, 2023",Kgotso,1,ZA,https://www.trustpilot.com/reviews/63d815214b01fb3f54919f0f,https://www.trustpilot.com/users/63d815064a5c9100125c6394
63d803649b64b1bdaf479869,4,I like Ditto cause:,"I like Ditto cause:1. They do reply 2 my emails2. I can afford it3. They have this Opulous thing that Might b usefulBonus: There was an issue with my first release, it took a while, but they solved it",2023-01-30T19:50:28.000Z,"January 30, 2023",Pisko Music,4,PE,https://www.trustpilot.com/reviews/63d803649b64b1bdaf479869,https://www.trustpilot.com/users/5f19bb806b921fa021c0b692
63d7c74d9b64b1bdaf47490e,4,Overall good level of support but…,"Overall good level of support and friendly artist/user experience. My only major concern is that songs are always pushed to the streaming platforms at the very last moment (perhaps due to lack of time and resource, I assume). Anyway, forget about postponing your release by 3 weeks on Spotify to be able to pitch the song. By doing so, DittoMusic will just push your song 3 weeks later, just a couple of days before the release date. A bit disappointing! But beside that problem, everything else is OK and it's a correct distributor that delivers according to what I was expecting (I had low expectations but still OK)",2023-01-30T15:34:05.000Z,"January 26, 2023",Yann Trevin stlan-music.net,1,US,https://www.trustpilot.com/reviews/63d7c74d9b64b1bdaf47490e,https://www.trustpilot.com/users/63d7c745a522aa0012868526
63d6f7499b64b1bdaf46d036,5,Great Platform,"Easy to use , quick to get a respone and a lot of tools to use to help boost and connect with various artists",2023-01-30T00:46:33.000Z,"January 29, 2023",JORDON BLAKE,7,GB,https://www.trustpilot.com/reviews/63d6f7499b64b1bdaf46d036,https://www.trustpilot.com/users/5b8fc1784de5666d3474aae7
63d5aef79b64b1bdaf461b74,2,I like ditto but...,"I wish they could give you an earlier update on whether or not you can use your music due to copyright or album cover disputes. Sometimes, they will notify you within three days of the original release date and wind up setting it bacc ten days further. Be very careful because they are hella fastidious when it comes to cover art. -TEARY-LOCO-MUSIC",2023-02-12T03:51:13.000Z,"January 27, 2023",Teary Loco,1,US,https://www.trustpilot.com/reviews/63d5aef79b64b1bdaf461b74,https://www.trustpilot.com/users/63d5aeee6107b00012ab0bb0
63d500fe4b01fb3f548f8346,5,Long-term user,"We've distributed through Ditto for nearly 13 years and despite early startup teething problems (from both them and myself), with patience, they always resolved things to my satisfaction. They are by far, the best music distribution site. And I have tried others but Ditto is the best on ease of use and support. Great info and updates. All you need is clearly marked out along the way - but do READ it as music distribution is a complex world! Other sites control how and when you get paid. Ditto don't, there is no limit on income before payment or time constrictions on when you get your money. They recognise it as your money, not theirs. Their experience in music distribution and all its pitfalls has made what they do seem simple and seemless. Importantly, the way they charge shows they make no difference between high flyers and small independents earning little, they treat all the same - as they understand how quickly that can change. One of the few who are there to help musicians as well as themselves and understand the industry.I'm trying to think of any down sides to give as much help as possible, but to be honest, I've had no problems for so long that I'm happy to say go with them.Highly recommend.",2023-01-28T13:03:26.000Z,"January 25, 2023",Dmytro Morykit,1,GB,https://www.trustpilot.com/reviews/63d500fe4b01fb3f548f8346,https://www.trustpilot.com/users/63d500f36107b00012aa9aa6
63d4c17d9b64b1bdaf456780,1,"SCAMMERS: AVOID AT ALL COST, BE ADVISED","SCAMMERS:Don't be fooled by fake reviews, and stay far far away from this company , if you genuinely wish to receive your payment. We never received any payments from them. Support Tickets are closed several times without any resolutions. Stop these thieves from taking your hard earned money from you. AVOID AVOID AVOIDEdit: they never tried to get in touch with our company, they have rather closed our support ticket and our royalty payments were redirected to some other person's account. Fakers and Fraudsters. Avoid.",2023-02-04T02:02:07.000Z,"October 01, 2022",SBP,1,GB,https://www.trustpilot.com/reviews/63d4c17d9b64b1bdaf456780,https://www.trustpilot.com/users/636d253e01ad8e00137876a4
63d406f49b64b1bdaf4509b9,5,Prompt response from the executive,,2023-01-27T19:16:36.000Z,"January 26, 2023",Kris,1,IN,https://www.trustpilot.com/reviews/63d406f49b64b1bdaf4509b9,https://www.trustpilot.com/users/63d406d99d5b550014cca59d
