place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1df5559f8d47924931b6cec232fdf59f,5,"Great venue, excellent live music, efficient bar staff. Fantastic atmosphere and an enthusiastic crowd but also an area behind the speakers to the right of the stage that was good for conversation even during the performance. Waa here specifically to see the band fourth position but would definitely come again anytime.",a year ago,2023-03-29 13:02:50.043177,,,,0,68,23,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,354c930c14702dba117436cbf187b958,5,,a year ago,2023-03-29 13:02:50.045877,,,,0,8,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0b9cc49c8f1a1d7e96a583edf1ea67be,5,,a year ago,2023-03-29 13:02:50.048144,,,,0,54,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dd8fb7cfe065886b57258e8472ff740e,4,,a year ago,2023-03-29 13:02:50.050268,,,,0,35,58,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,430ffbc5112f7f77582a5b8c934d0897,5,I loved this venue.  Great sound and very cool interior.  Felt like I fell down the rabbit hole. Dont miss the posters on the walls in the backroom.,a year ago,2023-03-29 13:02:50.052382,,,,0,59,349,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c2213fc076f85a243c01b9d2b473c1a2,5,Cool arrival,a year ago,2023-03-29 13:02:50.535350,,,,0,35,2,False,Cool venue,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,26718dd7b6eb43840e6500fbcdd0fd6b,5,,a year ago,2023-03-29 13:02:50.539419,,,,0,50,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b5f3ba6b6f52d0a534f857d505d93681,5,,a year ago,2023-03-29 13:02:50.542463,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,270c5d6dc2647092e9cdc3da5d3e3ee7,5,Live music venue. Easy to find.,a year ago,2023-03-29 13:02:50.545039,,,,0,122,66,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,77c5c021e0645a4ca82c45866a0dae40,5,,a year ago,2023-03-29 13:02:50.547937,,,,0,29,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,870755b90a886e8b1457d17439a5ac8e,5,,a year ago,2023-03-29 13:02:50.550557,,,,0,12,20,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8a55afa118558695d5caf6e7cbdfe9a9,4,"Pretty eclectic venue- had a great time seeing the SuperSuckers and their opening act Volk. The wall had a Dr. Calagari slanted architecture thing, pretty cool. Lot of neat vintage band posters in back.",a year ago,2023-03-29 13:02:50.553180,,,,1,43,141,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0053b3c44de8d845371291ec436f84fc,5,,a year ago,2023-03-29 13:02:50.555931,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ecf70d08cc39e98b2af8432030f64081,5,"The people that work there seem kind from the few interactions with them. Venue is fun, sound was great.",a year ago,2023-03-29 13:02:50.557892,,,,0,5,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,98b1b61fb3e74204192b9dbb2bc10416,5,"Such an excellent local spot. Decades of great shows, memories and drinks. Get on the mailing list, get out and see live music.",a year ago,2023-03-29 13:02:50.560151,,,,1,197,191,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d2b26b8f31284a0470e0edefb2557841,5,,a year ago,2023-03-29 13:02:51.077230,,,,0,4,3,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,527c4ad5f4e5bdd69304b60f247b7988,5,Such a wonderful place!,a year ago,2023-03-29 13:02:51.081089,,,,0,18,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ec414fb98a33f8f099463034fd0947e8,5,,a year ago,2023-03-29 13:02:51.084318,,,,0,27,23,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e63f3f00ac4d1e50cd8d23b7a4fee90e,5,Awesome bartenders and great live music,a year ago,2023-03-29 13:02:51.087370,,,,0,4,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0d37943f74d96d42a09bb807b8572fc3,5,,a year ago,2023-03-29 13:02:51.090185,,,,0,13,22,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d9a5ea870728f55a7ccbfc0ce6140f4b,5,,a year ago,2023-03-29 13:02:51.092569,,,,0,56,19,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,139b4eda3459d1b4c85ff0b60cc214ac,5,"Bottom of the Hill is a great venue for punk shows (and other live music Im sure, but the interior definitely appeals to the 80s/90s punk fan). The main area is open and can accommodate a small circle pit, and the sound system is good. I dig the framed concert posters that fill the walls of the back room; it gives you something to look at when lounging at one of the few tables. Theres also a  back patio that has some benches & chairs for fresh air/smoke breaks (kinda counterintuitive, I know). I should also note that theres plenty of free parking on the street, and the neighborhood is pretty clean; Ive never seen any dirts roaming around, but it is San Francisco,  sooooo... Ive only gone to punk shows at Bottom of the Hill, thus tickets have been relatively cheap ($20-$25, including the ~$5 fees), so no complaints there. I cant remember how much drinks cost or how good they were---which likely means they werent ridiculously over-priced and got the job done---but I typically drink gin & tonics, and you cant really go wrong with those.",a year ago,2023-03-29 13:02:51.095066,,,,0,11,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,22567085db46ea69ec6d5d1adf0401b0,5,,a year ago,2023-03-29 13:02:51.097503,,,,0,74,211,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1c3d429091569f8fe2685d9225192f13,5,,a year ago,2023-03-29 13:02:51.099638,,,,0,23,108,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,df850b81fa9551f361432985516f54c4,5,The heart and soul of the live music scene in SF,a year ago,2023-03-29 13:02:51.101804,,,,0,55,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6ba9417ddce6416527b88cd5a705a849,5,,a year ago,2023-03-29 13:02:51.607509,,,,0,19,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9787ed4c277212814df173ced41c3510,1,,a year ago,2023-03-29 13:02:51.611295,,,,0,128,38,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,99169528949c8adeb218d6ba26a2f957,5,,a year ago,2023-03-29 13:02:51.614949,,,,0,3,40,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9cbd9e025be5b63f31f265b6f000d754,5,,a year ago,2023-03-29 13:02:51.617978,,,,0,54,6,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8e6ecb74b8ddf62f8b3f52598430e5ba,5,"Great spot to see a show! Awesome local and touring acts, and great sound system.  Especially for such an intimate venue!",a year ago,2023-03-29 13:02:51.621001,,,,0,25,85,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ee240ad9e0addc030799d0803862b549,5,Killer place for live music and good people,a year ago,2023-03-29 13:02:51.623940,,,,0,185,903,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,140294c64ed08a0e738465b8462ceb06,5,"One of my favorite venues in SF, so good to be back here!",a year ago,2023-03-29 13:02:51.626743,,,,0,12,51,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8c4736de17b6bbb687d395db4bf291ff,5,"Even though Ive played this place numerous times, the vibe is always fun.",a year ago,2023-03-29 13:02:51.629546,,,,0,55,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1daf00ef95baabbb016d4316df5eddc5,5,Great live music as always,a year ago,2023-03-29 13:02:51.631956,,,,0,343,396,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f407b15e0f88cef3ee0ec1aad685dfc8,5,Excellent place,a year ago,2023-03-29 13:02:51.634345,,,,0,276,29,False,Excelente lugar,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c3770eaad0b3bd5eec21453ab9792f1e,5,,a year ago,2023-03-29 13:02:52.125346,,,,0,4,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,42fcce2424e741e771b35ffd241e664a,5,,a year ago,2023-03-29 13:02:52.128916,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,09ee922b23a6cdd2718e199d508ba042,5,"Was there for a great thrash concert, but came again the next day because of the outstanding friendly staff and great beer selection of IPAs and lagers",a year ago,2023-03-29 13:02:52.131816,,,,0,43,55,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b675e34c4ed4f46ce037336e7dbbc24c,5,Such a good club. It s very intimate and up close. I really enjoyed going here !,a year ago,2023-03-29 13:02:52.135259,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f2d85ea6cd829f0985c5633866a27628,5,The best place to see live music,a year ago,2023-03-29 13:02:52.138502,,,,0,5,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,73735ec90d7e3841e28f5541f9fa059e,5,,a year ago,2023-03-29 13:02:52.141138,,,,0,9,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a023e395b847baf80c468a5e898e8d73,5,,a year ago,2023-03-29 13:02:52.143465,,,,0,28,10,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6ee0a187b8e839a507d12cc9bc000ff2,5,"One of the best places to see live music, I really enjoy knowing new bands.",a year ago,2023-03-29 13:02:52.145960,,,,1,70,186,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e86703c1f7fc4587e19d8fb353c9d08f,5,,a year ago,2023-03-29 13:02:52.148756,,,,0,2,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8db02e5d58c876ba060ea0fe9270dc2e,5,,a year ago,2023-03-29 13:02:52.151064,,,,0,133,61,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d3223debf78ed2b4fab56ad58c33d688,5,,a year ago,2023-03-29 13:02:52.693661,,,,0,46,184,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b0074dd3240fea67d0d977409fcfa3d5,5,,a year ago,2023-03-29 13:02:52.697293,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9f7c9533302a2990b9dc1047280a53f1,4,,a year ago,2023-03-29 13:02:52.700190,,,,0,14,200,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c129e2e81e68e9ff47dc6335c00d9d17,5,Great show. Stellar door and bar service. Get some Bottom of the Hill in your ears.,a year ago,2023-03-29 13:02:52.702772,,,,0,72,7,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ce95dc4a5369714f154f5c4b7184ba05,5,Classic spot.,a year ago,2023-03-29 13:02:52.706408,,,,0,408,1948,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0de4015e373dcd5b1a270ae6ed09942e,4,,a year ago,2023-03-29 13:02:52.709123,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,64c72d4b8267c41ce430d47ae805a727,5,"This is a great little concert venue in San francisco. I have never seen it be that crowded, usually good metal shows come here as an outdoor smoking section thats part of the establishment and enclosed which is definitely a plus. Friendly staff and reasonably priced peppers.",a year ago,2023-03-29 13:02:52.711408,,,,0,132,42,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,359bcbbf040afcb42653d60a82ecb14f,5,It was interesting,a year ago,2023-03-29 13:02:52.713935,,,,1,434,1291,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,008ad6b434a25dd4d7ac3a8f7669e6b3,5,Nice atmospheric place with patio and authentic inner space,a year ago,2023-03-29 13:02:52.716475,,,,0,172,962,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b3f8297a858e669be481c82ab0531f5e,5,,a year ago,2023-03-29 13:02:52.718595,,,,0,55,502,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,74d75dbabd56f7301151d964a15344ea,5,Great venue.  Always have a good time,a year ago,2023-03-29 13:02:53.215353,,,,1,8,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2f180ecea21c4ecb75bbe000de13bdaa,5,,a year ago,2023-03-29 13:02:53.218807,,,,0,12,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,07fa8223e38930e785a6c9a096c8603c,5,,a year ago,2023-03-29 13:02:53.221384,,,,0,144,56,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ab876f49d05751d3d1f785f419ea37e9,5,"BOTH is an awesome venue. Indie rock, good people watching and mingling.  And far away from all of the other douchey music establishments.",a year ago,2023-03-29 13:02:53.223884,,,,0,157,67,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,025830d60fbfb52b872eb44f5875bde1,5,Great music venue for small acts. Has been a Bay Area staple for decades and still rocks with life. Great bar and good bar food,a year ago,2023-03-29 13:02:53.227258,,,,2,81,288,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b3895279f3096fb6fc726ccd49aacb1a,4,,2 years ago,2022-03-29 13:02:53.229806,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,fe7eddf30f68e0d48e03d9b7638fb478,5,"Bottom of the Hill is one of the coolest, most eclectic venues in a city of great venues. Very intimate, small venue with a lot of character. There is a little back patio that s nice to have a drink at as well. A must go",2 years ago,2022-03-29 13:02:53.231838,,,,1,32,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,541b5ef875a6c4ce66c4ea5ff7f3db66,5,,2 years ago,2022-03-29 13:02:53.234230,,,,0,115,23,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ff75ef8298d5974a581d9b40e3725b58,5,,2 years ago,2022-03-29 13:02:53.236365,,,,0,2,2,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,63168366dfd3c385d96c511337436989,5,,2 years ago,2022-03-29 13:02:53.238444,,,,0,7,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7a820b2e7e299b2690d1f5e79bb0adf0,5,,2 years ago,2022-03-29 13:02:53.763280,,,,0,6,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d44e50ac478d74a40e090b67b11358b4,5,,2 years ago,2022-03-29 13:02:53.766642,,,,0,56,73,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0df42dbbde0a474c22f73c1c5c07c29d,5,It s a cool place to hangout out * it s Mellow & staff was Amazing,2 years ago,2022-03-29 13:02:53.769728,,,,2,116,4016,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,79928db254cd4e9d023d27853673834b,5,,2 years ago,2022-03-29 13:02:53.772934,,,,0,50,1020,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0959cd2dffa8cd85efa8f3820981f90f,5,,2 years ago,2022-03-29 13:02:53.775470,,,,0,29,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,680e2d8dde274cc80f3c78671d85f160,5,,2 years ago,2022-03-29 13:02:53.778065,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c3e19bb137d5f7f82f41de85f6211cfb,5,,2 years ago,2022-03-29 13:02:53.780401,,,,0,20,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,83fca15aa726a0062f6904ba66bc45aa,5,,2 years ago,2022-03-29 13:02:53.782870,,,,0,15,36,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3b048918e8ddf8635470d1053cb38a7f,5,Went to see Flipper at The Bottom of the Hill on New Years Eve. The staff were so nice and the venue was great.  Had loads of fun.,2 years ago,2022-03-29 13:02:53.785105,,,,1,54,124,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,fe5b8a4bb3e9ee6ccb2a5ddcdc05435c,5,,2 years ago,2022-03-29 13:02:53.787503,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,475e8dd89c857636dc7ee2f082c3382c,5,,2 years ago,2022-03-29 13:02:54.292387,,,,0,930,1215,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ee82e47f36eddfaf02e18f1d66a4e95e,5,Fun little dive bar/venue..,2 years ago,2022-03-29 13:02:54.296159,,,,0,3,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,52640b1a2d7169cd3771ba7234f570df,5,,2 years ago,2022-03-29 13:02:54.299463,,,,0,2,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,70abcc43f5f5639d7916c23534d2c10c,4,This is a great intimate venue. There is an awesome back patio for smoking. Sound is great and vibe is exceptional.,2 years ago,2022-03-29 13:02:54.302324,,,,0,25,17,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,09c9b310b7bc00c09616d8a4134434ba,5,Fun,2 years ago,2022-03-29 13:02:54.305221,,,,0,8,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,899b94adc5f0f5738e1be1d94fe2af5f,5,,2 years ago,2022-03-29 13:02:54.308001,,,,0,4,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,71eda048cf5dfdedc8eeaf982d75fc11,4,,2 years ago,2022-03-29 13:02:54.310416,,,,0,108,4753,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1b0a0009cdbb5de291e589c3c73871e1,5,,2 years ago,2022-03-29 13:02:54.312526,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c5eb29af2da3b9b0841fca6bd9d1dd3a,5,,2 years ago,2022-03-29 13:02:54.314517,,,,0,112,65,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ecac60b23d62c762729db43760176ac7,5,If you want to escape the band you can go to the backroom.  Saw Tennis System here.  Stayed up front fir that one.  The sound is good here.,2 years ago,2022-03-29 13:02:54.316636,,,,0,765,233,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,81a0a604774a403455d9e0258452cbaf,5,,2 years ago,2022-03-29 13:02:54.832314,,,,0,5,7,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c8818ae44e5742a5720a91dff79d1db7,5,Loved it!,2 years ago,2022-03-29 13:02:54.835488,,,,0,77,38,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,675aad1f6ed0b32c9bf99e9a1d8b2089,5,Great music venue. Friendly staff and friendly people,2 years ago,2022-03-29 13:02:54.838971,,,,1,7,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9868f1cae25e92d4ba66bb6f7743a5cf,5,Great small venue! IFD was awesome,2 years ago,2022-03-29 13:02:54.841858,,,,0,62,303,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d1de9058e46f7a829ce013bc0a9754d2,5,10/10 would get engaged there again,2 years ago,2022-03-29 13:02:54.844712,,,,0,48,9,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a6512f2aff3c5d0d68c1c98c608fc88d,5,,2 years ago,2022-03-29 13:02:54.847508,,,,0,5,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5ffead0feae20bbf37cf98decb7d0488,5,,2 years ago,2022-03-29 13:02:54.849847,,,,0,3,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,cae28b273ea76a9c570e0eea0a65bd1e,5,,2 years ago,2022-03-29 13:02:54.852245,,,,0,2,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,18f6d805880bf459a976b7d58679936e,5,,2 years ago,2022-03-29 13:02:54.854372,,,,0,19,29,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,de9fe05ded791bcdc6714176ed49c283,5,,2 years ago,2022-03-29 13:02:54.856411,,,,0,7,2,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c320918ff863eef378f76169f3ce010e,5,,2 years ago,2022-03-29 13:02:55.395673,,,,0,14,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8453f6070052876f4c63360a1d0e7839,5,Legendary venue,2 years ago,2022-03-29 13:02:55.398550,,,,0,83,25,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a215eff93e9dfbeaaea5b23c37331f0e,5,,2 years ago,2022-03-29 13:02:55.402012,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e56092c26bcf1f5340d672ce6f310982,5,Dope venue. Punk off,2 years ago,2022-03-29 13:02:55.404349,,,,0,12,1,False,Dope venue. Punk af,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d57772dcd183ba4c124d0526f6023407,5,Best place for live music,2 years ago,2022-03-29 13:02:55.407797,,,,0,43,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e6b4976340a5eb9f1f630b45dc2d4506,5,Great punk venue!  We need to preserve places like this so future generations can run around in circle pits and sing along to their favorite bands.,2 years ago,2022-03-29 13:02:55.410172,,,,0,495,525,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,691c7e0a4899a948a30c537f0e66ba86,5,"Cool venue for a show, its a good size between too small and small enough that you can get really close to the artists",2 years ago,2022-03-29 13:02:55.412613,,,,0,121,1276,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8d4743fcd23ae026acb8b02910764c99,5,,2 years ago,2022-03-29 13:02:55.415090,,,,0,7,12,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0852708bc01d18b4903417f2f8cfc8ac,5,,2 years ago,2022-03-29 13:02:55.416963,,,,0,3,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9e9479b91e62c1ad13af07decf01a8bb,5,,2 years ago,2022-03-29 13:02:55.418713,,,,0,43,123,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0c991921469d1497749d59ef80080e02,5,5 stars in the context of a dive bar with outstanding live music. The back patio is cozy and the bathroom is clean. Intimate venue for being up close to the music. Definitely the place to get a pbr or a vodka soda,2 years ago,2022-03-29 13:02:55.984536,,,,2,236,718,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,27fb83b3746ae3cc86c0c0ff6d654930,5,Awesome venue for concerts. Intimate environment and cheap tickets.,2 years ago,2022-03-29 13:02:55.988200,,,,0,203,547,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6ff0808250470e91400a215099e4fd2d,5,Super punk rock!,2 years ago,2022-03-29 13:02:55.991448,,,,0,383,586,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,068ed28f37ba922f56ed39cb44c1f9b9,5,,2 years ago,2022-03-29 13:02:55.994293,,,,0,9,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,06154390b0b58a2ecaa312e9a3e770ae,5,,2 years ago,2022-03-29 13:02:55.996656,,,,0,110,49,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,125c50297218ab2fc997b37d4ff5c861,5,,2 years ago,2022-03-29 13:02:55.999058,,,,0,16,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5f6f197d6c62de82f292748f541c23f6,4,,2 years ago,2022-03-29 13:02:56.001118,,,,0,11,11,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4317431cca3fdb52c3c414ad62a6e63c,5,"Great venue, great service and good music shows. Textbook on Vax screening. Highly recommend. Easy parking",2 years ago,2022-03-29 13:02:56.003160,,,,0,53,5,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0770920254701e03999d252bc494629b,5,Always a good time,2 years ago,2022-03-29 13:02:56.005603,,,,0,155,61,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9a8678226e83242cf666cc862a42b59d,5,"As small as this place is, it has a coziness that I really like if I need some  me time.",2 years ago,2022-03-29 13:02:56.007786,,,,0,8,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f1d16174a40a035f1ebd6e4630beec3b,5,Salt of the earth,2 years ago,2022-03-29 13:02:56.516731,,,,0,681,877,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ad2af0260410337198e1148019982200,5,,2 years ago,2022-03-29 13:02:56.520405,,,,0,39,333,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8a3598293c9acc3cf4ba7755ce7ef6e9,4,"its incredible how many people they can fit in this place. like it looks small from the outside but as you enter your vision becomes blurry and suddenly you cant find your sister or alex. did they leave you? no they were just here, and they alex wouldnt let that happen. then you notice, its not that your visions blurry, you can see fine, its just that your brain cant seem to comprehend what your eyes are seeing. everythings so clear but it just cant be processed. you begin to panic. you try and walk out the door but your body doesnt move. you take a deep brea- wait... you notice you havent been breathing for the past 2 minutes. 5 minutes? you begin to wonder how longer youve been in this state of peril. you cant remember. you dont even remember why you came here. its all a blur. though your vision is perfect. its beautiful. youre content. its over.",2 years ago,2022-03-29 13:02:56.523006,,,,0,32,7,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a8981e033ce7120ba246e053c9754918,5,,3 years ago,2021-03-29 13:02:56.525710,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,52b56576194bdf6a4c78120d15e83f48,1,,3 years ago,2021-03-29 13:02:56.527990,,,,0,38,37,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b00e76798f5e5a21470314853959cf67,4,...In San-Francisco.. E Bottom..   .. Courage..    ..!! T AMo,4 years ago,2020-03-29 13:02:56.530412,,,,0,25,215,True,...A San-Francisco.. E Bottom..    .. Courage..    ..!!  TAMo,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c79429fa1502a3aebb1f31381ad34022,5,,4 years ago,2020-03-29 13:02:56.533437,,,,0,71,2340,True,,
